title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
妙管家抗菌柔軟護衣精補充包-經典玫瑰香;日用生活;98,0;妙管家;規格：1800ml毫升x1x1Bag包;妙管家衣物柔軟精補充包玫瑰;0,0;1;1800,0;36,0;1920;0.00%;0;11110006001;unique_master_match;1;1;ml;1;bag;98,0;0,0;0,0;volume;month;0,0;0,0;42,0;30,0;32,0;12,57;6,0;286,666667
白鴿防螨衣物柔軟精-幸福花香-3200ml;日用生活;109,0;白鴿;規格：3200ml毫升x1x1Bottle瓶;白鴿衣物柔軟精-花香;125,0;1;3200,0;36,0;1934;12.80%;1;11110026001;unique_master_match;1;1;ml;1;bottle;109,0;125,0;12,8;volume;month;12,8;1,0;41,0;27,0;31,0;14,19;4,0;75,0
蘭諾LENOR衣物芳香豆春暖晨露455;日用生活;199,0;;規格：455ml毫升x1x1Bag袋;蘭諾衣物芳香豆40ml;0,0;1;455,0;24,0;1955;0.00%;0;11110077003;unique_master_match;1;1;ml;1;bag;199,0;0,0;0,0;volume;month;0,0;0,0;34,0;18,0;14,0;1,73;50,0;54,333333
蘭諾LENOR衣物芳香豆春暖晨露455;日用生活;199,0;;規格：455ml毫升x1x1Bag袋;蘭諾衣物芳香豆455ml補充包;0,0;1;455,0;24,0;1960;0.00%;0;11110078003;ambiguous_master_match_resolved_with_order_history;5;5;ml;1;bag;199,0;0,0;0,0;volume;month;0,0;0,0;27,0;25,0;27,0;2,92;10,0;35,0
新熊寶貝舒恬薰衣草柔軟護衣精補充包;日用生活;83,0;SNUGGLE熊寶貝;規格：1.84L公升x1x1Bag包;新熊寶貝舒恬薰衣草柔軟護衣精補充包;0,0;1;1840,0;36,0;1965;0.00%;1;11110082001;unique_master_match;1;1;ml;1;bag;83,0;0,0;0,0;volume;month;0,0;1,0;38,0;24,0;29,0;11,54;6,0;96,666667
新熊寶貝柔軟護衣精-玫瑰甜心香-3.2L;日用生活;129,0;SNUGGLE熊寶貝;規格：3.2L公升x1x1BOTTLE瓶;新熊寶貝柔軟護衣精玫瑰甜心香 3.2L;184,0;1;3200,0;36,0;1966;29.89%;0;11110083001;unique_master_match;1;1;ml;1;bottle;129,0;184,0;29,891304;volume;month;29,89;0,0;39,0;26,0;33,0;14,13;4,0;39,333333
新熊寶貝沁藍海洋香柔軟護衣精補充包(1.84L);日用生活;83,0;SNUGGLE熊寶貝;規格：1.84L公升x1x1Bag包;新熊寶貝沁藍海洋香柔軟護衣精補充包;0,0;1;1840,0;36,0;1968;0.00%;1;11110085001;unique_master_match;1;1;ml;1;bag;83,0;0,0;0,0;volume;month;0,0;1,0;38,0;24,0;28,0;12,03;6,0;747,666667
新熊寶貝柔軟護衣精-純淨溫和-3.2L;日用生活;129,0;SNUGGLE熊寶貝;規格：3.2L公升x1x1BOTTLE瓶;新熊寶貝柔軟護衣精純淨溫和3.2L;184,0;1;3200,0;36,0;1969;29.89%;0;11110086001;unique_master_match;1;1;ml;1;bottle;129,0;184,0;29,891304;volume;month;29,89;0,0;39,0;26,0;32,0;14,13;4,0;45,666667
新熊寶貝舒恬薰衣草柔軟護衣精補充包;日用生活;83,0;SNUGGLE熊寶貝;規格：1.84L公升x1x1Bag包;新熊寶貝柔軟護衣精3.0L;0,0;1;1840,0;36,0;1973;0.00%;0;11110088002;ambiguous_master_match_resolved_with_order_history;2;2;ml;1;bag;83,0;0,0;0,0;volume;month;0,0;0,0;38,0;26,0;33,0;13,06;4,0;36,666667
新熊寶貝陽光馨香柔軟護衣精補充包(1.84L);日用生活;83,0;SNUGGLE熊寶貝;規格：1.84L公升x1x1Bag包;新熊寶貝柔軟護衣精補充包;0,0;1;1840,0;36,0;1974;0.00%;0;11110089001;ambiguous_master_match_resolved_with_order_history;3;3;ml;1;bag;83,0;0,0;0,0;volume;month;0,0;0,0;38,0;24,0;28,0;11,54;6,0;427,666667
新熊寶貝純淨溫和柔軟護衣精補充包(1.84L);日用生活;83,0;SNUGGLE熊寶貝;規格：1.84L公升x1x1Bag包;新熊寶貝純淨溫和柔軟護衣精補充包;0,0;1;1840,0;36,0;1975;0.00%;1;11110090001;unique_master_match;1;1;ml;1;bag;83,0;0,0;0,0;volume;month;0,0;1,0;38,0;24,0;28,0;12,03;6,0;194,333333
新熊寶貝柔軟護衣-精沁藍海洋香-3.2L;日用生活;129,0;SNUGGLE熊寶貝;規格：3.2L公升x1x1BOTTLE瓶;新熊寶貝柔軟護衣精沁藍海洋香 3.2L;184,0;1;3200,0;36,0;1976;29.89%;0;11110091001;unique_master_match;1;1;ml;1;bottle;129,0;184,0;29,891304;volume;month;29,89;0,0;39,0;26,0;32,0;14,13;4,0;147,0
新熊寶貝柔軟護衣精茶樹抗菌補充包-1.75L;日用生活;83,0;SNUGGLE熊寶貝;規格：1.75L公升x1x1Bag包;新熊寶貝柔軟護衣精茶樹抗菌補充包;0,0;1;1750,0;36,0;1978;0.00%;1;11110093001;unique_master_match;1;1;ml;1;bag;83,0;0,0;0,0;volume;month;0,0;1,0;38,0;24,0;28,0;11,54;6,0;148,0
新熊寶貝柔軟護衣精-玫瑰甜心香-3.2L;日用生活;129,0;SNUGGLE熊寶貝;規格：3.2L公升x1x1BOTTLE瓶;新熊寶貝柔軟護衣精3.2L;184,0;1;3200,0;36,0;1979;29.89%;0;11110094001;unique_master_match;1;1;ml;1;bottle;129,0;184,0;29,891304;volume;month;29,89;0,0;39,0;26,0;32,0;14,13;4,0;55,0
新熊寶貝玫瑰甜心香柔軟護衣精補充包(1.84L);日用生活;83,0;SNUGGLE熊寶貝;規格：1.84L公升x1x1Bag包;新熊寶貝玫瑰甜心香柔軟護衣精補充包;0,0;1;1840,0;36,0;1980;0.00%;1;11110095001;unique_master_match;1;1;ml;1;bag;83,0;0,0;0,0;volume;month;0,0;1,0;38,0;24,0;28,0;12,03;6,0;160,0
新奇潔艷漂白水補充包-淡雅花朵香補充包-1600ml;日用生活;65,0;新奇;規格：1600ml毫升x1x1Pack包;新奇潔豔漂白水;0,0;1;1600,0;36,0;1994;0.00%;1;11111007001;unique_master_match;1;1;ml;1;pack;65,0;0,0;0,0;volume;month;0,0;1,0;33,0;26,0;33,0;13,84;4,0;178,0
新奇漂白水瓶裝1500ML;日用生活;59,0;新奇;規格：1500ml毫升x1x1PC瓶;新奇漂白水 1500ml瓶裝;70,0;1;1500,0;24,0;1998;15.71%;0;11111011001;unique_master_match;1;1;ml;1;pc;59,0;70,0;15,714286;volume;month;15,71;0,0;33,0;22,0;32,0;11,05;6,0;725,666667
新奇潔艷漂白水補充包-沁雅薔薇香-1.6L;日用生活;65,0;新奇;規格：1.6L公升x1x1Pack包;新奇潔艷漂白水-沁雅薔薇香;0,0;1;1600,0;36,0;1999;0.00%;0;11111012001;unique_master_match;1;1;ml;1;pack;65,0;0,0;0,0;volume;month;0,0;0,0;35,0;27,0;33,0;13,9;4,0;72,0
新奇潔艷漂白水補充包-沁雅薔薇香-1.6L;日用生活;65,0;新奇;規格：1.6L公升x1x1Pack包;新奇潔艷漂白水沁雅薔薇補充包;0,0;1;1600,0;36,0;2002;0.00%;1;11111015001;unique_master_match;1;1;ml;1;pack;65,0;0,0;0,0;volume;month;0,0;1,0;30,0;25,0;33,0;10,7;6,0;145,0
白蘭漂白水;日用生活;57,0;白蘭;規格：1500cc西西x1x1Bottle瓶;白蘭漂白水;60,0;1;1500,0;24,0;2007;5.00%;0;11111021001;unique_master_match;1;1;cc;1;bottle;57,0;60,0;5,0;volume;month;5,0;0,0;32,0;23,0;31,0;11,0;6,0;890,0
新奇潔艷漂白水補充包-淡雅花朵香補充包-1600ml;日用生活;65,0;新奇;規格：1600ml毫升x1x1Pack包;新奇潔艷漂白水補充包;0,0;1;1600,0;36,0;2008;0.00%;1;11111022001;unique_master_match;1;1;ml;1;pack;65,0;0,0;0,0;volume;month;0,0;1,0;29,0;26,0;33,0;9,8;6,0;180,0
藍寶增豔漂白水;日用生活;169,0;LION 獅王;規格：3000ml毫升x1x1Bottle瓶;藍寶增豔漂白水;0,0;1;3000,0;36,0;2011;0.00%;1;11111030001;unique_master_match;1;1;ml;1;bottle;169,0;0,0;0,0;volume;month;0,0;1,0;39,0;28,0;34,0;17,16;4,0;64,0
白蘭鮮彩漂白水-2000ml;日用生活;84,0;白蘭;規格：2000ml毫升x1x1Bottle瓶;白蘭鮮彩漂白水;90,0;1;2000,0;24,0;2013;6.67%;0;11111037001;unique_master_match;1;1;ml;1;bottle;84,0;90,0;6,666667;volume;month;6,67;0,0;45,0;22,0;30,0;13,72;6,0;68,0
新奇潔艷漂白水補充包-淡雅花朵香補充包-1600ml;日用生活;65,0;新奇;規格：1600ml毫升x1x1Pack包;新奇漂白水;0,0;1;1600,0;36,0;2014;0.00%;0;11111050001;unique_master_match;1;1;ml;1;pack;65,0;0,0;0,0;volume;month;0,0;0,0;41,0;22,0;35,0;18,07;3,0;606,333333
[Vanish 漬無蹤] 新一代碧蓮去漬凝膠200ml(2入組);日用生活;390,0;Vanish 漬無蹤;規格：200mlx2入;碧蓮衣物去漬凝膠;398,0;1;200,0;24,0;2027;2.01%;0;11112017001;unique_master_match;1;1;ml;2;pc;195,0;199,0;2,01005;volume;month;2,01;0,0;17,0;13,0;20,0;2,07;8,0;50,666667
橘子工坊領袖衣領精-480ml;日用生活;198,0;橘子工坊;規格：480ml毫升x1x1Bottle瓶;橘子工坊領袖衣領精;0,0;1;480,0;36,0;2034;0.00%;1;11112036001;unique_master_match;1;1;ml;1;bottle;198,0;0,0;0,0;volume;month;0,0;1,0;;;;;12,0;29,666667
[淳安] 台塑 實心 清潔袋 垃圾袋 (大) (粉紅) (45L) (65*75cm) X 8捲 免運費;日用生活;599,0;台塑;規格：45Lx8捲x1件;台塑實心捲取清潔袋(超大);780,0;1;45000,0;999,0;9422;23.21%;0;31504009001;unique_master_match;1;1;ml;8;pc;74,875;97,5;23,205128;volume;month;23,21;0,0;43,0;25,0;31,0;16,0;30,0;99,0
