title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
克潮靈集水袋補充包-檜木香-180gx3;日用生活;55,0;克潮靈;規格：180g克x3x1Bag袋;克潮靈集水袋補充包 -檜木香;59,0;1;180,0;60,0;1044;6.78%;1;11032027001;unique_master_match;1;1;g;3;bag;18,333333333333332;19,666666666666668;6,779661016949164;weight;month;6,78;1,0;46,0;29,0;22,0;8,19;12,0;474,0
克潮靈櫥櫃專用除濕劑-玫瑰;日用生活;98,0;克潮靈;規格：210g克x4x1Box盒;克潮靈櫥櫃專用除濕劑-玫瑰;102,0;1;210,0;60,0;1045;3.92%;1;11032028001;unique_master_match;1;1;g;4;box;24,5;25,5;3,9215686274509802;weight;month;3,92;1,0;46,0;35,0;47,0;14,2;12,0;67,0
克潮靈集水袋補充包--去霉味-180gx3;日用生活;55,0;克潮靈;規格：180g克x3x1Bag袋;克潮靈集水袋除濕盒;62,0;1;180,0;60,0;1046;11.29%;0;11032031001;unique_master_match;1;1;g;3;bag;18,333333333333332;20,666666666666668;11,290322580645173;weight;month;11,29;0,0;47,0;25,0;25,0;6,33;24,0;56,0
家樂福活性碳集水袋除濕盒補充包;日用生活;48,0;家樂福;規格：200g克x3x1Pack包;家樂福備長炭集水袋除濕盒;0,0;1;200,0;60,0;1048;0.00%;0;11032035001;unique_master_match;1;1;g;3;pack;16,0;0,0;0,0;weight;month;0,0;0,0;46,0;26,0;24,0;6,67;24,0;309,0
家樂福白玫瑰集水袋除濕盒補充包;日用生活;48,0;家樂福;規格：200g克x3x1Pack包;家樂福白玫瑰集水袋除濕盒補充包;0,0;1;200,0;60,0;1049;0.00%;0;11032036001;unique_master_match;1;1;g;3;pack;16,0;0,0;0,0;weight;month;0,0;0,0;50,0;38,0;20,0;15,0;24,0;202,0
家樂福活性碳集水袋除濕盒補充包;日用生活;48,0;家樂福;規格：200g克x3x1Pack包;家樂福備長炭集水袋除濕盒補充包;0,0;1;200,0;60,0;1050;0.00%;1;11032037001;unique_master_match;1;1;g;3;pack;16,0;0,0;0,0;weight;month;0,0;1,0;53,0;39,0;21,0;15,31;24,0;676,0
克潮靈除濕桶補充包-去霉味350gx3;日用生活;54,0;克潮靈;規格：350g克x3x1Set組;克潮靈除濕桶補充包;59,0;1;350,0;60,0;1053;8.47%;0;11032218001;ambiguous_master_match_resolved_with_order_history;3;3;g;3;set;18,0;19,666666666666668;8,474576271186447;weight;month;8,47;0,0;45,0;34,0;22,0;13,77;12,0;387,0
[箱購]克潮靈集水袋補充包-去霉味180gx3x 12袋;日用生活;660,0;克潮靈;規格：180g克x3x12Bag袋;克潮靈集水代替換包-去霉味;744,0;1;180,0;60,0;1055;11.29%;1;11032220001;unique_master_match;1;1;g;3;bag;220,0;248,0;11,29032258064516;weight;month;11,29;1,0;46,0;29,0;22,0;7,2;12,0;464,0
克潮靈集水袋補充包--去霉味-180gx3;日用生活;55,0;克潮靈;規格：180g克x3x1Bag袋;克潮靈集水袋除濕盒-除濕盒;62,0;1;180,0;60,0;1056;11.29%;1;11032221001;unique_master_match;1;1;g;3;bag;18,333333333333332;20,666666666666668;11,290322580645173;weight;month;11,29;1,0;47,0;25,0;24,0;6,018;12,0;35,66666667
潔霜芳香浴廁清潔劑--檸檬;日用生活;35,0;潔霜;規格：750g克x1x1Bottle瓶;潔霜芳香浴廁清潔劑--檸檬;42,0;1;750,0;36,0;1072;16.67%;0;11040006001;unique_master_match;1;1;g;1;bottle;35,0;42,0;16,666666666666664;weight;month;16,67;0,0;36,0;27,0;30,0;10,73;12,0;985,0
【安心價】白博士馬桶清潔劑-750g;日用生活;78,0;白博士;規格：750g克x1x1Bottle瓶;白博士馬桶清潔劑 白博士馬桶清潔;0,0;1;750,0;36,0;1073;0.00%;0;11040007001;unique_master_match;1;1;g;1;bottle;78,0;0,0;0,0;weight;month;0,0;0,0;41,0;20,0;29,0;10,26;12,0;24,0
新潔霜 S浴廁專用清潔劑;日用生活;149,0;潔霜;規格：3800g克x1x1Bottle瓶;新潔霜 S浴廁專用清潔劑;169,0;1;3800,0;36,0;1077;11.83%;1;11040011001;unique_master_match;1;1;g;1;bottle;149,0;169,0;11,834319526627219;weight;month;11,83;1,0;38,0;27,0;33,0;17,81;4,0;150,0
威猛先生潔廁劑-柑橘;日用生活;49,0;威猛先生;規格：900g克x1x1Bottle瓶;威猛先生潔廁劑-柑橘;54,0;1;900,0;36,0;1080;9.26%;0;11040018001;unique_master_match;1;1;g;1;bottle;49,0;54,0;9,25925925925926;weight;month;9,26;0,0;33,0;25,0;28,0;12,25;12,0;47,0
威猛先生浴室全效噴槍+重裝500gx2;日用生活;95,0;威猛先生;規格：500g克x2x1Set組;威猛先生變色威力潔廁劑;129,0;1;500,0;36,0;1084;26.36%;1;11040025001;unique_master_match;1;1;g;2;set;47,5;64,5;26,356589147286826;weight;month;26,36;1,0;32,0;26,0;28,0;12,17;12,0;34,66666667
威猛先生潔廁清香凍補充管-清新海洋38gx2;日用生活;139,0;威猛先生;規格：38g克x2x1Box盒;威猛先生除臭威力潔廁劑;0,0;1;38,0;36,0;1086;0.00%;1;11040027001;unique_master_match;1;1;g;2;box;69,5;0,0;0,0;weight;month;0,0;1,0;32,0;26,0;28,0;12,17;12,0;56,0
家樂福超值浴廁清潔劑;日用生活;25,0;家樂福;規格：1000g克x1x1Bottle瓶;家福超值浴廁清潔劑;0,0;1;1000,0;60,0;1089;0.00%;1;11040030001;unique_master_match;1;1;g;1;bottle;25,0;0,0;0,0;weight;month;0,0;1,0;34,0;26,0;29,0;13,46;12,0;829,0
潔霜芳香浴廁清潔劑-清新皂香;日用生活;35,0;潔霜;規格：750g克x1x1Bottle瓶;潔霜芳香浴廁清潔劑-清新皂香;42,0;1;750,0;36,0;1092;16.67%;1;11040035001;unique_master_match;1;1;g;1;bottle;35,0;42,0;16,666666666666664;weight;month;16,67;1,0;36,0;26,0;29,0;10,2;12,0;683,0
藍藍香馬桶清廁劑65g*4;日用生活;86,0;潔霜;規格：65g克x4x1Set組;家福固體馬桶潔廁劑;105,0;1;65,0;36,0;1108;18.10%;0;11041002001;unique_master_match;1;1;g;4;set;21,5;26,25;18,095238095238095;weight;month;18,1;0,0;33,0;20,0;34,0;10,78;24,0;304,0
威猛先生潔廁清香凍補充管-清新海洋38gx2;日用生活;139,0;威猛先生;規格：38g克x2x1Box盒;威猛先生潔廁清香凍清新;0,0;1;38,0;36,0;1110;0.00%;1;11041005001;unique_master_match;1;1;g;2;box;69,5;0,0;0,0;weight;month;0,0;1,0;33,0;19,0;17,0;1,54;12,0;26,66666667
威猛先生潔廁清香凍補充管-清新海洋38gx2;日用生活;139,0;威猛先生;規格：38g克x2x1Box盒;威猛先生潔廁清香凍補充管;0,0;1;38,0;36,0;1115;0.00%;0;11041007001;ambiguous_master_match_resolved_with_order_history;3;2;g;2;box;69,5;0,0;0,0;weight;month;0,0;0,0;27,0;17,0;28,0;2,1;12,0;230,0
威猛先生潔廁清香凍補充管-清新海洋38gx2;日用生活;139,0;威猛先生;規格：38g克x2x1Box盒;威猛先生潔廁清香凍檸檬補充管;0,0;1;38,0;36,0;1116;0.00%;1;11041009001;unique_master_match;1;1;g;2;box;69,5;0,0;0,0;weight;month;0,0;1,0;27,0;17,0;28,0;2,1;12,0;66,0
藍藍香馬桶清廁劑65g*4;日用生活;86,0;潔霜;規格：65g克x4x1Set組;藍藍香馬桶清廁劑;105,0;1;65,0;36,0;1118;18.10%;0;11041013001;unique_master_match;1;1;g;4;set;21,5;26,25;18,095238095238095;weight;month;18,1;0,0;38,0;27,0;20,0;5,34;12,0;50,0
