title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
潘婷絲質順滑洗髮乳700ml;美妝個清;229,0;Pantene潘婷;規格：700ml毫升x1x1Bottle瓶;潘婷絲質滑順潤髮精華素700ml;0,0;1;700,0;36,0;2422;0.00%;0;12002124001;unique_master_match;1;1;ml;1;bottle;229,0;0,0;0,0;volume;month;0,0;0,0;29,0;17,0;25,0;4,91;6,0;28,0
Elastine伊絲婷永恆珍愛奢華香水潤髮乳;美妝個清;338,0;Elastine伊絲婷;規格：600ml毫升x1x1BOTTLE瓶;Elastine香水潤髮乳-永恆珍愛;0,0;1;600,0;36,0;2428;0.00%;0;12002158001;unique_master_match;1;1;ml;1;bottle;338,0;0,0;0,0;volume;month;0,0;0,0;27,0;23,0;27,0;8,5;12,0;19,0
Elastine伊絲婷甜蜜愛戀奢華香水潤髮乳;美妝個清;338,0;Elastine伊絲婷;規格：600ml毫升x1x1BOTTLE瓶;Elastine香水潤髮乳-甜蜜愛戀;0,0;1;600,0;36,0;2429;0.00%;0;12002159001;unique_master_match;1;1;ml;1;bottle;338,0;0,0;0,0;volume;month;0,0;0,0;27,0;23,0;27,0;8,62;12,0;
瑪宣妮莓果珍珠潤髮乳-蓬鬆感;美妝個清;199,0;;規格：450ml毫升x1x1Bottle瓶;瑪宣妮莓果珍珠潤髮乳-蓬鬆感;0,0;1;450,0;36,0;2431;0.00%;0;12002948001;unique_master_match;1;1;ml;1;bottle;199,0;0,0;0,0;volume;month;0,0;0,0;27,0;20,0;22,0;5,0;9,0;24,0
瑪宣妮蜜桃珍珠潤髮乳-絲潤感;美妝個清;199,0;;規格：450ml毫升x1x1Bottle瓶;瑪宣妮蜜桃珍珠潤髮乳-絲潤感 珍珠潤髮-絲潤;0,0;1;450,0;36,0;2432;0.00%;1;12002949001;unique_master_match;1;1;ml;1;bottle;199,0;0,0;0,0;volume;month;0,0;1,0;27,0;20,0;22,0;5,0;9,0;29,0
【潘婷】3分鐘燙染護髮精華180ML;美妝個清;199,0;PTN;規格：180ml毫升x1x1PC瓶;潘婷3分鐘燙染護髮精華180ML 潘婷3分鐘燙染;233,0;1;180,0;36,0;2464;14.59%;0;12003046001;unique_master_match;1;1;ml;1;pc;199,0;233,0;14,592274678111588;volume;month;14,59;0,0;25,0;20,0;24,0;2,822;12,0;24,0
朵蔓 草本頭皮淨化噴霧;美妝個清;438,0;;規格：80ml毫升x1x1BOTTLE瓶;朵蔓頭皮淨化噴霧 朵蔓頭皮噴霧;0,0;1;80,0;36,0;2470;0.00%;0;12003058001;unique_master_match;1;1;ml;1;bottle;438,0;0,0;0,0;volume;month;0,0;0,0;19,0;12,0;17,0;1,8;8,0;24,0
【潘婷】三分鐘護髮精華素-多效;美妝個清;199,0;PTN;規格：180ml毫升x1x1PC瓶;潘婷三分鐘護髮精華素-多效 多效損傷修護;249,0;1;180,0;36,0;2477;20.08%;1;12003069001;unique_master_match;1;1;ml;1;pc;199,0;249,0;20,080321285140563;volume;month;20,08;1,0;28,0;23,0;23,0;2,85;12,0;24,0
朵蔓 草本頭皮磨砂淨化霜;美妝個清;249,0;;規格：150ml毫升x1x1BOTTLE瓶;朵蔓頭皮淨化角質霜;0,0;1;150,0;36,0;2480;0.00%;0;12003073001;unique_master_match;1;1;ml;1;bottle;249,0;0,0;0,0;volume;month;0,0;0,0;20,0;20,0;19,0;3,058;16,0;
樂絲朵-L摩洛哥護髮精華油;美妝個清;249,0;;規格：60ml毫升x1x1PC瓶;樂絲朵-L摩洛哥護髮精華油 摩洛哥精華油;269,0;1;60,0;36,0;2490;7.43%;1;12003086001;unique_master_match;1;1;ml;1;pc;249,0;269,0;7,434944237918216;volume;month;7,43;1,0;17,0;6,0;14,0;0,54;3,0;3,0
潘婷深層損傷修護精華乳;美妝個清;196,0;Pantene潘婷;規格：100ml毫升x1x1Bottle瓶;潘婷深層損傷修護精華乳;219,0;1;100,0;36,0;2492;10.50%;1;12003090001;unique_master_match;1;1;ml;1;bottle;196,0;219,0;10,50228310502283;volume;month;10,5;1,0;17,0;16,0;20,0;1,2;12,0;
萊雅金緻護髮精油 棕色版;美妝個清;479,0;巴黎萊雅;規格：100ml毫升x1x1Bottle瓶;萊雅金緻護髮精油 棕色版 金緻護髮精油;579,0;1;100,0;36,0;2507;17.27%;1;12003115001;unique_master_match;1;1;ml;1;bottle;479,0;579,0;17,271157167530223;volume;month;17,27;1,0;27,0;21,0;28,0;3,95;12,0;24,0
巴黎萊雅金緻護髮玫瑰精油;美妝個清;479,0;L'Oréal Paris 巴黎萊雅;規格：100ml毫升x1x1Bottle瓶;巴黎萊雅金緻護髮玫瑰精油 玫瑰護髮精油;579,0;1;100,0;36,0;2532;17.27%;1;12003911001;unique_master_match;1;1;ml;1;bottle;479,0;579,0;17,271157167530223;volume;month;17,27;1,0;26,0;21,0;22,0;4,01;12,0;24,0
絲逸歡造型髮雕;美妝個清;66,0;絲逸歡;規格：100ml毫升x1x1Bottle瓶;絲逸歡造型髮雕;0,0;1;100,0;36,0;2535;0.00%;0;12004016001;unique_master_match;1;1;ml;1;bottle;66,0;0,0;0,0;volume;month;0,0;0,0;26,0;19,0;17,0;3,49;24,0;42,0
絲逸歡造型定型液;美妝個清;78,0;絲逸歡;規格：150ml毫升x1x1Bottle瓶;絲逸歡造型定型液 絲逸歡造型定;0,0;1;150,0;36,0;2537;0.00%;0;12004020001;unique_master_match;1;1;ml;1;bottle;78,0;0,0;0,0;volume;month;0,0;0,0;26,0;19,0;17,0;7,8;24,0;48,0
莉婕泡沫染髮劑-栗子棕;美妝個清;299,0;莉婕Liese;規格：108ml毫升x1x1BOX盒;莉婕泡沫染髮劑 棉花糖棕色;359,0;1;108,0;36,0;2674;16.71%;1;12005093001;unique_master_match;1;1;ml;1;box;299,0;359,0;16,71309192200557;volume;month;16,71;1,0;31,0;26,0;20,0;3,188;12,0;24,0
莉婕泡沫染髮劑-乾燥玫瑰棕;美妝個清;299,0;莉婕Liese;規格：108ml毫升x1x1BOX盒;莉婕泡沫染髮劑 乾燥玫瑰棕色;399,0;1;108,0;36,0;2675;25.06%;1;12005093002;unique_master_match;1;1;ml;1;box;299,0;399,0;25,062656641604008;volume;month;25,06;1,0;31,0;26,0;20,0;3,16;12,0;15,0
莉婕泡沫染髮劑-栗子棕;美妝個清;299,0;莉婕Liese;規格：108ml毫升x1x1BOX盒;莉婕泡沫染髮劑 栗子棕色;359,0;1;108,0;36,0;2677;16.71%;1;12005093004;unique_master_match;1;1;ml;1;box;299,0;359,0;16,71309192200557;volume;month;16,71;1,0;31,0;26,0;20,0;3,17;12,0;24,0
莉婕泡沫染髮劑-栗子棕;美妝個清;299,0;莉婕Liese;規格：108ml毫升x1x1BOX盒;莉婕泡沫染髮劑 巧克力棕色;359,0;1;108,0;36,0;2678;16.71%;1;12005093005;unique_master_match;1;1;ml;1;box;299,0;359,0;16,71309192200557;volume;month;16,71;1,0;31,0;26,0;20,0;3,15;12,0;24,0
莉婕泡沫染髮劑-栗子棕;美妝個清;299,0;莉婕Liese;規格：108ml毫升x1x1BOX盒;莉婕泡沫染髮劑;359,0;1;108,0;36,0;2679;16.71%;1;12005093007;unique_master_match;1;1;ml;1;box;299,0;359,0;16,71309192200557;volume;month;16,71;1,0;31,0;26,0;20,0;3,16;12,0;14,0
莉婕泡沫染髮劑-青檸亞麻灰;美妝個清;299,0;莉婕Liese;規格：108ml毫升x1x1BOX盒;莉婕泡沫染髮劑 亞麻棕色;359,0;1;108,0;36,0;2680;16.71%;1;12005093008;unique_master_match;1;1;ml;1;box;299,0;359,0;16,71309192200557;volume;month;16,71;1,0;31,0;26,0;20,0;3,17;12,0;16,0
莉婕泡沫染髮劑-自然黑;美妝個清;299,0;莉婕Liese;規格：108ml毫升x1x1BOX盒;莉婕泡沫染髮劑 自然黑色;359,0;1;108,0;36,0;2682;16.71%;0;12005093010;unique_master_match;1;1;ml;1;box;299,0;359,0;16,71309192200557;volume;month;16,71;0,0;31,0;26,0;20,0;3,19;12,0;24,0
巴黎萊雅優媚霜三重護髮雙管染髮霜-5淺棕;美妝個清;399,0;L'Oréal Paris 巴黎萊雅;規格：148ml毫升x1x1PC盒;萊雅優媚霜三重護髮雙管染髮霜 優媚霜5淺棕;0,0;1;148,0;36,0;2694;0.00%;0;12005107006;unique_master_match;1;1;ml;1;pc;399,0;0,0;0,0;volume;month;0,0;0,0;41,0;21,0;20,0;3,34;12,0;24,0
巴黎萊雅優媚霜三重護髮雙管染髮霜-5淺棕;美妝個清;399,0;L'Oréal Paris 巴黎萊雅;規格：148ml毫升x1x1PC盒;萊雅優媚霜三重護髮雙管染髮霜;0,0;1;148,0;36,0;2695;0.00%;0;12005107007;ambiguous_master_match_resolved_with_order_history;3;2;ml;1;pc;399,0;0,0;0,0;volume;month;0,0;0,0;41,0;21,0;20,0;3,34;12,0;12,0
巴黎萊雅優媚霜三重護髮染髮霜-4自然棕;美妝個清;399,0;L'Oréal Paris 巴黎萊雅;規格：172ml毫升x1x1PC盒;巴黎萊雅優媚霜三重護髮染髮霜;0,0;1;172,0;36,0;2705;0.00%;1;12005108002;ambiguous_master_match_resolved_with_order_history;8;3;ml;1;pc;399,0;0,0;0,0;volume;month;0,0;1,0;31,0;27,0;18,0;3,3;12,0;24,0
巴黎萊雅優媚霜三重護髮染髮霜-4自然棕;美妝個清;399,0;L'Oréal Paris 巴黎萊雅;規格：172ml毫升x1x1PC盒;巴黎萊雅優媚霜三重護髮染髮霜 優媚霜4自然棕;0,0;1;172,0;36,0;2698;0.00%;0;12005108003;unique_master_match;1;1;ml;1;pc;399,0;0,0;0,0;volume;month;0,0;0,0;31,0;27,0;18,0;3,3;12,0;24,0
家樂福超柔軟潔手乳;美妝個清;69,0;家樂福;規格：300ml毫升x1x1BOX箱;家樂福超柔軟潔手乳 300ML;0,0;1;300,0;60,0;2732;0.00%;1;12010003001;unique_master_match;1;1;ml;1;box;69,0;0,0;0,0;volume;month;0,0;1,0;40,0;17,0;16,0;5,06;14,0;28,0
綠的植物抗菌潔手露-馬鞭草洋甘菊;美妝個清;139,0;綠的;規格：350ml毫升x1x1PC瓶;綠的抗菌皂-活力清新;0,0;1;350,0;36,0;2736;0.00%;1;12010009001;unique_master_match;1;1;ml;1;pc;139,0;0,0;0,0;volume;month;0,0;1,0;43,0;28,0;26,0;16,25;48,0;
【安心價】綠的潔手乳-抗菌配方-1l加侖;美妝個清;489,0;綠的;規格：1Gal加侖x1x1Bottle瓶;綠的潔手乳-抗菌配方;490,0;1;3785,41;36,0;2737;0.20%;1;12010010001;unique_master_match;1;1;ml;1;bottle;489,0;490,0;0,20408163265306123;volume;month;0,2;1,0;38,0;23,0;31,0;10,69;4,0;230,0
【安心價】綠的潔手乳-抗菌配方-1l加侖;美妝個清;489,0;綠的;規格：1Gal加侖x1x1Bottle瓶;綠的潔手乳;490,0;1;3785,41;36,0;2739;0.20%;1;12010013001;unique_master_match;1;1;ml;1;bottle;489,0;490,0;0,20408163265306123;volume;month;0,2;1,0;42,0;36,0;17,0;7,43;12,0;122,0
Biore抗菌洗手慕絲補充瓶-自然清香-450ml;美妝個清;129,0;Biore;規格：450ml毫升x1x1Bottle瓶;Biore抗菌洗手慕絲補充瓶-自然清香;145,0;1;450,0;36,0;2767;11.03%;1;12010054001;unique_master_match;1;1;ml;1;bottle;129,0;145,0;11,03448275862069;volume;month;11,03;1,0;46,0;29,0;20,0;9,2;24,0;73,0
Biore抗菌洗手慕絲補充瓶-自然清香-450ml;美妝個清;129,0;Biore;規格：450ml毫升x1x1Bottle瓶;Biore抗菌洗手慕絲-自然清香;145,0;1;450,0;36,0;2769;11.03%;0;12010056001;unique_master_match;1;1;ml;1;bottle;129,0;145,0;11,03448275862069;volume;month;11,03;0,0;48,0;32,0;19,0;9,05;24,0;
美琪抗菌洗手乳(玫瑰果萃);美妝個清;84,0;美琪;規格：700ml毫升x1x1Bottle瓶;美琪天然T3抗菌洗手乳;91,0;1;700,0;36,0;2779;7.69%;1;12010071001;unique_master_match;1;1;ml;1;bottle;84,0;91,0;7,6923076923076925;volume;month;7,69;1,0;43,0;22,0;24,0;9,9;12,0;193,6666667
美琪抗菌T3洗手慕斯補充瓶-500ml;美妝個清;99,0;美琪;規格：500ml毫升x1x1Bottle瓶;美琪抗菌T3洗手慕斯;101,0;1;500,0;36,0;2801;1.98%;0;12010113001;unique_master_match;1;1;ml;1;bottle;99,0;101,0;1,9801980198019802;volume;month;1,98;0,0;39,0;24,0;20,0;7,56;12,0;77,33333333
台鹽蓓舒美海鹽抗菌洗手露-500ml;美妝個清;72,0;台鹽;規格：500ml毫升x1x1PC瓶;台鹽蓓舒美海鹽抗菌洗手露;0,0;1;500,0;36,0;2803;0.00%;1;12010118001;unique_master_match;1;1;ml;1;pc;72,0;0,0;0,0;volume;month;0,0;1,0;42,0;26,0;20,0;6,85;12,0;544,0
艾瑪花園檸檬馬鞭草馬賽液態皂500ml;美妝個清;185,0;艾瑪花園;規格：500ml毫升x1x1BOTTLE瓶;艾瑪花園檸檬馬鞭草馬賽液態皂 馬鞭草液態皂;200,0;1;500,0;36,0;2804;7.50%;0;12010119001;unique_master_match;1;1;ml;1;bottle;185,0;200,0;7,5;volume;month;7,5;0,0;36,0;26,0;22,0;7,3;12,0;24,0
OP天然茶酚洗手慕絲-敏弱性370ml;美妝個清;105,0;OP;規格：370ml毫升x1x1BOTTLE瓶;OP天然茶酚洗手慕絲-敏弱性;159,0;1;370,0;36,0;2808;33.96%;1;12010123001;unique_master_match;1;1;ml;1;bottle;105,0;159,0;33,9622641509434;volume;month;33,96;1,0;30,0;21,0;21,0;5,9;12,0;23,0
OP天然茶酚洗手慕絲-敏弱性370ml;美妝個清;105,0;OP;規格：370ml毫升x1x1BOTTLE瓶;OP天然茶酚洗手慕絲深層抗菌 OP抗菌洗手;159,0;1;370,0;36,0;2809;33.96%;1;12010124001;unique_master_match;1;1;ml;1;bottle;105,0;159,0;33,9622641509434;volume;month;33,96;1,0;30,0;21,0;21,0;5,9;12,0;24,0
美琪抗菌洗手乳-淨萃青桔700ml;美妝個清;89,0;美琪;規格：700ml毫升x1x1BOTTLE瓶;美琪抗菌洗手乳-淨萃青桔;109,0;1;700,0;36,0;2812;18.35%;1;12010137001;unique_master_match;1;1;ml;1;bottle;89,0;109,0;18,34862385321101;volume;month;18,35;1,0;43,0;22,0;24,0;9,9;12,0;154,3333333
[箱購]沙威隆抗菌洗手露-茶樹500ml毫升 x 24PC瓶/箱;美妝個清;3336,0;沙威隆;規格：500ml毫升x1x24PC瓶;沙威隆茶樹精油抗菌潔淨洗手乳;0,0;1;500,0;36,0;2836;0.00%;1;12010192001;unique_master_match;1;1;ml;24;pc;139,0;0,0;0,0;volume;month;0,0;1,0;30,0;20,0;16,0;3,5;12,0;84,0
日本獅王趣淨洗手慕斯-清爽柑橘250ml;美妝個清;99,0;LION 獅王;規格：250ml毫升x1x1BOTTLE瓶;日本獅王趣淨洗手慕斯-清爽柑橘 清爽柑橘;107,0;1;250,0;36,0;2837;7.48%;1;12010193001;unique_master_match;1;1;ml;1;bottle;99,0;107,0;7,476635514018691;volume;month;7,48;1,0;39,0;34,0;17,0;7,11;20,0;40,0
日本獅王趣淨洗手慕斯補充包柑橘;美妝個清;149,0;;規格：450ml毫升x1x1PC包;日本獅王洗手慕斯補充包-柑橘;299,0;1;450,0;36,0;2840;50.17%;1;12010198001;unique_master_match;1;1;ml;1;pc;149,0;299,0;50,16722408026756;volume;month;50,17;1,0;39,0;23,0;20,0;6,0;24,0;163,0
沙威隆抗菌洗手慕斯-清新草本薄荷;美妝個清;99,0;沙威隆;規格：350ml毫升x1x1BOTTLE瓶;沙威隆抗菌洗手慕斯-清新草本薄荷;107,0;1;350,0;36,0;2845;7.48%;1;12010206001;unique_master_match;1;1;ml;1;bottle;99,0;107,0;7,476635514018691;volume;month;7,48;1,0;39,0;20,0;20,0;5,36;12,0;37,33333333
美琪抗菌洗手乳-玫瑰果萃 1加侖;美妝個清;399,0;美琪;規格：1Gal加侖x1x1Bucket桶;美琪抗菌洗手乳-玫瑰果萃 1加侖;0,0;1;3785,41;36,0;2858;0.00%;1;12010234001;unique_master_match;1;1;ml;1;bucket;399,0;0,0;0,0;volume;month;0,0;1,0;39,0;23,0;32,0;16,72;4,0;105,0
Biore抗菌洗手慕絲補充瓶-自然清香-450ml;美妝個清;129,0;Biore;規格：450ml毫升x1x1Bottle瓶;Biore抗菌洗手慕絲花型 洗手慕絲花型;145,0;1;450,0;36,0;2870;11.03%;0;12010263001;unique_master_match;1;1;ml;1;bottle;129,0;145,0;11,03448275862069;volume;month;11,03;0,0;48,0;32,0;22,0;9,87;24,0;48,0
Mens Biore 沐浴乳-麝香清新;美妝個清;139,0;MEN's Bioré;規格：750ml毫升x1x1Bottle瓶;Mens Biore 沐浴乳-麝香清新;0,0;1;750,0;36,0;2878;0.00%;1;12011003001;unique_master_match;1;1;ml;1;bottle;139,0;0,0;0,0;volume;month;0,0;1,0;40,0;21,0;24,0;10,8;12,0;223,6666667
嬌生PH 5.5沐浴乳--一般1000ml;美妝個清;149,0;嬌生;規格：1000ml毫升x1x1Bottle瓶;嬌生PH 5.5沐浴乳--一般;159,0;1;1000,0;36,0;2889;6.29%;0;12011022001;unique_master_match;1;1;ml;1;bottle;149,0;159,0;6,289308176100629;volume;month;6,29;0,0;35,0;29,0;23,0;14,47;12,0;233,0
MENs Biore 痘痘調理沐浴乳;美妝個清;159,0;MEN's Bioré;規格：750ml毫升x1x1Bottle瓶;MENs Biore 控油抗痘沐浴乳;171,0;1;750,0;36,0;2900;7.02%;1;12011044001;unique_master_match;1;1;ml;1;bottle;159,0;171,0;7,017543859649122;volume;month;7,02;1,0;42,0;23,0;25,0;10,906;12,0;
EAU耀 香水沐浴乳-海島風情;美妝個清;139,0;耀EAU;規格：1000ml毫升x1x1PC瓶;EAU耀香水沐浴乳-海島風情;199,0;1;1000,0;36,0;2905;30.15%;1;12011056001;unique_master_match;1;1;ml;1;pc;139,0;199,0;30,15075376884422;volume;month;30,15;1,0;33,0;29,0;27,0;13,2;12,0;54,0
綠的抗菌沐浴乳-綠茶 加侖;美妝個清;449,0;綠的;規格：1Gal加侖x1x1Bottle瓶;綠的綠茶抗菌沐浴乳;450,0;1;3785,41;36,0;2908;0.22%;1;12011060001;unique_master_match;1;1;ml;1;bottle;449,0;450,0;0,2222222222222222;volume;month;0,22;1,0;38,0;29,0;27,0;14,25;12,0;205,3333333
MENs Biore 去味體香沐浴乳750ml;美妝個清;159,0;MEN's Bioré;規格：750ml毫升x1x1Bottle瓶;MENs Biore 控油體香沐浴乳;0,0;1;750,0;36,0;2910;0.00%;1;12011062001;unique_master_match;1;1;ml;1;bottle;159,0;0,0;0,0;volume;month;0,0;1,0;42,0;23,0;25,0;10,892;12,0;87,0
Mens Biore 沐浴乳-茶樹清爽;美妝個清;139,0;MEN's Bioré;規格：750ml毫升x1x1Bottle瓶;Mens Biore 沐浴乳-茶樹清爽;0,0;1;750,0;36,0;2916;0.00%;0;12011069001;unique_master_match;1;1;ml;1;bottle;139,0;0,0;0,0;volume;month;0,0;0,0;38,0;22,0;24,0;10,1;12,0;76,33333333
澎澎香浴乳--水嫩清爽型1200ml;美妝個清;189,0;PON PON 澎澎;規格：1200ml毫升x1x1Bottle瓶;澎澎香浴乳--水嫩清爽型;224,0;1;1200,0;60,0;2919;15.63%;0;12011075001;unique_master_match;1;1;ml;1;bottle;189,0;224,0;15,625;volume;month;15,63;0,0;42,0;26,0;28,0;16,28;12,0;351,0
麗仕精油香氛沐浴乳日本櫻花-1000ml;美妝個清;157,0;Lux麗仕;規格：1000ml毫升x1x1PC瓶;麗仕精油香氛沐浴乳日本櫻花;0,0;1;1000,0;36,0;2925;0.00%;1;12011084001;unique_master_match;1;1;ml;1;pc;157,0;0,0;0,0;volume;month;0,0;1,0;47,0;22,0;27,0;14,012;12,0;75,0
澎澎香浴乳--亮澤滋潤型1200ml;美妝個清;189,0;PON PON 澎澎;規格：1200ml毫升x1x1Bottle瓶;澎澎香浴乳--亮澤滋潤型;224,0;1;1200,0;60,0;2926;15.63%;1;12011085001;ambiguous_master_match_resolved_with_order_history;2;1;ml;1;bottle;189,0;224,0;15,625;volume;month;15,63;1,0;42,0;28,0;26,0;16,4;12,0;350,0
蜜妮高彈潤沐浴慕絲-優雅花香*限量包裝,恕不指定(以實際出貨為主);美妝個清;219,0;Biore;規格：540ml毫升x1x1PC瓶;蜜妮高彈潤沐浴慕絲-優雅花香 優雅花香;291,0;1;540,0;36,0;2928;24.74%;1;12011088001;unique_master_match;1;1;ml;1;pc;219,0;291,0;24,742268041237114;volume;month;24,74;1,0;32,0;23,0;22,0;6,5;9,0;18,0
曼秀雷敦草本制菌沐浴乳;美妝個清;129,0;曼秀雷敦;規格：650ml毫升x1x1Bottle瓶;曼秀雷敦活炭深層沐浴乳;146,0;1;650,0;36,0;2930;11.64%;0;12011092001;unique_master_match;1;1;ml;1;bottle;129,0;146,0;11,643835616438356;volume;month;11,64;0,0;33,0;22,0;25,0;10,0;12,0;
【 麗仕】清爽沐浴乳-青檸橙花;美妝個清;157,0;Lux麗仕;規格：1000ml毫升x1x1PC瓶;麗仕清爽沐浴乳-青檸橙花;0,0;1;1000,0;36,0;2938;0.00%;1;12011102001;unique_master_match;1;1;ml;1;pc;157,0;0,0;0,0;volume;month;0,0;1,0;47,0;22,0;27,0;13,86;12,0;70,0
Biore淨嫩沐浴乳補充包淨亮保濕型(優雅山茶花)700ml;美妝個清;89,0;Biore;規格：700ml毫升x1x1Pack包;Biore淨嫩沐浴乳淨亮光澤型;0,0;1;700,0;36,0;2942;0.00%;1;12011109001;unique_master_match;1;1;ml;1;pack;89,0;0,0;0,0;volume;month;0,0;1,0;40,0;26,0;26,0;14,3;12,0;287,3333333
施巴PH5.5橄欖潔膚露-1000ml;美妝個清;739,0;施巴;規格：1000ml毫升x1x1BOTTLE瓶;施巴5.5橄欖潔膚露 橄欖潔膚露;1160,0;1;1000,0;36,0;2944;36.29%;1;12011111001;unique_master_match;1;1;ml;1;bottle;739,0;1160,0;36,29310344827586;volume;month;36,29;1,0;36,0;14,0;24,0;7,0;6,0;12,0
曼秀雷敦Acnes抗痘沐浴乳;美妝個清;159,0;曼秀雷敦;規格：600ml毫升x1x1BOTTLE瓶;曼秀雷敦Acnes抗痘沐浴乳;220,0;1;600,0;36,0;2949;27.73%;1;12011117001;unique_master_match;1;1;ml;1;bottle;159,0;220,0;27,727272727272727;volume;month;27,73;1,0;36,0;22,0;23,0;8,73;12,0;54,0
【 麗仕】媚惑幽香沐浴乳補充包;美妝個清;98,0;Lux麗仕;規格：650ml毫升x1x1Pack包;麗仕媚惑幽香沐浴乳補充包 媚惑幽香;103,0;1;650,0;36,0;2952;4.85%;1;12011120001;unique_master_match;1;1;ml;1;pack;98,0;103,0;4,854368932038835;volume;month;4,85;1,0;49,0;28,0;28,0;9,34;12,0;24,0
Biore淨嫩沐浴乳補充包淨亮保濕型(優雅山茶花)700ml;美妝個清;89,0;Biore;規格：700ml毫升x1x1Pack包;淨嫩沐浴乳淨亮光澤補充包;0,0;1;700,0;36,0;2961;0.00%;1;12011136001;unique_master_match;1;1;ml;1;pack;89,0;0,0;0,0;volume;month;0,0;1,0;32,0;26,0;28,0;9,55;12,0;119,0
曼秀雷敦海洋清爽沐浴乳;美妝個清;129,0;曼秀雷敦;規格：650ml毫升x1x1Bottle瓶;曼秀雷敦海洋清爽沐浴乳 海洋清爽;146,0;1;650,0;36,0;2962;11.64%;0;12011139001;unique_master_match;1;1;ml;1;bottle;129,0;146,0;11,643835616438356;volume;month;11,64;0,0;33,0;22,0;25,0;10,0;12,0;24,0
曼秀雷敦草本制菌沐浴乳;美妝個清;129,0;曼秀雷敦;規格：650ml毫升x1x1Bottle瓶;曼秀雷敦草本制菌沐浴乳;146,0;1;650,0;36,0;2964;11.64%;1;12011142001;unique_master_match;1;1;ml;1;bottle;129,0;146,0;11,643835616438356;volume;month;11,64;1,0;33,0;22,0;25,0;10,0;12,0;39,0
EAU耀 香水沐浴乳-花舞奇緣;美妝個清;139,0;耀EAU;規格：1000ml毫升x1x1PC瓶;EAU耀香水沐浴乳-花舞奇緣;199,0;1;1000,0;36,0;2965;30.15%;1;12011144001;unique_master_match;1;1;ml;1;pc;139,0;199,0;30,15075376884422;volume;month;30,15;1,0;33,0;29,0;27,0;13,2;12,0;52,0
EAU耀 香水沐浴乳-湛藍微風;美妝個清;139,0;耀EAU;規格：1000ml毫升x1x1PC瓶;EAU耀 香水沐浴乳-湛藍微風;199,0;1;1000,0;36,0;2970;30.15%;1;12011150001;unique_master_match;1;1;ml;1;pc;139,0;199,0;30,15075376884422;volume;month;30,15;1,0;43,0;26,0;28,0;14,14;12,0;154,0
綠的潔膚劑;美妝個清;139,0;綠的;規格：1000ml毫升x1x1Bottle瓶;綠的潔膚劑;161,0;1;1000,0;36,0;2972;13.66%;1;12011152001;unique_master_match;1;1;ml;1;bottle;139,0;161,0;13,664596273291925;volume;month;13,66;1,0;29,0;23,0;26,0;7,16;6,0;34,0
嬌生PH 5.5沐浴乳--一般1000ml;美妝個清;149,0;嬌生;規格：1000ml毫升x1x1Bottle瓶;嬌生PH 5.5沐浴乳;159,0;1;1000,0;36,0;2980;6.29%;0;12011163001;unique_master_match;1;1;ml;1;bottle;149,0;159,0;6,289308176100629;volume;month;6,29;0,0;34,0;29,0;23,0;14,66;12,0;157,0
EAU耀 香水沐浴乳-百花霓裳;美妝個清;139,0;耀EAU;規格：1000ml毫升x1x1PC瓶;EAU耀 香水沐浴乳-百花霓裳;199,0;1;1000,0;36,0;2986;30.15%;0;12011169001;unique_master_match;1;1;ml;1;pc;139,0;199,0;30,15075376884422;volume;month;30,15;0,0;43,0;26,0;28,0;14,25;12,0;73,0
EAU耀 香水沐浴乳-沁寧晨露;美妝個清;199,0;耀EAU;規格：1000ml毫升x1x1PC瓶;EAU耀 香水沐浴乳-沁寧晨露;0,0;1;1000,0;36,0;2987;0.00%;1;12011171001;unique_master_match;1;1;ml;1;pc;199,0;0,0;0,0;volume;month;0,0;1,0;42,0;26,0;28,0;14,2;12,0;64,0
綠的抗菌沐浴乳--洋甘菊;美妝個清;139,0;綠的;規格：1000ml毫升x1x1Bottle瓶;綠的抗菌沐浴乳--洋甘菊;150,0;1;1000,0;36,0;2988;7.33%;1;12011172001;unique_master_match;1;1;ml;1;bottle;139,0;150,0;7,333333333333333;volume;month;7,33;1,0;39,0;29,0;28,0;14,178;12,0;84,66666667
綠的抗菌沐浴乳--百里香;美妝個清;139,0;綠的;規格：1000ml毫升x1x1Bottle瓶;綠的抗菌沐浴乳--百里香 抗菌沐浴乳;189,0;1;1000,0;36,0;2989;26.46%;1;12011173001;unique_master_match;1;1;ml;1;bottle;139,0;189,0;26,455026455026452;volume;month;26,46;1,0;39,0;29,0;28,0;14,206;12,0;16,0
牛乳石鹼美肌滋潤沐浴乳補充包(優雅花香型);美妝個清;99,0;牛乳石鹼;規格：360ml毫升x1x1PACK包;牛乳石鹼美肌保濕沐浴乳-花香 優雅花香;126,0;1;360,0;60,0;2990;21.43%;1;12011174001;unique_master_match;1;1;ml;1;pack;99,0;126,0;21,428571428571427;volume;month;21,43;1,0;32,0;22,0;22,0;7,95;12,0;24,0
