title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton
百利隨手掛架組餐具專用補充;日用生活;95,0;3M;規格：5PC片x1x1PACK包;百利隨手掛架組餐具專用 餐具專用;0,0;1;5,0;120,0;1330;0.00%;0;11061051001;unique_master_match;1;1;pc;1;pack;95,0;0,0;0,0;count;month;0,0;0,0;41,0;38,0;30,0;2,26;30,0
百利隨手掛架組爐廚專用補充;日用生活;95,0;3M;規格：5PC片x1x1PACK包;百利隨手掛架組爐廚專用補充 爐廚專用補充;0,0;1;5,0;120,0;1331;0.00%;0;11061052001;unique_master_match;1;1;pc;1;pack;95,0;0,0;0,0;count;month;0,0;0,0;42,0;38,0;30,0;1,56;20,0
百利隨手掛架組餐具專用補充;日用生活;95,0;3M;規格：5PC片x1x1PACK包;百利隨手掛架組餐具專用補充;0,0;1;5,0;120,0;1332;0.00%;1;11061053001;unique_master_match;1;1;pc;1;pack;95,0;0,0;0,0;count;month;0,0;1,0;42,0;38,0;30,0;1,5;20,0
3M百利不沾鍋專用木漿棉3片;日用生活;99,0;3M;規格：3PC片x1x1PACK包;百利多用途細緻菜瓜布_木漿棉;115,0;1;3,0;120,0;1333;13.91%;1;11061054001;unique_master_match;1;1;pc;1;pack;99,0;115,0;13,91304347826087;count;month;13,91;1,0;40,0;28,0;18,0;1,3;24,0
百利日系3層海綿菜瓜布細緻柔刷2片裝;日用生活;69,0;;規格：2PC片x1x1PACK包;百利多用途細緻菜瓜布海棉;75,0;1;2,0;120,0;1336;8.00%;0;11061055002;ambiguous_master_match_resolved_with_order_history;2;2;pc;1;pack;69,0;75,0;8,0;count;month;8,0;0,0;42,0;39,0;30,0;1,85;24,0
百利不鏽鋼頑垢專用菜瓜布6片;日用生活;63,0;3M;規格：6PC片x1x1PC包;百利不鏽鋼/頑垢專用鋼絨海綿菜瓜布6片裝;69,0;1;6,0;120,0;1342;8.70%;1;11061070001;unique_master_match;1;1;pc;1;pc;63,0;69,0;8,695652173913043;count;month;8,7;1,0;42,0;39,0;30,0;1,82;20,0
百利細緻餐具專用好握型海綿菜瓜布5片裝;日用生活;92,0;3M;規格：5PC片x1x1Bag包;百利細緻餐具海綿菜瓜布6片裝;99,0;1;5,0;120,0;1343;7.07%;0;11061071001;unique_master_match;1;1;pc;1;bag;92,0;99,0;7,07070707070707;count;month;7,07;0,0;42,0;39,0;30,0;1,82;20,0
家樂福木漿棉菜瓜布6PC;日用生活;119,0;家樂福自有品牌;規格：6PC個x1x1Bag包;超值菜瓜布;0,0;1;6,0;120,0;1345;0.00%;0;11062004001;unique_master_match;1;1;pc;1;bag;119,0;0,0;0,0;count;month;0,0;0,0;46,0;35,0;21,0;1,42;25,0
百利不鏽鋼黑垢專用菜瓜布5片;日用生活;69,0;3M;規格：5PC片x1x1Pack包;百利不鏽鋼黑垢專用菜瓜布5片;0,0;1;5,0;120,0;1351;0.00%;1;11062015001;unique_master_match;1;1;pc;1;pack;69,0;0,0;0,0;count;month;0,0;1,0;50,0;25,0;20,0;1,73;30,0
百利不鏽鋼頑垢專用菜瓜布6片;日用生活;63,0;3M;規格：6PC片x1x1PC包;百利不鏽鋼頑垢專用菜瓜布6片;69,0;1;6,0;120,0;1354;8.70%;1;11062019001;unique_master_match;1;1;pc;1;pc;63,0;69,0;8,695652173913043;count;month;8,7;1,0;51,0;42,0;18,0;1,24;36,0
百利爐具鍋具專用菜瓜布5片裝;日用生活;92,0;3M;規格：5PC片x1x1Bag包;3M百利爐具-鍋具專用菜瓜布;109,0;1;5,0;120,0;1356;15.60%;1;11062023001;unique_master_match;1;1;pc;1;bag;92,0;109,0;15,59633027522936;count;month;15,6;1,0;39,0;38,0;30,0;2,36;20,0
百利細緻餐具專用好握型海綿菜瓜布5片裝;日用生活;92,0;3M;規格：5PC片x1x1Bag包;百利細緻餐具/茶杯專用菜瓜布6片裝;99,0;1;5,0;120,0;1357;7.07%;1;11062025001;unique_master_match;1;1;pc;1;bag;92,0;99,0;7,07070707070707;count;month;7,07;1,0;43,0;39,0;32,0;1,55;20,0
速必效驅蚊寶-60天;日用生活;280,0;速必效;規格：1PC片x1x1Box盒;速必效驅蚊寶-60天;285,0;1;1,0;60,0;1364;1.75%;1;11070006001;unique_master_match;1;1;pc;1;box;280,0;285,0;1,7543859649122806;count;month;1,75;1,0;35,0;27,0;21,0;2,43;24,0
鱷魚門窗庭園防蚊片補充包;日用生活;259,0;鱷魚;規格：2PC片x1x1Box盒;鱷魚門窗庭園防蚊片補充包;0,0;1;2,0;36,0;1386;0.00%;0;11070037001;unique_master_match;1;1;pc;1;box;259,0;0,0;0,0;count;month;0,0;0,0;40,0;39,0;13,0;1,48;24,0
興家安速果蠅餌劑;日用生活;155,0;興家安速;規格：1PC個x1x1PC個;興家安速果蠅餌劑;169,0;1;1,0;60,0;1394;8.28%;0;11070050001;unique_master_match;1;1;pc;1;pc;155,0;169,0;8,284023668639055;count;month;8,28;0,0;41,0;21,0;26,0;1,5;20,0
優品除蟻膏80g;日用生活;69,0;優品;規格：1PC個x1x1Can罐;優品除蟻膏80g;79,0;1;1,0;36,0;1401;12.66%;1;11071002001;unique_master_match;1;1;pc;1;can;69,0;79,0;12,658227848101266;count;month;12,66;1,0;24,0;21,0;23,0;1,56;12,0
安德生蟑愛呷-粘蟑屋;日用生活;77,0;安德生;規格：1PC個x1x10PC片;安德生蟑愛呷-粘蟑屋;0,0;1;1,0;60,0;1403;0.00%;0;11071005001;unique_master_match;1;1;pc;10;pc;7,7;0,0;0,0;count;month;0,0;0,0;20,0;16,0;11,0;1,48;60,0
優品別慌蟑捕蟑屋10入;日用生活;89,0;優品;規格：10PC個x1x1PC包;優品別慌蟑捕蟑屋;0,0;1;10,0;60,0;1405;0.00%;0;11071008001;unique_master_match;1;1;pc;1;pc;89,0;0,0;0,0;count;month;0,0;0,0;39,0;32,0;18,0;9,0;96,0
雷達殺蟑堡8入;日用生活;159,0;雷達;規格：1PC個x1x1Box盒;雷達殺蟑堡;0,0;1;1,0;36,0;1406;0.00%;1;11071009001;unique_master_match;1;1;pc;1;box;159,0;0,0;0,0;count;month;0,0;1,0;40,0;26,0;23,0;1,77;12,0
優品水槽管路清潔錠;日用生活;65,0;優品;規格：3PC錠x1x1Box盒;優品除蟑錠 除蟑錠;99,0;1;3,0;36,0;1407;34.34%;1;11071011001;unique_master_match;1;1;pc;1;box;65,0;99,0;34,34343434343434;count;month;34,34;1,0;46,0;34,0;26,0;5,7;24,0
安德生蟑愛呷-粘蟑屋;日用生活;77,0;安德生;規格：1PC個x1x10PC片;家福黏蟑屋;0,0;1;1,0;60,0;1410;0.00%;1;11071014001;unique_master_match;1;1;pc;10;pc;7,7;0,0;0,0;count;month;0,0;1,0;22,0;21,0;23,0;3,1;30,0
家家滅蟑螂8入;日用生活;135,0;家家;規格：8PC個x1x1Box盒;家家滅蟑螂8入;0,0;1;8,0;36,0;1416;0.00%;1;11071032001;unique_master_match;1;1;pc;1;box;135,0;0,0;0,0;count;month;0,0;1,0;26,0;26,0;20,0;1,53;12,0
速必效連鎖殺蟑螂套餐堡;日用生活;129,0;速必效;規格：6PC個x1x1PC個;速必效連鎖殺蟑螂套餐堡;144,0;1;6,0;60,0;1417;10.42%;1;11071033001;unique_master_match;1;1;pc;1;pc;129,0;144,0;10,416666666666668;count;month;10,42;1,0;57,0;35,0;20,0;6,9;24,0
速必效螞蟻甜食性凝膠餌寶;日用生活;129,0;速必效;規格：1Set組x1x1Box盒;速必效螞蟻甜食性凝膠餌寶;145,0;1;1,0;60,0;1418;11.03%;1;11071034001;unique_master_match;1;1;set;1;box;129,0;145,0;11,03448275862069;count;month;11,03;1,0;44,0;40,0;22,0;4,818;24,0
速必效蟑不拒聚殺餌寶;日用生活;89,0;速必效;規格：1Box盒x1x1Box盒;速必效蟑螂凝膠餌寶;139,0;1;1,0;60,0;1419;35.97%;0;11071035001;unique_master_match;1;1;box;1;box;89,0;139,0;35,97122302158273;count;month;35,97;0,0;53,0;45,0;21,0;8,86;24,0
雷達殺蟑堡8入;日用生活;159,0;雷達;規格：1PC個x1x1Box盒;雷達殺蟑堡8入;0,0;1;1,0;36,0;1421;0.00%;1;11071898001;unique_master_match;1;1;pc;1;box;159,0;0,0;0,0;count;month;0,0;1,0;40,0;26,0;23,0;1,93;12,0
速必效蟑不拒聚殺餌寶;日用生活;89,0;速必效;規格：1Box盒x1x1Box盒;速必效蟑不拒聚殺餌寶 蟑不拒聚殺餌寶;139,0;1;1,0;60,0;1427;35.97%;0;11071911001;unique_master_match;1;1;box;1;box;89,0;139,0;35,97122302158273;count;month;35,97;0,0;44,0;30,0;18,0;3,4;24,0
【一點絕】2%凝膠餌劑 5公克;日用生活;295,0;一點絕;規格：1入組;一點絕2凝膠餌劑;400,0;1;1,0;60,0;1431;26.25%;1;11071916001;unique_master_match;1;1;set;1;set;295,0;400,0;26,25;count;month;26,25;1,0;17,0;15,0;9,0;0,3;12,0
滅飛新蚊香經濟包60卷;日用生活;85,0;滅飛;規格：1PC包x1x1Set組;滅飛新蚊香經濟包60卷;0,0;1;1,0;36,0;1434;0.00%;0;11072001001;unique_master_match;1;1;pc;1;set;85,0;0,0;0,0;count;month;0,0;0,0;51,0;39,0;15,0;10,45;12,0
家家線體紙蚊香+燃燒盤;日用生活;189,0;家家;規格：20PC片x1x1BOX盒;家家線體紙蚊香+燃燒盤;0,0;1;20,0;36,0;1436;0.00%;0;11072004001;unique_master_match;1;1;pc;1;box;189,0;0,0;0,0;count;month;0,0;0,0;32,0;30,0;16,0;2,99;12,0
新鱷魚蚊香-優30卷鐵罐;日用生活;69,0;鱷魚;規格：30Roll捲x1x1Can罐;新鱷魚蚊香-優30卷鐵罐;72,0;1;30,0;36,0;1441;4.17%;0;11072011001;unique_master_match;1;1;roll;1;can;69,0;72,0;4,166666666666666;count;month;4,17;0,0;59,0;44,0;23,0;14,9;24,0
鱷魚蚊香-30卷經濟包;日用生活;59,0;鱷魚;規格：30Roll捲x1x1Pack包;鱷魚蚊香-30卷經濟包 鱷魚蚊香30卷;0,0;1;30,0;48,0;1442;0.00%;1;11072012002;unique_master_match;1;1;roll;1;pack;59,0;0,0;0,0;count;month;0,0;1,0;50,0;38,0;17,0;10,78;24,0
速必效超煙霸強滲煙寶三入裝;日用生活;295,0;速必效;規格：1Box盒x1x1Box盒;速必效超煙霸強滲煙寶;329,0;1;1,0;60,0;1443;10.33%;0;11072013001;unique_master_match;1;1;box;1;box;295,0;329,0;10,33434650455927;count;month;10,33;0,0;40,0;28,0;23,0;5,67;24,0
速必效微煙黑蚊香;日用生活;99,0;速必效;規格：1PC包x1x1Pack包;速必效微煙黑蚊香;0,0;1;1,0;60,0;1445;0.00%;1;11072017001;unique_master_match;1;1;pc;1;pack;99,0;0,0;0,0;count;month;0,0;1,0;54,0;41,0;14,0;11,51;12,0
速必效超煙霸強滲煙寶三入裝;日用生活;295,0;速必效;規格：1Box盒x1x1Box盒;速必效超煙霸強滲煙寶三入裝;329,0;1;1,0;60,0;1446;10.33%;0;11072019001;unique_master_match;1;1;box;1;box;295,0;329,0;10,33434650455927;count;month;10,33;0,0;37,0;27,0;28,0;7,56;12,0
雷達煙霧殺蟲劑2+1入裝(42.5gx3);日用生活;199,0;雷達;規格：1Pack包x1x1Box盒;雷達強效煙霧殺蟲劑2入42.5g;0,0;1;1,0;36,0;1453;0.00%;0;11072897001;unique_master_match;1;1;pack;1;box;199,0;0,0;0,0;count;month;0,0;0,0;33,0;27,0;24,0;3,18;12,0
金龍蚊香;日用生活;59,0;金龍;規格：60Roll捲x1x1Bag包;金龍蚊香;0,0;1;60,0;36,0;1456;0.00%;0;11072903001;unique_master_match;1;1;roll;1;bag;59,0;0,0;0,0;count;month;0,0;0,0;49,0;37,0;15,0;10,36;12,0
必安住紫丁蚊香40卷;日用生活;105,0;必安住;規格：40Roll捲x1x1BOX盒;必安住紫丁蚊香40卷 紫丁蚊香;0,0;1;40,0;36,0;1458;0.00%;1;11072905001;unique_master_match;1;1;roll;1;box;105,0;0,0;0,0;count;month;0,0;1,0;40,0;27,0;20,0;7,4;12,0
新鱷魚液體電蚊香(無香料)45ml;日用生活;85,0;鱷魚;規格：1PC個x1x1BoX盒;鱷魚液體電蚊香;0,0;1;1,0;36,0;1464;0.00%;0;11073006001;unique_master_match;1;1;pc;1;box;85,0;0,0;0,0;count;month;0,0;0,0;39,0;25,0;10,0;1,95;24,0
新鱷魚液體電蚊香(無香料)45ml;日用生活;85,0;鱷魚;規格：1PC個x1x1BoX盒;新鱷魚液體電蚊香(無香料)45ml;0,0;1;1,0;36,0;1466;0.00%;0;11073012001;unique_master_match;1;1;pc;1;box;85,0;0,0;0,0;count;month;0,0;0,0;38,0;25,0;10,0;2,03;24,0
新鱷魚130天防蚊片補充包;日用生活;322,0;鱷魚;規格：2PC片x1x1PC盒;新鱷魚130天防蚊片;350,0;1;2,0;48,0;1482;8.00%;1;11073905001;unique_master_match;1;1;pc;1;pc;322,0;350,0;8,0;count;month;8,0;1,0;39,0;37,0;16,0;2,842;24,0
熊寶貝衣物香氛袋草本清新;日用生活;83,0;Snuggle熊寶貝;規格：1PC片x3x1Box盒;熊寶貝衣物香氛袋草本清新;0,0;1;1,0;24,0;1487;0.00%;0;11074001001;unique_master_match;1;1;pc;3;box;27,666666666666668;0,0;0,0;count;month;0,0;0,0;24,0;22,0;11,0;0,6;10,0
熊寶貝衣物香氛袋清新晨露香;日用生活;83,0;Sngggle熊寶貝;規格：1PC片x3x1Box盒;花仙子衣物香氛袋-晨露香氛;0,0;1;1,0;24,0;1488;0.00%;1;11074003001;unique_master_match;1;1;pc;3;box;27,666666666666668;0,0;0,0;count;month;0,0;1,0;36,0;21,0;25,0;2,02;24,0
熊寶貝衣物香氛袋芬芳香音勺;日用生活;83,0;Snuggle熊寶貝;規格：1PC片x3x1Box盒;熊寶貝衣物香氛袋芬芳香音勺;0,0;1;1,0;24,0;1503;0.00%;1;11074019001;unique_master_match;1;1;pc;3;box;27,666666666666668;0,0;0,0;count;month;0,0;1,0;24,0;22,0;11,0;0,61;10,0
熊寶貝衣物香氛袋清新晨露香;日用生活;83,0;Sngggle熊寶貝;規格：1PC片x3x1Box盒;熊寶貝衣物香氛袋;0,0;1;1,0;24,0;1520;0.00%;0;11074045002;ambiguous_master_match_resolved_with_order_history;3;1;pc;3;box;27,666666666666668;0,0;0,0;count;month;0,0;0,0;24,0;23,0;11,0;0,61;10,0
熊寶貝衣物香氛袋花漾香氣;日用生活;83,0;Snuggle熊寶貝;規格：1PC片x3x1PC片;熊寶貝衣物香氛袋花漾香氣;0,0;1;1,0;24,0;1521;0.00%;0;11074046001;unique_master_match;1;1;pc;3;pc;27,666666666666668;0,0;0,0;count;month;0,0;0,0;24,0;22,0;11,0;0,6;10,0
熊寶貝衣物香氛袋繽紛花果香;日用生活;83,0;SNUGGLE熊寶貝;規格：1PC片x3x1Box盒;熊寶貝衣物香氛袋繽紛花果香;0,0;1;1,0;24,0;1522;0.00%;0;11074047001;unique_master_match;1;1;pc;3;box;27,666666666666668;0,0;0,0;count;month;0,0;0,0;24,0;22,0;11,0;0,6;10,0
熊寶貝衣物香氛袋清新晨露香;日用生活;83,0;Sngggle熊寶貝;規格：1PC片x3x1Box盒;熊寶貝衣物香氛袋清新晨露香;0,0;1;1,0;24,0;1523;0.00%;0;11074048001;unique_master_match;1;1;pc;3;box;27,666666666666668;0,0;0,0;count;month;0,0;0,0;24,0;22,0;11,0;0,6;10,0
熊寶貝衣物香氛袋繽紛花果香;日用生活;83,0;SNUGGLE熊寶貝;規格：1PC片x3x1Box盒;熊寶貝衣物香氛袋21G;0,0;1;1,0;24,0;1536;0.00%;0;11074060005;ambiguous_master_match_resolved_with_order_history;2;2;pc;3;box;27,666666666666668;0,0;0,0;count;month;0,0;0,0;24,0;22,0;11,0;0,63;10,0
鱷魚黏鼠板;日用生活;45,0;鱷魚;規格：2PC片x1x1Set組;家福黏鼠板;0,0;1;2,0;60,0;1538;0.00%;0;11075001001;unique_master_match;1;1;pc;1;set;45,0;0,0;0,0;count;month;0,0;0,0;27,0;22,0;26,0;5,7;12,0
鱷魚黏鼠板;日用生活;45,0;鱷魚;規格：2PC片x1x1Set組;粘牢鼠粘鼠板 粘牢鼠粘鼠板;0,0;1;2,0;60,0;1539;0.00%;0;11075002001;unique_master_match;1;1;pc;1;set;45,0;0,0;0,0;count;month;0,0;0,0;52,0;26,0;27,0;14,3;24,0
鱷魚黏鼠板(大);日用生活;99,0;鱷魚;規格：2PC片x1x1Set組;鱷魚黏鼠板(大);0,0;1;2,0;60,0;1540;0.00%;0;11075003001;unique_master_match;1;1;pc;1;set;99,0;0,0;0,0;count;month;0,0;0,0;47,0;33,0;27,0;17,0;24,0
鱷魚黏鼠板;日用生活;45,0;鱷魚;規格：2PC片x1x1Set組;鱷魚黏鼠板;0,0;1;2,0;60,0;1541;0.00%;0;11075004001;unique_master_match;1;1;pc;1;set;45,0;0,0;0,0;count;month;0,0;0,0;36,0;35,0;28,0;12,03;36,0
上黏黏蠅板-5入X6組;日用生活;498,0;;逛逛專館：淘淘樂企業社;家福黏蠅板 5入;650,0;1;;60,0;1547;23.38%;0;11075013001;unique_master_match;1;1;pc;1;;498,0;650,0;23,384615384615383;count;month;23,38;0,0;27,0;23,0;27,0;7,42;30,0
優品黏牢鼠環保黏鼠板(大)2PC;日用生活;149,0;優品;規格：2PC片x1x1Box盒;優品黏牢鼠環保黏鼠板(大);0,0;1;2,0;60,0;1548;0.00%;0;11075039001;unique_master_match;1;1;pc;1;box;149,0;0,0;0,0;count;month;0,0;0,0;52,0;32,0;34,0;16,0;24,0
2號美味關係11x14cm佐料袋4入;日用生活;99,0;UdiLife-美味關係;規格：1PC個x1x1PC個;水晶肥皂新4入;0,0;1;1,0;999,0;1623;0.00%;1;11102002001;unique_master_match;1;1;pc;1;pc;99,0;0,0;0,0;count;month;0,0;1,0;31,0;31,0;21,0;16,4;20,0
〔本野有限公司〕日本美淨易三合一部屋干洗衣精900g -2入;日用生活;320,0;;逛逛專館：本野有限公司;ARIEL抗菌洗衣精900G;0,0;1;;60,0;1837;0.00%;1;11103280001;unique_master_match;1;1;pc;1;;320,0;0,0;0,0;count;month;0,0;1,0;40,0;22,0;29,0;9,49;9,0
家樂福超值平版式花紋衛生紙-300PC;日用生活;95,0;家樂福;規格：300PC張x1x6PC包;家樂福超值平版式花紋衛生紙;0,0;1;300,0;60,0;4782;0.00%;0;12200001001;unique_master_match;1;1;pc;6;pc;15,833333333333334;0,0;0,0;count;month;0,0;0,0;;;;;36,0
五月花平版衛生紙300張;日用生活;119,0;五月花;規格：300PC張x1x6PC包;五月花平版衛生紙300張;0,0;1;300,0;60,0;4783;0.00%;0;12200002001;unique_master_match;1;1;pc;6;pc;19,833333333333332;0,0;0,0;count;month;0,0;0,0;;;;;48,0
舒潔平版式衛生紙300PCx6;日用生活;128,0;Kleenex 舒潔;規格：300PC張x1x6Pack包;舒潔平版式衛生紙;150,0;1;300,0;60,0;4785;14.67%;1;12200006001;unique_master_match;1;1;pc;6;pack;21,333333333333332;25,0;14,666666666666671;count;month;14,67;1,0;;;;;48,0
情人平版衛生紙-300PC;日用生活;93,0;情人;規格：300PC抽x1x6PC包;情人平版衛生紙;107,0;1;300,0;60,0;4788;13.08%;0;12200017001;unique_master_match;1;1;pc;6;pc;15,5;17,833333333333332;13,084112149532704;count;month;13,08;0,0;;;;;36,0
得意3層連續抽取式花紋衛生紙;日用生活;574,0;得意;規格：100PC抽x24x1Bag袋;得意連續抽取式花紋衛生紙;0,0;1;100,0;60,0;4789;0.00%;1;12201001001;unique_master_match;1;1;pc;24;bag;23,916666666666668;0,0;0,0;count;month;0,0;1,0;;;;;72,0
可麗舒抽取衛生紙100PCx24包x3袋;日用生活;747,0;可麗舒;規格：100PC抽x1x72Pack包;可麗舒抽取衛生紙;837,0;1;100,0;60,0;4791;10.75%;1;12201005001;unique_master_match;1;1;pc;72;pack;10,375;11,625;10,75268817204301;count;month;10,75;1,0;;;;;72,0
PASEO3層柔韌舒適抽取式衛生紙PEFC100抽24;日用生活;348,0;PASEO;規格：100PC抽x24x1Bag包;舒適抽取式衛生紙;465,0;1;100,0;60,0;4792;25.16%;1;12201006001;unique_master_match;1;1;pc;24;bag;14,5;19,375;25,161290322580644;count;month;25,16;1,0;;;;;72,0
五月花厚棒抽取式衛生紙FSC 90*10;日用生活;197,0;五月花;規格：90PC抽x1x10PC包;五月花厚棒抽取式衛生紙;249,0;1;90,0;60,0;4795;20.88%;0;12201013001;unique_master_match;1;1;pc;10;pc;19,7;24,9;20,883534136546185;count;month;20,88;0,0;;;;;60,0
春風山茶花精華抽取式衛生紙-100PC;日用生活;289,0;春風;規格：100PC抽x1x24PC包;春風山茶花精華抽取式衛生紙;315,0;1;100,0;60,0;4797;8.25%;0;12201020001;unique_master_match;1;1;pc;24;pc;12,041666666666666;13,125;8,253968253968258;count;month;8,25;0,0;;;;;72,0
舒潔 濕式衛生紙 40抽;日用生活;169,0;Kleenex 舒潔;規格：40PC抽x1x3PACK包;舒潔濕式衛生紙;0,0;1;40,0;24,0;4798;0.00%;0;12201022001;unique_master_match;1;1;pc;3;pack;56,333333333333336;0,0;0,0;count;month;0,0;0,0;;;;;36,0
家樂福超值連續抽取式花紋衛生紙輕巧包;日用生活;195,0;家樂福;規格：120PC抽x1x20Pack包;家樂福超值連續抽取式花紋衛生紙輕巧包;0,0;1;120,0;60,0;4799;0.00%;0;12201024001;unique_master_match;1;1;pc;20;pack;9,75;0,0;0,0;count;month;0,0;0,0;;;;;120,0
舒潔萬用輕巧包衛生紙110PCx20;日用生活;219,0;Kleenex 舒潔;規格：110PC抽x1x20Pack包;舒潔萬用輕巧包衛生紙;0,0;1;110,0;60,0;4802;0.00%;1;12201030001;unique_master_match;1;1;pc;20;pack;10,95;0,0;0,0;count;month;0,0;1,0;;;;;120,0
得意優質抽取式衛生紙100PCx24;日用生活;239,0;得意;規格：100PC抽x1x24Pack包;得意優質抽取式衛生紙;250,0;1;100,0;60,0;4803;4.40%;1;12201031001;unique_master_match;1;1;pc;24;pack;9,958333333333334;10,416666666666666;4,399999999999989;count;month;4,4;1,0;;;;;72,0
五月花聰明萬用紙巾;日用生活;95,0;五月花;規格：120PC抽x1x10Bag包;五月花聰明萬用紙巾;98,0;1;120,0;60,0;4805;3.06%;1;12201035001;unique_master_match;1;1;pc;10;bag;9,5;9,8;3,0612244897959253;count;month;3,06;1,0;;;;;60,0
五月花蓬厚柔三層抽取衛生紙FSC;日用生活;419,0;五月花;規格：100PC抽x1x24PC包;五月花蓬厚柔三層抽取衛生紙;480,0;1;100,0;60,0;4806;12.71%;1;12201037001;unique_master_match;1;1;pc;24;pc;17,458333333333332;20,0;12,708333333333337;count;month;12,71;1,0;;;;;72,0
五月花舒敏厚棒抽取式衛生紙86PC;日用生活;197,0;五月花;規格：86PC抽x1x10PC包;五月花舒敏厚棒抽取式衛生紙86抽*10;249,0;1;86,0;24,0;4807;20.88%;1;12201038001;unique_master_match;1;1;pc;10;pc;19,7;24,9;20,883534136546185;count;month;20,88;1,0;;;;;60,0
倍潔雅抽取式衛生紙;日用生活;223,0;倍潔雅;規格：100PC抽x1x24Bag包;倍潔雅抽取衛生紙;275,0;1;100,0;60,0;4808;18.91%;1;12201041001;unique_master_match;1;1;pc;24;bag;9,291666666666666;11,458333333333334;18,90909090909092;count;month;18,91;1,0;59,0;50,0;38,0;8,4;72,0
可麗舒除臭抽取衛生紙100抽24包;日用生活;249,0;可麗舒;規格：100PC抽x24x1Bag袋;可麗舒除臭抽取衛生紙;292,0;1;100,0;36,0;4809;14.73%;1;12201042001;unique_master_match;1;1;pc;24;bag;10,375;12,166666666666666;14,72602739726027;count;month;14,73;1,0;;;;;72,0
春風柔膚感抽取式衛生紙-110PC;日用生活;299,0;春風;規格：110PC抽x1x24PacK包;春風抽取衛生紙;305,0;1;110,0;60,0;4810;1.97%;1;12201043001;ambiguous_master_match_resolved_with_order_history;2;1;pc;24;pack;12,458333333333334;12,708333333333334;1,967213114754098;count;month;1,97;1,0;;;;;70,0
柔情抽取式衛生紙-100PC;日用生活;239,0;柔情;規格：100PC抽x1x24Bag袋;柔情抽取式衛生紙;269,0;1;100,0;60,0;4811;11.15%;1;12201046001;unique_master_match;1;1;pc;24;bag;9,958333333333334;11,208333333333334;11,152416356877323;count;month;11,15;1,0;;;;;84,0
柔情抽取式衛生紙-100PC;日用生活;239,0;柔情;規格：100PC抽x1x24Bag袋;柔情抽取式衛生紙24入;269,0;1;100,0;60,0;4812;11.15%;1;12201048001;unique_master_match;1;1;pc;24;bag;9,958333333333334;11,208333333333334;11,152416356877323;count;month;11,15;1,0;;;;;72,0
五月花清膚柔潤抽取衛生紙(FSC認證)100PC;日用生活;289,0;五月花;規格：100PC抽x1x24Pack包;五月花清膚柔潤抽取衛生紙;319,0;1;100,0;60,0;4813;9.40%;0;12201049001;unique_master_match;1;1;pc;24;pack;12,041666666666666;13,291666666666666;9,404388714733543;count;month;9,4;0,0;;;;;72,0
春風抽取式衛生紙優質經濟包-100PC;日用生活;95,0;春風;規格：100PC抽x1x10Pack包;春風經濟包抽取衛生紙;0,0;1;100,0;60,0;4814;0.00%;0;12201051001;unique_master_match;1;1;pc;10;pack;9,5;0,0;0,0;count;month;0,0;0,0;;;;;100,0
舒潔濕式衛生紙外出包;日用生活;98,0;Kleenex 舒潔;規格：10PC抽x3x1PC包;舒潔濕式衛生紙外出包;0,0;1;10,0;24,0;4815;0.00%;0;12201053001;unique_master_match;1;1;pc;3;pc;32,666666666666664;0,0;0,0;count;month;0,0;0,0;;;;;18,0
舒潔羽絨經濟衛生紙100抽*12包;日用生活;309,0;Kleenex 舒潔;規格：100PC抽x12x1PC包;舒潔棉柔舒適抽取衛生紙;0,0;1;100,0;60,0;4816;0.00%;1;12201059001;unique_master_match;1;1;pc;12;pc;25,75;0,0;0,0;count;month;0,0;1,0;;;;;96,0
淨世代環保抽取衛生紙100PCx12;日用生活;99,0;淨世代;規格：100PC抽x1x12PC包;淨世代環保抽取衛生紙;120,0;1;100,0;60,0;4817;17.50%;1;12201061001;unique_master_match;1;1;pc;12;pc;8,25;10,0;17,5;count;month;17,5;1,0;;;;;72,0
倍潔雅柔拭萬用紙巾;日用生活;179,0;倍潔雅;規格：120PC抽x1x20PC包;倍潔雅柔拭萬用紙巾;215,0;1;120,0;60,0;4818;16.74%;0;12201064001;unique_master_match;1;1;pc;20;pc;8,95;10,75;16,744186046511633;count;month;16,74;0,0;77,0;40,0;28,0;6,8;80,0
蒲公英環保抽取衛生紙100PCx12;日用生活;125,0;蒲公英;規格：100PC抽x1x12PC包;蒲公英環保抽取衛生紙;0,0;1;100,0;60,0;4819;0.00%;1;12201065001;unique_master_match;1;1;pc;12;pc;10,416666666666666;0,0;0,0;count;month;0,0;1,0;;;;;72,0
唯潔雅輕巧萬用抽取式衛生紙120PC;日用生活;285,0;唯潔雅;規格：120PC抽x1x30PACK包;唯潔雅輕巧抽取衛生紙;299,0;1;120,0;60,0;4820;4.68%;1;12201067001;unique_master_match;1;1;pc;30;pack;9,5;9,966666666666667;4,68227424749164;count;month;4,68;1,0;77,0;42,0;41,0;11,0;120,0
