title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
Red Bull 紅牛能量飲料355mlx24;飲料零食;1727,0;紅牛;規格：355ml毫升x1x24Bottle瓶;紅牛能量飲料Can355ml;1824,0;1;355,0;24,0;296;5.32%;1;10022003001;unique_master_match;1;1;ml;24;bottle;71,958333;76,0;5,317982;volume;month;5,32;1,0;36,0;24,0;17,0;9,4;24,0;304,0
Red Bull 紅牛無糖能量飲料1入;飲料零食;1313,0;紅牛;規格：250ml毫升x1x24Bottle瓶;紅牛能量飲料1入;1370,0;1;250,0;12,0;298;4.16%;0;10022006001;unique_master_match;1;1;ml;24;bottle;54,708333;57,083333;4,160584;volume;month;4,16;0,0;32,0;22,0;14,0;6,74;24,0;1128,0
金車奧利多Btl150ml;飲料零食;128,0;金車;規格：150ml毫升x1x8Bottle瓶;金車奧利多Btl150ml;0,0;1;150,0;18,0;300;0.00%;1;10022008001;unique_master_match;1;1;ml;8;bottle;16,0;0,0;0,0;volume;month;0,0;1,0;32,0;22,0;16,0;7,74;24,0;2675,0
Red Bull 紅牛能量飲料-無糖250mlx4;飲料零食;199,0;紅牛;規格：250ml毫升x4x1Bottle瓶;紅牛能量飲料4入;0,0;1;250,0;12,0;303;0.00%;1;10022011001;unique_master_match;1;1;ml;4;bottle;49,75;0,0;0,0;volume;month;0,0;1,0;33,0;22,0;14,0;6,75;6,0;864,0
康貝特200P-180ml;飲料零食;96,0;葡萄王;規格：180ml毫升x1x6Bottle瓶;康貝特200P;132,0;1;180,0;24,0;304;27.27%;0;10022012001;unique_master_match;1;1;ml;6;bottle;16,0;22,0;27,272727;volume;month;27,27;0,0;33,0;22,0;16,0;7,84;24,0;1146,0
Red Bull 紅牛能量飲料-無糖250mlx4;飲料零食;199,0;紅牛;規格：250ml毫升x4x1Bottle瓶;紅牛無糖能量飲料4入;0,0;1;250,0;12,0;306;0.00%;0;10022014001;unique_master_match;1;1;ml;4;bottle;49,75;0,0;0,0;volume;month;0,0;0,0;33,0;22,0;14,0;6,75;6,0;145,0
保力達水蠻牛維他命B補給飲料;飲料零食;28,0;保力達;規格：590ml毫升x1x1Bottle瓶;保力達水蠻牛維他命B補給飲料;0,0;1;590,0;9,0;307;0.00%;1;10022015001;unique_master_match;1;1;ml;1;bottle;28,0;0,0;0,0;volume;month;0,0;1,0;41,0;28,0;25,0;11,8;24,0;411,0
PowerBOMB活力爆發能量飲料-原味225mlx4;飲料零食;88,0;葡萄王;規格：225ml毫升x1x4Bottle瓶;PowerBOMB活力爆發能量飲料;116,0;1;225,0;24,0;308;24.14%;1;10022016001;unique_master_match;1;1;ml;4;bottle;22,0;29,0;24,137931;volume;month;24,14;1,0;33,0;23,0;15,0;6,25;24,0;268,0
魔爪ULTRA超越能量碳酸飲料355ml;飲料零食;189,0;Monster 魔爪;規格：355ml毫升x1x4BOTTLE瓶;魔爪能量碳酸飲料Can355ml;204,0;1;355,0;24,0;309;7.35%;1;10022020001;unique_master_match;1;1;ml;4;bottle;47,25;51,0;7,352941;volume;month;7,35;1,0;36,0;24,0;17,0;9,47;24,0;1720,0
黃金康貝特能量飲料150ml;飲料零食;106,0;葡萄王;規格：150ml毫升x6x6BOTTLE瓶;黃金康貝特能量飲料150ml;128,0;1;150,0;25,0;310;17.19%;0;10022024001;unique_master_match;1;1;ml;6;bottle;17,666667;21,333333;17,1875;volume;month;17,19;0,0;31,0;20,0;16,0;7,01;24,0;606,0
