title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;inventory_quantity
雪芙蘭滋養霜150g;美妝個清;93,0;雪芙蘭;規格：150g克x1x1Bottle瓶;雪芙蘭滋養霜;96,0;1;150,0;36,0;3236;3.13%;1;12012196001;unique_master_match;1;1;g;1;bottle;93,0;96,0;3,125;weight;month;3,13;1,0;27,0;18,0;10,0;2,79;12,0;158,333333
麗仕柔嫩煥膚香氛沐浴露-檸檬草與麝香;美妝個清;258,0;Lux麗仕;規格：550g克x1x1PC瓶;家福薄荷沐浴露 家福薄荷沐浴露;0,0;1;550,0;36,0;3240;0.00%;0;12012928001;unique_master_match;1;1;g;1;pc;258,0;0,0;0,0;weight;month;0,0;0,0;22,0;16,0;18,0;3,57;12,0;24,0
difeel 護手霜-茉莉花40g;美妝個清;129,0;difeel;規格：40g克x1x1PC支;difeel 護手霜-茉莉花 茉莉花;0,0;1;40,0;60,0;3243;0.00%;1;12012969001;unique_master_match;1;1;g;1;pc;129,0;0,0;0,0;weight;month;0,0;1,0;17,0;14,0;22,0;0,85;12,0;24,0
我的心機．玫瑰亮白身體去角質霜-250ml;美妝個清;100,0;我的心機;規格：250g克x1x1BOTTLE瓶;我的心機．玫瑰亮白身體去角質霜 我的心機玫瑰亮;108,0;1;250,0;36,0;3248;7.41%;0;12013034001;unique_master_match;1;1;g;1;bottle;100,0;108,0;7,407407;weight;month;7,41;0,0;38,0;28,0;19,0;2,16;6,0;9,0
滋卿愛淨白調理洗面乳;美妝個清;123,0;牛乳石鹼;規格：110g克x1x1PC條;滋卿愛牛乳石鹼青春調理洗面乳;133,0;1;110,0;36,0;3338;7.52%;0;12020003001;unique_master_match;1;1;g;1;pc;123,0;133,0;7,518797;weight;month;7,52;0,0;16,0;11,0;19,0;0,97;6,0;43,0
雪芙蘭淨肌礦物泥洗面乳;美妝個清;119,0;雪芙蘭;規格：120g克x1x1PC支;雪芙蘭淨肌礦物泥洗面乳;0,0;1;120,0;36,0;3341;0.00%;0;12020005003;ambiguous_master_match_resolved_with_order_history;3;3;g;1;pc;119,0;0,0;0,0;weight;month;0,0;0,0;32,0;19,0;19,0;1,94;12,0;21,0
露得清深層淨化保濕洗面乳;美妝個清;109,0;露得清;規格：100g克x1x1PC支;露得清深層卸妝乳 深層卸妝乳;0,0;1;100,0;36,0;3343;0.00%;1;12020008001;unique_master_match;1;1;g;1;pc;109,0;0,0;0,0;weight;month;0,0;1,0;31,0;25,0;20,0;3,32;12,0;24,0
可伶可俐毛孔潔淨洗面露100g;美妝個清;89,0;可伶可俐;規格：100g克x1x1PC支;可伶可俐毛孔潔淨洗面露;103,0;1;100,0;36,0;3349;13.59%;0;12020020001;unique_master_match;1;1;g;1;pc;89,0;103,0;13,592233;weight;month;13,59;0,0;26,0;35,0;18,0;3,18;24,0;93,0
可伶可俐長效去油洗面乳;美妝個清;89,0;可伶可俐;規格：100g克x1x1Bottle瓶;可伶可俐長效去油洗面乳;0,0;1;100,0;36,0;3350;0.00%;1;12020021001;unique_master_match;1;1;g;1;bottle;89,0;0,0;0,0;weight;month;0,0;1,0;21,0;16,0;19,0;1,67;12,0;141,0
MENS Biore深層柔珠洗面乳;美妝個清;79,0;MEN's Bioré;規格：100g克x1x1PC支;MENS Biore深層柔珠洗面乳;92,0;1;100,0;36,0;3353;14.13%;1;12020028001;unique_master_match;1;1;g;1;pc;79,0;92,0;14,130435;weight;month;14,13;1,0;21,0;16,0;17,0;1,61;12,0;47,0
植物物語洗面乳;美妝個清;69,0;LION 獅王;規格：130g克x1x1PC支;植物物語洗面乳;89,0;1;130,0;36,0;3355;22.47%;0;12020032003;unique_master_match;1;1;g;1;pc;69,0;89,0;22,47191;weight;month;22,47;0,0;23,0;23,0;21,0;3,88;24,0;
森田藥粧玻尿酸保濕水潤洗顏乳120g;美妝個清;148,0;森田藥粧;規格：120g克x1x1PC支;森田藥玻尿酸保濕洗面乳;0,0;1;120,0;36,0;3357;0.00%;1;12020035001;unique_master_match;1;1;g;1;pc;148,0;0,0;0,0;weight;month;0,0;1,0;29,0;20,0;18,0;2,31;12,0;313,0
UNO新炭洗顏130g;美妝個清;109,0;UNO;規格：130g克x1x1BOTTLE瓶;UNO新炭洗顏 UNO新炭洗顏;150,0;1;130,0;60,0;3358;27.33%;1;12020036001;unique_master_match;1;1;g;1;bottle;109,0;150,0;27,333333;weight;month;27,33;1,0;44,0;20,0;22,0;5,9;36,0;72,0
碧菲絲特毛孔淨透洗面乳;美妝個清;99,0;Bifesta;規格：120g克x1x1PC支;碧菲絲特毛孔淨透洗面乳 毛孔淨透洗面乳;107,0;1;120,0;36,0;3360;7.48%;0;12020045001;unique_master_match;1;1;g;1;pc;99,0;107,0;7,476636;weight;month;7,48;0,0;14,0;6,0;19,0;0,5;3,0;3,0
碧菲絲特水嫩淨透洗面乳;美妝個清;125,0;Bifesta;規格：120g克x1x1PC支;碧菲絲特水嫩淨透洗面乳 水嫩淨透洗面乳;0,0;1;120,0;36,0;3361;0.00%;1;12020046001;unique_master_match;1;1;g;1;pc;125,0;0,0;0,0;weight;month;0,0;1,0;14,0;6,0;19,0;0,5;3,0;6,0
妮維雅男士深極炭抗痘控油潔面泥-150g;美妝個清;169,0;妮維雅;規格：150g克x1x1Pc個;妮維雅男深極炭抗痘控油潔面泥 男抗痘潔面泥;183,0;1;150,0;36,0;3364;7.65%;1;12020050001;unique_master_match;1;1;g;1;pc;169,0;183,0;7,650273;weight;month;7,65;1,0;38,0;29,0;18,0;3,56;24,0;48,0
Biore毛孔淨透洗面乳;美妝個清;99,0;Biore;規格：120g克x1x1PC支;Biore毛孔淨透洗面乳 毛孔淨透洗面乳;107,0;1;120,0;36,0;3365;7.48%;1;12020051001;unique_master_match;1;1;g;1;pc;99,0;107,0;7,476636;weight;month;7,48;1,0;23,0;19,0;21,0;1,938;12,0;24,0
蜜妮柔珠深層洗面乳;美妝個清;79,0;Biore;規格：100g克x1x1PC支;蜜妮柔珠深層洗面乳;85,0;1;100,0;36,0;3374;7.06%;1;12020068001;unique_master_match;1;1;g;1;pc;79,0;85,0;7,058824;weight;month;7,06;1,0;17,0;14,0;17,0;1,548;12,0;68,666667
台鹽控油戰痘洗面乳(110g);美妝個清;99,0;台鹽;規格：110g克x1x1PC條;台鹽控油戰痘洗面乳(110g);138,0;1;110,0;36,0;3381;28.26%;1;12020090001;unique_master_match;1;1;g;1;pc;99,0;138,0;28,26087;weight;month;28,26;1,0;29,0;22,0;21,0;2,022;12,0;
蜜妮男性十倍碳痘痘調理洗面乳;美妝個清;109,0;MEN'S BIORE;規格：100g克x1x1BOTTLE瓶;Biore抗痘調理洗面乳;118,0;1;100,0;36,0;3383;7.63%;1;12020093001;unique_master_match;1;1;g;1;bottle;109,0;118,0;7,627119;weight;month;7,63;1,0;21,0;16,0;17,0;1,625;12,0;51,0
露得清深層淨化保濕洗面乳;美妝個清;109,0;露得清;規格：100g克x1x1PC支;露得清洗面露;0,0;1;100,0;36,0;3387;0.00%;1;12020101001;unique_master_match;1;1;g;1;pc;109,0;0,0;0,0;weight;month;0,0;1,0;26,0;24,0;19,0;5,47;24,0;363,0
露得清深層淨化保濕洗面乳;美妝個清;109,0;露得清;規格：100g克x1x1PC支;露得清深層淨化洗面乳;0,0;1;100,0;36,0;3402;0.00%;1;12020133001;unique_master_match;1;1;g;1;pc;109,0;0,0;0,0;weight;month;0,0;1,0;28,0;19,0;18,0;1,69;12,0;78,0
自白肌浸透玻尿酸保濕潔顏乳;美妝個清;99,0;統一;規格：100g克x1x1BOTTLE瓶;自白肌浸透玻尿酸保濕潔顏乳;0,0;1;100,0;36,0;3410;0.00%;1;12020148001;unique_master_match;1;1;g;1;bottle;99,0;0,0;0,0;weight;month;0,0;1,0;32,0;13,0;23,0;1,66;12,0;
淨肌冰河泥洗面乳-深層淨膚;美妝個清;119,0;;規格：120g克x1x1PC支;淨肌冰河泥洗面乳-深層淨膚;0,0;1;120,0;36,0;3415;0.00%;1;12020164001;unique_master_match;1;1;g;1;pc;119,0;0,0;0,0;weight;month;0,0;1,0;32,0;19,0;19,0;1,94;12,0;80,0
蜜妮溫和水嫩洗面乳;美妝個清;79,0;Biore;規格：100g克x1x1PC片;蜜妮溫和水嫩洗面乳;85,0;1;100,0;36,0;3416;7.06%;0;12020165001;unique_master_match;1;1;g;1;pc;79,0;85,0;7,058824;weight;month;7,06;0,0;21,0;18,0;21,0;1,67;12,0;297,333333
淨肌冰河泥洗面乳-粉刺淨化;美妝個清;119,0;;規格：120g克x1x1PC支;淨肌冰河泥洗面乳-粉刺淨化;0,0;1;120,0;36,0;3417;0.00%;0;12020166001;unique_master_match;1;1;g;1;pc;119,0;0,0;0,0;weight;month;0,0;0,0;32,0;19,0;19,0;1,94;12,0;118,0
滋卿愛淨白調理洗面乳;美妝個清;123,0;牛乳石鹼;規格：110g克x1x1PC條;滋卿愛牛乳石鹼泡洗顏 牛乳石鹼;133,0;1;110,0;36,0;3421;7.52%;0;12020175001;unique_master_match;1;1;g;1;pc;123,0;133,0;7,518797;weight;month;7,52;0,0;17,0;17,0;17,0;2,0;6,0;8,0
妮維雅男士暢透水活潔面泥;美妝個清;129,0;妮維雅;規格：100g克x1x1PC瓶;妮維雅水活保濕洗面乳 水活保濕;0,0;1;100,0;36,0;3426;0.00%;1;12020189001;unique_master_match;1;1;g;1;pc;129,0;0,0;0,0;weight;month;0,0;1,0;30,0;25,0;16,0;2,5;24,0;12,0
UNO新炭洗顏130g;美妝個清;109,0;UNO;規格：130g克x1x1BOTTLE瓶;UNO新淨洗顏;150,0;1;130,0;60,0;3427;27.33%;0;12020190001;unique_master_match;1;1;g;1;bottle;109,0;150,0;27,333333;weight;month;27,33;0,0;44,0;20,0;22,0;5,9;36,0;
水平衡神奇蘇打毛穴洗面乳-黑頭對策-100g;美妝個清;119,0;水平衡;規格：100g克x1x1PC支;水平衡神奇蘇打毛穴洗面乳-黑頭對策;0,0;1;100,0;36,0;3428;0.00%;1;12020196001;unique_master_match;1;1;g;1;pc;119,0;0,0;0,0;weight;month;0,0;1,0;32,0;19,0;21,0;1,79;12,0;21,0
澎澎元氣炭控油洗面乳100g;美妝個清;79,0;PON PON 澎澎;規格：100g克x1x1PC個;澎澎元氣炭控油洗面乳;92,0;1;100,0;60,0;3436;14.13%;0;12020217001;unique_master_match;1;1;g;1;pc;79,0;92,0;14,130435;weight;month;14,13;0,0;26,0;18,0;19,0;1,78;12,0;60,0
水平衡神奇蘇打毛穴洗面乳-角質拋光-100g;美妝個清;119,0;水平衡;規格：100g克x1x1PC支;水平衡神奇蘇打毛穴洗面乳-角質拋光;0,0;1;100,0;36,0;3440;0.00%;1;12020221001;unique_master_match;1;1;g;1;pc;119,0;0,0;0,0;weight;month;0,0;1,0;32,0;19,0;21,0;1,776;12,0;14,0
森田藥炭深層潔淨洗顏乳120g;美妝個清;148,0;森田藥粧;規格：120g克x1x1PC支;森田藥炭深層控油洗面乳;0,0;1;120,0;36,0;3444;0.00%;1;12020225001;unique_master_match;1;1;g;1;pc;148,0;0,0;0,0;weight;month;0,0;1,0;26,0;17,0;19,0;2,2;12,0;149,0
蜜妮溫和水嫩洗面乳;美妝個清;79,0;Biore;規格：100g克x1x1PC片;家福進口卸妝水 - 溫和肌膚 家福進口卸妝水;85,0;1;100,0;36,0;3445;7.06%;1;12020228001;unique_master_match;1;1;g;1;pc;79,0;85,0;7,058824;weight;month;7,06;1,0;21,0;15,0;20,0;3,28;6,0;9,0
MENS Biore沁涼淨油洗面乳;美妝個清;79,0;MEN's Bioré;規格：100g克x1x1PC個;MENS Biore沁涼淨油洗面乳;92,0;1;100,0;36,0;3446;14.13%;0;12020232001;unique_master_match;1;1;g;1;pc;79,0;92,0;14,130435;weight;month;14,13;0,0;21,0;16,0;19,0;1,626;12,0;143,0
露得清深層淨化抗黑頭洗面乳100g;美妝個清;109,0;露得清;規格：100g克x1x1PC支;露得清深層淨化抗黑頭洗面乳;0,0;1;100,0;36,0;3447;0.00%;1;12020234001;unique_master_match;1;1;g;1;pc;109,0;0,0;0,0;weight;month;0,0;1,0;34,0;20,0;20,0;1,79;12,0;58,0
元素碳男性洗面乳-深層淨化;美妝個清;79,0;;規格：100g克x1x1PC個;元素碳男性洗面乳-深層淨化;119,0;1;100,0;36,0;3449;33.61%;1;12020237001;unique_master_match;1;1;g;1;pc;79,0;119,0;33,613445;weight;month;33,61;1,0;30,0;17,0;18,0;2,042;12,0;20,333333
曼秀雷敦極淨抗痘控油洗面乳-100g;美妝個清;99,0;曼秀雷敦;規格：100g克x1x1BOTTLE瓶;曼秀雷敦極淨抗痘控油洗面乳 淨抗痘洗面乳;121,0;1;100,0;48,0;3451;18.18%;1;12020240001;unique_master_match;1;1;g;1;bottle;99,0;121,0;18,181818;weight;month;18,18;1,0;20,0;13,0;19,0;0,85;6,0;9,0
曼秀雷敦火山泥抗黑頭洗面乳100g;美妝個清;99,0;曼秀雷敦;規格：100g克x1x1PC支;曼秀雷敦火山泥抗黑頭洗面乳;107,0;1;100,0;48,0;3454;7.48%;1;12020246001;unique_master_match;1;1;g;1;pc;99,0;107,0;7,476636;weight;month;7,48;1,0;19,0;13,0;20,0;0,84;6,0;61,0
妮維雅男性清爽控油洗面乳-100g;美妝個清;129,0;妮維雅;規格：100g克x1x1PC支;妮維雅男性清爽控油洗面乳 男性;139,0;1;100,0;36,0;3456;7.19%;1;12020249001;unique_master_match;1;1;g;1;pc;129,0;139,0;7,194245;weight;month;7,19;1,0;20,0;13,0;14,0;3,3;6,0;13,0
水平衡神奇蘇打毛穴洗面乳-毛穴收斂-100g;美妝個清;119,0;水平衡;規格：100g克x1x1PC支;水平衡神奇蘇打毛穴洗面乳-毛穴收斂 毛穴收斂;0,0;1;100,0;36,0;3459;0.00%;1;12020253001;unique_master_match;1;1;g;1;pc;119,0;0,0;0,0;weight;month;0,0;1,0;32,0;19,0;21,0;1,778;12,0;14,0
曼秀雷敦微米勁炭洗面乳100g;美妝個清;99,0;曼秀雷敦;規格：100g克x1x1Bottle瓶;曼秀雷敦微米勁炭洗面乳;108,0;1;100,0;48,0;3465;8.33%;0;12020264001;unique_master_match;1;1;g;1;bottle;99,0;108,0;8,333333;weight;month;8,33;0,0;20,0;13,0;19,0;0,85;6,0;
澎澎胺基酸激酷控油抗痘洗面乳;美妝個清;79,0;PON PON 澎澎;規格：100g克x1x1PC個;澎澎激酷控油抗痘洗面乳;85,0;1;100,0;60,0;3470;7.06%;0;12020271001;unique_master_match;1;1;g;1;pc;79,0;85,0;7,058824;weight;month;7,06;0,0;26,0;19,0;20,0;1,8;12,0;45,0
KOSE絲芙蒂膠原蛋白彈力卸粧洗顏霜190g;美妝個清;129,0;SOFTYMO;規格：190g克x1x1PC個;絲芙蒂膠原蛋白彈力卸洗顏霜190g 膠原蛋白卸洗顏;148,0;1;190,0;60,0;3474;12.84%;1;12020282001;unique_master_match;1;1;g;1;pc;129,0;148,0;12,837838;weight;month;12,84;1,0;28,0;19,0;24,0;1,6;6,0;12,0
KOSE絲芙蒂玻尿酸特淨卸粧洗顏霜190g;美妝個清;129,0;SOFTYMO;規格：190g克x1x1PC個;絲芙蒂玻尿酸特淨卸洗顏霜190g 玻尿酸卸洗顏;148,0;1;190,0;60,0;3475;12.84%;1;12020283001;unique_master_match;1;1;g;1;pc;129,0;148,0;12,837838;weight;month;12,84;1,0;28,0;19,0;24,0;1,8;6,0;12,0
肌研極潤保濕洗面乳;美妝個清;199,0;肌研;規格：100g克x1x1PC支;肌研極潤保濕洗面乳;234,0;1;100,0;48,0;3478;14.96%;0;12020312001;unique_master_match;1;1;g;1;pc;199,0;234,0;14,957265;weight;month;14,96;0,0;14,0;9,0;20,0;2,1;6,0;32,0
肌研毛穴對策洗顏乳;美妝個清;149,0;肌研;規格：100g克x1x1BOTTLE瓶;肌研毛穴對策洗顏乳;0,0;1;100,0;48,0;3481;0.00%;0;12020323001;unique_master_match;1;1;g;1;bottle;149,0;0,0;0,0;weight;month;0,0;0,0;14,0;10,0;20,0;0,79;6,0;0,0
肌研皮脂對策洗顏乳;美妝個清;149,0;肌研;規格：100g克x1x1BOTTLE瓶;肌研皮脂對策洗顏乳;0,0;1;100,0;48,0;3482;0.00%;1;12020324001;unique_master_match;1;1;g;1;bottle;149,0;0,0;0,0;weight;month;0,0;1,0;14,0;10,0;20,0;0,8;6,0;0,0
曼秀雷敦Acnes多效抗痘洗面乳;美妝個清;125,0;曼秀雷敦;規格：100g克x1x1PC支;曼秀雷敦Acnes抗痘洗面乳;143,0;1;100,0;36,0;3483;12.59%;1;12020325001;unique_master_match;1;1;g;1;pc;125,0;143,0;12,587413;weight;month;12,59;1,0;19,0;13,0;19,0;0,83;6,0;157,0
曼秀雷敦Acnes抗痘美白洗面乳;美妝個清;125,0;曼秀雷敦;規格：100g克x1x1PC支;曼秀雷敦Acnes抗痘美白洗面乳;143,0;1;100,0;36,0;3484;12.59%;0;12020326001;unique_master_match;1;1;g;1;pc;125,0;143,0;12,587413;weight;month;12,59;0,0;19,0;12,0;19,0;0,8;6,0;96,333333
森田藥粧FOR MAN清爽洗顏乳120g;美妝個清;148,0;森田藥粧;規格：120g克x1x1PC支;森田藥茶樹淨化洗面乳120g;0,0;1;120,0;36,0;3492;0.00%;0;12020341001;unique_master_match;1;1;g;1;pc;148,0;0,0;0,0;weight;month;0,0;0,0;26,0;17,0;20,0;2,1;12,0;24,0
森田藥粧蘆薈晶透洗面乳120g;美妝個清;148,0;森田藥粧;規格：120g克x1x1PC條;森田藥蘆薈晶透洗面乳120g;0,0;1;120,0;36,0;3493;0.00%;1;12020342001;unique_master_match;1;1;g;1;pc;148,0;0,0;0,0;weight;month;0,0;1,0;26,0;17,0;20,0;2,1;12,0;24,0
MENS Biore黑白柔珠洗面乳;美妝個清;79,0;MEN's Bioré;規格：100g克x1x1PC支;MENS Biore黑白柔珠洗面乳;85,0;1;100,0;36,0;3495;7.06%;0;12020344001;unique_master_match;1;1;g;1;pc;79,0;85,0;7,058824;weight;month;7,06;0,0;21,0;18,0;21,0;1,66;12,0;93,333333
水平衡 超抗痘雙效洗面乳-深層抗痘-100g;美妝個清;119,0;水平衡;規格：100g克x1x1BOTTLE瓶;水平衡超抗痘雙效洗面乳-深層;0,0;1;100,0;36,0;3497;0.00%;1;12020362001;unique_master_match;1;1;g;1;bottle;119,0;0,0;0,0;weight;month;0,0;1,0;29,0;14,0;21,0;1,54;12,0;37,0
UNO新潤洗顏130g;美妝個清;109,0;UNO;規格：130g克x1x1BOTTLE瓶;UNO新潤洗顏 UNO新潤洗顏;150,0;1;130,0;60,0;3498;27.33%;0;12020372001;unique_master_match;1;1;g;1;bottle;109,0;150,0;27,333333;weight;month;27,33;0,0;44,0;20,0;22,0;6,0;36,0;72,0
水平衡 超抗痘雙效洗面乳-控油抗痘-100g;美妝個清;119,0;水平衡;規格：100g克x1x1BOTTLE瓶;水平衡超抗痘雙效洗面乳-控油;0,0;1;100,0;36,0;3501;0.00%;0;12020383001;unique_master_match;1;1;g;1;bottle;119,0;0,0;0,0;weight;month;0,0;0,0;29,0;14,0;21,0;1,62;12,0;108,0
水平衡 超抗痘雙效洗面乳-美白抗痘-100g;美妝個清;119,0;水平衡;規格：100g克x1x1BOTTLE瓶;水平衡超抗痘雙效洗面乳-美白;0,0;1;100,0;36,0;3502;0.00%;1;12020384001;unique_master_match;1;1;g;1;bottle;119,0;0,0;0,0;weight;month;0,0;1,0;29,0;14,0;21,0;1,54;12,0;60,0
妮維雅男士控油亮白潔面泥;美妝個清;149,0;妮維雅;規格：150g克x1x1Bottle瓶;妮維雅男士亮白控油潔面泥 控油潔面泥;172,0;1;150,0;36,0;3508;13.37%;1;12020416001;unique_master_match;1;1;g;1;bottle;149,0;172,0;13,372093;weight;month;13,37;1,0;17,0;30,0;16,0;3,0;24,0;48,0
Biore 淨膚鎖水透白勻亮洗面乳;美妝個清;79,0;Biore;規格：100g克x1x1PC條;Biore 淨膚鎖水透白勻亮洗面乳;85,0;1;100,0;36,0;3511;7.06%;1;12020423001;unique_master_match;1;1;g;1;pc;79,0;85,0;7,058824;weight;month;7,06;1,0;17,0;14,0;17,0;1,54;12,0;46,0
露得清深層淨化保濕洗面乳;美妝個清;109,0;露得清;規格：100g克x1x1PC支;露得清深層淨化保濕洗面乳;0,0;1;100,0;36,0;3514;0.00%;1;12020437001;unique_master_match;1;1;g;1;pc;109,0;0,0;0,0;weight;month;0,0;1,0;23,0;16,0;19,0;1,8;12,0;65,0
Biore 清透極淨洗面乳;美妝個清;79,0;Biore;規格：100g克x1x1PC支;Biore 清透極淨洗面乳;85,0;1;100,0;36,0;3521;7.06%;0;12020473001;unique_master_match;1;1;g;1;pc;79,0;85,0;7,058824;weight;month;7,06;0,0;21,0;16,0;19,0;1,6;12,0;73,0
曼秀雷敦Acnes多效抗痘洗面乳;美妝個清;125,0;曼秀雷敦;規格：100g克x1x1PC支;曼秀雷敦Acnes多效抗痘洗面乳;143,0;1;100,0;36,0;3523;12.59%;1;12020498001;unique_master_match;1;1;g;1;pc;125,0;143,0;12,587413;weight;month;12,59;1,0;19,0;13,0;19,0;0,82;6,0;85,0
露得清深層淨化抗痘洗面乳;美妝個清;109,0;露得清;規格：100g克x1x1PC支;露得清深層淨化抗痘洗面乳100G;0,0;1;100,0;36,0;3529;0.00%;1;12020903001;unique_master_match;1;1;g;1;pc;109,0;0,0;0,0;weight;month;0,0;1,0;28,0;19,0;19,0;1,78;12,0;
露得清深層淨化抗痘洗面乳;美妝個清;109,0;露得清;規格：100g克x1x1PC支;露得清深層淨化抗痘洗面乳 露得清抗痘;0,0;1;100,0;36,0;3537;0.00%;1;12020927001;unique_master_match;1;1;g;1;pc;109,0;0,0;0,0;weight;month;0,0;1,0;32,0;18,0;19,0;2,31;10,0;20,0
蓓舒美海鹽去角質洗面乳140g;美妝個清;119,0;台鹽;規格：140g克x1x1PC支;蓓舒美海鹽去角質洗面乳 蓓舒美洗面乳;159,0;1;140,0;36,0;3547;25.16%;0;12020961001;unique_master_match;1;1;g;1;pc;119,0;159,0;25,157233;weight;month;25,16;0,0;29,0;22,0;22,0;2,258;12,0;24,0
水平衡超濃密水感泡泡洗面乳-清爽水嫩;美妝個清;119,0;水平衡;規格：100g克x1x1PC支;水平衡超濃密水感泡泡洗面乳-清爽水嫩;0,0;1;100,0;36,0;3548;0.00%;0;12020964001;unique_master_match;1;1;g;1;pc;119,0;0,0;0,0;weight;month;0,0;0,0;32,0;19,0;21,0;1,8;12,0;121,0
水平衡超濃密水感泡泡洗面乳-亮白淨透;美妝個清;119,0;水平衡;規格：100g克x1x1PC支;水平衡超濃密水感泡泡洗面乳-亮白淨透;0,0;1;100,0;36,0;3549;0.00%;0;12020965001;unique_master_match;1;1;g;1;pc;119,0;0,0;0,0;weight;month;0,0;0,0;32,0;19,0;21,0;1,83;12,0;78,0
水平衡超濃密水感泡泡洗面乳-深層控油;美妝個清;119,0;水平衡;規格：100g克x1x1PC支;水平衡超濃密水感泡泡洗面乳-深層控油;0,0;1;100,0;36,0;3550;0.00%;1;12020966001;unique_master_match;1;1;g;1;pc;119,0;0,0;0,0;weight;month;0,0;1,0;32,0;19,0;21,0;1,8;12,0;90,0
森田藥粧玻尿酸保濕水潤洗顏乳120g;美妝個清;148,0;森田藥粧;規格：120g克x1x1PC支;森田藥玻尿酸水 森田玻尿酸水;0,0;1;120,0;36,0;3586;0.00%;0;12021923001;unique_master_match;1;1;g;1;pc;148,0;0,0;0,0;weight;month;0,0;0,0;23,0;14,0;18,0;2,4;12,0;20,0
Olay滋潤保濕霜;美妝個清;296,0;OLAY;規格：100g克x1x1Bottle瓶;Olay滋潤保濕乳液;0,0;1;100,0;36,0;3612;0.00%;0;12022043001;unique_master_match;1;1;g;1;bottle;296,0;0,0;0,0;weight;month;0,0;0,0;23,0;10,0;15,0;1,206;6,0;7,0
專科極輕透保濕特潤面膜7片盒;美妝個清;349,0;專科;規格：147g克x1x1BOX盒;水潤專科保濕乳液;0,0;1;147,0;36,0;3614;0.00%;1;12022047001;unique_master_match;1;1;g;1;box;349,0;0,0;0,0;weight;month;0,0;1,0;13,0;6,0;16,0;0,58;3,0;6,0
雪芙蘭保濕水乳液150g;美妝個清;129,0;雪芙蘭;規格：150g克x1x1Bottle瓶;雪芙蘭保濕水乳液 雪芙蘭保濕乳液;139,0;1;150,0;36,0;3618;7.19%;1;12022062001;unique_master_match;1;1;g;1;bottle;129,0;139,0;7,194245;weight;month;7,19;1,0;22,0;20,0;17,0;0,414;12,0;24,0
雪芙蘭超水感防曬噴霧-防水型;美妝個清;169,0;雪芙蘭;規格：50g克x1x1BOTTLE瓶;雪芙蘭超水感防曬噴霧-防水型 防水型;199,0;1;50,0;36,0;3656;15.08%;1;12022184001;unique_master_match;1;1;g;1;bottle;169,0;199,0;15,075377;weight;month;15,08;1,0;29,0;22,0;23,0;1,56;12,0;24,0
香蕉船曬後修護蘆薈清涼凝露;美妝個清;199,0;香蕉船;規格：230g克x1x1Bottle瓶;香蕉船曬後修護蘆薈清涼凝露 曬後修護蘆薈;219,0;1;230,0;36,0;3665;9.13%;1;12022275001;unique_master_match;1;1;g;1;bottle;199,0;219,0;9,13242;weight;month;9,13;1,0;32,0;17,0;21,0;2,0;6,0;12,0
Olay活膚精華霜50g;美妝個清;407,0;OLAY;規格：50g克x1x1Bottle瓶;Olay活膚精華霜 歐蕾活膚精華霜;419,0;1;50,0;36,0;3704;2.86%;0;12023125001;unique_master_match;1;1;g;1;bottle;407,0;419,0;2,863962;weight;month;2,86;0,0;21,0;14,0;7,0;0,73;6,0;12,0
曼秀雷敦Acnes抗痘凝膠;美妝個清;175,0;曼秀雷敦;規格：18g克x1x1PC支;曼秀雷敦Acnes抗痘凝膠;209,0;1;18,0;36,0;3733;16.27%;1;12023263001;unique_master_match;1;1;g;1;pc;175,0;209,0;16,267943;weight;month;16,27;1,0;15,0;13,0;7,0;1,0;12,0;141,0
OLAY長效保濕凝露50g;美妝個清;299,0;OLAY;規格：50g克x1x1Bottle瓶;OLAY長效保濕凝露50g 長效保濕凝露;359,0;1;50,0;36,0;3737;16.71%;0;12023278001;unique_master_match;1;1;g;1;bottle;299,0;359,0;16,713092;weight;month;16,71;0,0;23,0;17,0;20,0;2,19;12,0;24,0
【凡士林】經典滋潤護唇膏;美妝個清;59,0;Vaseline 凡士林;規格：4.8g克x1x1PC支;凡士林經典滋潤護唇膏 經典滋潤護唇膏;64,0;1;4,8;36,0;3819;7.81%;1;12032072001;unique_master_match;1;1;g;1;pc;59,0;64,0;7,8125;weight;month;7,81;1,0;23,0;14,0;11,0;0,63;24,0;48,0
妮維雅 極致保濕護脣膏;美妝個清;129,0;妮維雅;規格：4.8g克x1x1PC支;妮維雅極致保濕護脣膏 極致護脣膏;139,0;1;4,8;36,0;3823;7.19%;0;12032121001;unique_master_match;1;1;g;1;pc;129,0;139,0;7,194245;weight;month;7,19;0,0;30,0;12,0;14,0;0,54;24,0;48,0
迪奧 癮誘粉漾潤唇膏(新)#012;美妝個清;1099,0;Dior 迪奧;規格：3.2g克x1x1PC支;家福修復護唇膏;0,0;1;3,2;36,0;3824;0.00%;1;12032224001;unique_master_match;1;1;g;1;pc;1099,0;0,0;0,0;weight;month;0,0;1,0;26,0;10,0;14,0;0,48;12,0;24,0
