item_code;carton_length_cm;carton_width_cm;carton_height_cm;units_per_carton;cartons_per_slot;max_fit;item_initial_inventory;item_initial_inventory/max_fit
14001075001;50;25;35;40;5;200;14;0.07
14001080001;36;33;32;12;6;72;9;0.125
14001084001;41;30;28;12;7;84;17;0.202380952
14001085001;36;33;32;12;6;72;2;0.027777778
14001086001;42;32;30;12;6;72;7;0.097222222
14001089001;41;30;28;12;7;84;3;0.035714286
14001090001;61;33;29;12;4;48;5;0.104166667
14001092001;61;33;29;12;4;48;12;0.25
14001093001;50;34;34;12;4;48;3;0.0625
14001096001;48;20;25;12;10;120;14;0.116666667
14001097001;48;20;25;12;10;120;9;0.075
14001104001;43;30;28;12;7;84;6;0.071428571
14001128001;40;33;31;12;6;72;2;0.027777778
14001136001;38;30;19;20;11;220;16;0.072727273
14001138001;56;26;27;12;6;72;38;0.527777778
14001143001;40;23;24;12;11;132;11;0.083333333
14001149001;40;39;27;12;6;72;1;0.013888889
14001150001;40;39;27;12;6;72;10;0.138888889
14001635001;36;26;34;10;8;80;3;0.0375
14002002001;46;36;26;12;5;60;4;0.066666667
14002003001;55;29;25;12;6;72;2;0.027777778
14002008001;46;35;30;12;5;60;2;0.033333333
14002013001;46;35;30;12;5;60;3;0.05
14002021001;34;27;18;12;15;180;1;0.005555556
14002022001;34;27;18;12;15;180;21;0.116666667
14002024001;34;27;19;12;14;168;2;0.011904762
14002026001;39;30;20;12;10;120;3;0.025
14002027001;39;30;20;12;10;120;22;0.183333333
14002032001;46;36;26;12;5;60;34;0.566666667
14002040001;38;29;21;12;11;132;102;0.772727273
14002046001;43;21;42;24;6;144;6;0.041666667
14002052001;43;21;42;24;6;144;111;0.770833333
14003005001;49;37;27;16;5;80;54;0.675
14003009001;34;26;25;10;11;110;24;0.218181818
14003011001;58;33;37;12;3;36;12;0.333333333
14003013001;44;33;17;12;10;120;5;0.041666667
14003019001;38;36;24;18;7;126;23;0.182539683
14003029001;37;36;24;18;7;126;21;0.166666667
14003037001;43;33;28;12;6;72;3;0.041666667
14003041001;37;36;26;18;7;126;47;0.373015873
14010002001;62;45;34;12;2;24;5;0.208333333
14010006001;39;26;19;15;13;195;13;0.066666667
14010011001;51;42;24;6;4;24;19;0.791666667
14010012001;47;27;25;12;8;96;10;0.104166667
14010019001;33;29;16;6;16;96;4;0.041666667
14010023001;47;32;40;12;4;48;7;0.145833333
14010025001;32;29;15;6;18;108;53;0.490740741
14010027001;45;21;16;24;16;384;25;0.065104167
14010029001;47;29;25;12;7;84;52;0.619047619
14010030001;48;28;22;10;8;80;36;0.45
14010031001;50;42;24;6;5;30;7;0.233333333
14010034001;51;31;26;6;6;36;4;0.111111111
14010036001;33;29;16;6;16;96;17;0.177083333
14010038001;39;26;18;15;13;195;33;0.169230769
14010040001;38;33;21;10;9;90;5;0.055555556
14010041001;48;33;41;12;3;36;23;0.638888889
14010047001;47;29;25;12;7;84;6;0.071428571
14010048001;47;29;25;12;7;84;11;0.130952381
14010049001;44;27;28;12;7;84;6;0.071428571
14010050001;39;26;19;15;13;195;1;0.005128205
14010060001;52;33;25;12;5;60;36;0.6
14010062001;37;20;28;12;12;144;22;0.152777778
14010064001;48;33;41;12;3;36;24;0.666666667
14010071001;61;47;38;12;2;24;17;0.708333333
14010072001;48;33;41;12;3;36;31;0.861111111
14010078001;37;20;28;12;12;144;29;0.201388889
14010079001;37;20;28;12;12;144;8;0.055555556
14010084001;63;45;35;12;2;24;15;0.625
14010088001;42;33;14;15;13;195;24;0.123076923
14010094001;34;29;16;6;16;96;32;0.333333333
14010097001;50;40;28;6;4;24;20;0.833333333
14010140001;40;29;12;12;18;216;16;0.074074074
14010142001;61;39;29;8;3;24;9;0.375
14010145001;55;37;24;16;5;80;21;0.2625
14010149001;55;37;24;16;5;80;25;0.3125
14010151001;55;37;24;16;5;80;4;0.05
14010170001;60;45;32;12;2;24;52;2.166666667
14010173001;44;26;23;10;9;90;64;0.711111111
14010178001;44;26;23;10;9;90;7;0.077777778
14010187001;55;37;24;16;5;80;59;0.7375
14010194001;35;32;25;6;9;54;3;0.055555556
14010210001;35;26;21;1;13;13;17;1.307692308
14010219001;44;26;23;10;9;90;8;0.088888889
14010247001;34;29;16;6;16;96;30;0.3125
14010283001;28;28;22;16;14;224;19;0.084821429
14010284001;28;28;20;16;16;256;17;0.06640625
14010285001;48;35;23;10;6;60;16;0.266666667
14010897001;64;41;37;12;2;24;40;1.666666667
14010898001;48;44;43;12;2;24;24;1
14010899001;64;41;37;12;2;24;13;0.541666667
14011003001;43;33;20;6;8;48;8;0.166666667
14011004001;52;33;32;12;4;48;8;0.166666667
14011005001;52;29;26;12;6;72;3;0.041666667
14011006001;51;28;27;12;6;72;5;0.069444444
14011009001;48;29;26;12;7;84;5;0.05952381
14011010001;52;29;27;12;6;72;1;0.013888889
14011014001;52;32;33;12;4;48;5;0.104166667
14011015001;53;33;33;12;4;48;4;0.083333333
14011018001;56;45;20;24;5;120;55;0.458333333
14011022001;38;29;26;12;8;96;6;0.0625
14011024001;43;32;21;6;8;48;5;0.104166667
14011027001;52;32;33;12;4;48;6;0.125
14011028001;43;33;20;6;8;48;14;0.291666667
14011029001;59;39;40;12;2;24;10;0.416666667
14011030001;59;39;40;12;2;24;5;0.208333333
14011031001;43;31;20;6;9;54;2;0.037037037
14011032001;51;31;26;6;6;36;15;0.416666667
14011034001;45;30;30;10;6;60;7;0.116666667
14011042001;45;28;23;10;8;80;4;0.05
14011044001;36;36;25;12;7;84;8;0.095238095
14011045001;45;31;17;25;10;250;11;0.044
14011051001;36;36;25;12;7;84;3;0.035714286
14011052001;50;39;29;24;4;96;4;0.041666667
14011053001;50;40;27;24;4;96;4;0.041666667
14011059001;43;33;20;6;8;48;5;0.104166667
14011063001;34;25;21;12;14;168;4;0.023809524
14011065001;49;29;25;12;7;84;2;0.023809524
14011095001;43;33;20;6;8;48;13;0.270833333
14011929001;50;29;26;12;6;72;4;0.055555556
14012019001;35;41;30;18;5;90;28;0.311111111
14013001001;52;29;30;12;5;60;5;0.083333333
14013002001;52;30;30;12;5;60;4;0.066666667
14013004001;62;34;43;12;2;24;7;0.291666667
14013006001;52;30;28;12;5;60;3;0.05
14013007001;52;30;28;12;5;60;2;0.033333333
14013014001;37;34;13;12;15;180;2;0.011111111
14013015001;37;34;13;12;15;180;5;0.027777778
14013022001;52;30;27;12;6;72;6;0.083333333
14013964001;52;30;27;12;6;72;2;0.027777778
14014005001;59;39;33;12;3;36;3;0.083333333
14014006001;60;41;29;6;3;18;15;0.833333333
14014011001;44;30;39;12;4;48;1;0.020833333
14014013001;44;30;39;12;4;48;5;0.104166667
14014014001;61;40;40;10;2;20;7;0.35
14014015001;60;40;35;12;3;36;10;0.277777778
14014018001;43;30;39;12;5;60;5;0.083333333
14014026001;48;31;39;12;4;48;9;0.1875
14014031001;59;40;40;8;2;16;6;0.375
14020006001;59;36;21;6;5;30;2;0.066666667
14020008001;41;22;26;12;10;120;10;0.083333333
14020013001;37;25;23;12;11;132;4;0.03030303
14020015001;52;29;26;12;6;72;5;0.069444444
14020030001;57;32;31;12;4;48;8;0.166666667
14020053001;30;30;23;16;12;192;5;0.026041667
14020926001;62;45;36;12;2;24;7;0.291666667
14020949001;49;30;36;6;4;24;4;0.166666667
14020951001;43;28;26;12;8;96;14;0.145833333
14020956001;50;46;38;8;2;16;2;0.125
14020976001;60;38;22;6;5;30;7;0.233333333
14020977001;30;24;23;20;15;300;6;0.02
14021005001;30;30;23;16;12;192;2;0.010416667
14021006001;47;27;28;12;7;84;71;0.845238095
14021010001;42;32;13;12;14;168;12;0.071428571
14021015001;51;29;26;12;6;72;8;0.111111111
14021017001;61;47;38;12;2;24;4;0.166666667
14021036001;57;32;31;12;4;48;3;0.0625
14021055001;51;29;26;12;6;72;2;0.027777778
14021068001;29;15;13;8;45;360;4;0.011111111
14021109001;30;24;23;20;15;300;2;0.006666667
14022001001;52;29;26;12;6;72;14;0.194444444
14022002001;51;29;26;12;6;72;5;0.069444444
14022003001;50;29;26;12;6;72;6;0.083333333
14022012001;59;36;21;6;5;30;3;0.1
14022019001;57;28;25;10;6;60;155;2.583333333
14022020001;43;28;30;12;7;84;2;0.023809524
14022027001;31;19;26;15;16;240;10;0.041666667
14022029001;41;30;27;6;7;42;37;0.880952381
14022032001;49;32;31;6;5;30;6;0.2
14022033001;31;49;32;6;5;30;4;0.133333333
14022041001;59;36;21;6;5;30;8;0.266666667
14022059001;49;39;36;6;3;18;5;0.277777778
14022086001;52;30;27;12;6;72;13;0.180555556
14022118001;48;32;40;12;4;48;6;0.125
14023003001;51;29;26;12;6;72;18;0.25
14023012001;59;36;21;6;5;30;13;0.433333333
14023017001;50;47;38;8;2;16;9;0.5625
14023019001;49;36;29;12;4;48;1;0.020833333
14023027001;42;33;28;6;6;36;12;0.333333333
14023028001;57;39;41;12;2;24;14;0.583333333
14023029001;59;39;40;12;2;24;2;0.083333333
14023034001;40;29;26;6;8;48;8;0.166666667
14023044001;48;27;23;10;8;80;13;0.1625
14023050001;63;35;33;8;3;24;9;0.375
14023056001;52;40;23;12;5;60;3;0.05
14023083001;42;32;13;12;14;168;5;0.029761905
14023115001;40;29;26;6;8;48;14;0.291666667
14023126001;30;30;23;16;12;192;18;0.09375
14023127001;30;30;23;16;12;192;12;0.0625
14023129001;30;30;23;16;12;192;15;0.078125
14023132001;30;30;23;16;12;192;12;0.0625
14023140001;49;36;29;12;4;48;9;0.1875
14023194001;61;34;31;10;3;30;6;0.2
14023210001;36;6;20;1;59;59;4;0.06779661
14023212001;30;24;23;20;15;300;4;0.013333333
14023257001;37;22;25;14;12;168;4;0.023809524
14023307001;47;27;23;10;8;80;19;0.2375
14023310001;42;32;14;12;13;156;3;0.019230769
14023503001;42;32;13;12;14;168;4;0.023809524
14100001001;41;27;36;12;6;72;2;0.027777778
14100003001;40;27;37;12;6;72;2;0.027777778
14100005001;24;16;15;5;44;220;4;0.018181818
14100007001;44;27;18;10;11;110;2;0.018181818
14100009001;42;27;36;12;6;72;2;0.027777778
14100012001;41;27;36;12;6;72;2;0.027777778
14100020001;50;40;37;24;3;72;1;0.013888889
14100027001;50;41;37;24;3;72;2;0.027777778
14100031001;32;30;15;12;17;204;2;0.009803922
14101002001;44;27;18;10;11;110;1;0.009090909
14101004001;33;28;38;12;7;84;4;0.047619048
14101007001;37;26;22;12;12;144;3;0.020833333
14101016001;32;17;14;48;33;1584;10;0.006313131
14101017001;32;17;14;48;33;1584;3;0.001893939
14101021001;32;17;14;48;33;1584;2;0.001262626
14101024001;33;27;39;12;7;84;3;0.035714286
14101074001;42;35;28;10;6;60;8;0.133333333
14102007001;45;27;19;10;11;110;2;0.018181818
14102008001;41;31;21;12;9;108;1;0.009259259
14102025001;33;24;26;5;12;60;5;0.083333333
14102026001;45;27;29;48;7;336;3;0.008928571
14102040001;61;28;22;15;6;90;5;0.055555556
14102067001;39;35;25;10;7;70;3;0.042857143
14102087001;53;22;28;12;7;84;2;0.023809524
14102115001;53;22;28;12;7;84;2;0.023809524
14102223001;32;17;14;48;33;1584;10;0.006313131
14102238001;42;34;28;10;6;60;5;0.083333333
14102246001;51;21;34;10;6;60;3;0.05
14102249001;51;21;34;10;6;60;2;0.033333333
14102250001;51;21;34;10;6;60;5;0.083333333
14102258001;51;21;34;10;6;60;7;0.116666667
14103009001;39;26;32;8;7;56;9;0.160714286
14103018001;40;38;26;10;6;60;3;0.05
14103030001;55;38;24;15;5;75;10;0.133333333
14103057001;55;38;24;15;5;75;1;0.013333333
14103058001;29;19;18;8;25;200;8;0.04
14103084001;37;2;18;12;191;2292;1;0.0004363
14103106001;59;39;17;6;6;36;3;0.083333333
14104002001;41;27;37;12;6;72;3;0.041666667
14104012001;74;29;23;15;5;75;40;0.533333333
14104016001;40;23;36;12;7;84;3;0.035714286
14104017001;42;40;28;12;5;60;6;0.1
14104028001;39;19;13;6;26;156;7;0.044871795
14104030001;45;27;19;10;11;110;6;0.054545455
14104042001;32;26;23;5;13;65;19;0.292307692
14104067001;37;26;39;12;6;72;12;0.166666667
14104088002;44;33;26;12;6;72;2;0.027777778
14104090001;42;32;22;12;8;96;8;0.083333333
14104098001;56;29;25;20;6;120;11;0.091666667
14104101001;33;25;39;12;7;84;13;0.154761905
14104108001;33;19;11;6;36;216;3;0.013888889
14104113001;42;35;27;10;6;60;8;0.133333333
14104114001;45;27;29;48;7;336;11;0.032738095
14104117001;56;28;27;20;6;120;1;0.008333333
14104118001;74;29;23;15;5;75;11;0.146666667
14104129001;45;55;20;12;5;60;1;0.016666667
14104139001;55;38;24;15;5;75;1;0.013333333
14104146001;61;34;28;16;4;64;2;0.03125
14104148001;38;32;22;20;9;180;5;0.027777778
14104150001;52;43;24;8;4;32;19;0.59375
14104151001;52;43;24;8;4;32;18;0.5625
14104162001;45;28;29;48;6;288;24;0.083333333
14104169001;42;34;27;10;6;60;24;0.4
14104193001;61;31;23;12;5;60;4;0.066666667
14104200001;32;28;39;12;7;84;2;0.023809524
14105008001;38;26;18;40;14;560;2;0.003571429
14105026001;36;34;18;9;11;99;8;0.080808081
14105129001;36;34;18;9;11;99;9;0.090909091
14105130001;36;34;18;9;11;99;26;0.262626263
14110002001;43;26;22;10;10;100;2;0.02
14110003001;46;25;23;16;9;144;1;0.006944444
14110006001;45;26;21;12;10;120;6;0.05
14110010001;43;26;22;10;10;100;22;0.22
14110011001;44;26;24;8;9;72;2;0.027777778
14110015001;46;25;21;12;10;120;3;0.025
14110019001;43;26;22;10;10;100;7;0.07
14110028001;41;25;24;8;10;80;4;0.05
14110029001;42;25;23;8;10;80;17;0.2125
14110054001;47;25;23;16;9;144;30;0.208333333
14110056001;42;32;26;5;7;35;6;0.171428571
14110078001;29;20;20;12;21;252;6;0.023809524
14110081001;35;35;26;12;8;96;1;0.010416667
14110084001;74;29;24;15;4;60;3;0.05
14110086001;74;29;24;15;4;60;2;0.033333333
14110106001;50;33;20;10;7;70;20;0.285714286
14110145001;41;20;15;12;20;240;6;0.025
14110154001;35;30;25;10;9;90;3;0.033333333
14110163001;35;35;26;12;8;96;9;0.09375
14110270001;33;13;26;1;22;22;1;0.045454545
14111001001;43;36;28;6;5;30;2;0.066666667
14111002001;37;26;17;6;15;90;1;0.011111111
14111004001;41;21;15;12;19;228;2;0.00877193
14111005001;38;28;25;12;9;108;4;0.037037037
14111006001;38;28;26;12;9;108;1;0.009259259
14111007001;57;23;30;10;6;60;3;0.05
14111008001;50;28;21;10;8;80;7;0.0875
14111010001;65;43;26;8;3;24;10;0.416666667
14111011001;55;22;31;6;6;36;6;0.166666667
14111012001;53;21;20;12;11;132;13;0.098484848
14111015001;66;44;26;8;3;24;3;0.125
14111017001;46;25;18;6;12;72;6;0.083333333
14111018001;38;21;18;24;17;408;2;0.004901961
14111020001;49;41;36;24;3;72;3;0.041666667
14111023001;42;33;31;12;5;60;12;0.2
14111024001;57;23;30;10;6;60;2;0.033333333
14111029001;53;28;21;10;8;80;2;0.025
14111034001;47;35;37;24;4;96;1;0.010416667
14111035001;42;32;25;10;7;70;5;0.071428571
14111036001;37;34;27;6;7;42;2;0.047619048
14111037001;50;41;38;24;3;72;10;0.138888889
14111038001;48;41;30;24;4;96;1;0.010416667
14111040001;49;41;38;24;3;72;4;0.055555556
14111041001;43;35;24;10;7;70;3;0.042857143
14111048001;43;35;24;10;7;70;3;0.042857143
14111050001;54;22;22;12;9;108;28;0.259259259
14111053001;47;20;25;12;10;120;28;0.233333333
14111055001;60;34;34;9;3;27;5;0.185185185
14111090001;49;41;38;24;3;72;4;0.055555556
14111098001;38;24;33;12;8;96;11;0.114583333
14111102001;42;24;32;12;7;84;1;0.011904762
14111107001;38;24;33;12;8;96;4;0.041666667
14111118001;61;34;34;9;3;27;6;0.222222222
14111119001;60;33;31;10;4;40;2;0.05
14111120001;47;20;25;12;10;120;7;0.058333333
14111132001;44;39;17;20;8;160;3;0.01875
14111134001;44;39;17;20;8;160;6;0.0375
14111230001;42;24;31;12;8;96;1;0.010416667
14112007001;40;28;31;10;7;70;16;0.228571429
14112009001;57;27;23;10;7;70;2;0.028571429
14112013001;40;28;31;10;7;70;2;0.028571429
14112014001;46;28;31;10;6;60;6;0.1
14112016001;59;28;24;10;6;60;12;0.2
14112021001;58;26;24;10;7;70;6;0.085714286
14112038001;40;40;17;10;9;90;10;0.111111111
14112040001;29;18;21;1;23;23;6;0.260869565
14112054001;57;26;23;10;7;70;6;0.085714286
14113013001;35;26;25;12;11;132;4;0.03030303
14113066001;42;25;23;8;10;80;4;0.05
14120002001;39;27;24;16;10;160;2;0.0125
14120017001;41;31;22;12;9;108;3;0.027777778
14120019001;46;26;20;12;10;120;2;0.016666667
14120020001;45;18;26;12;12;144;7;0.048611111
14120024001;31;42;22;10;8;80;4;0.05
14121006001;41;34;26;10;7;70;4;0.057142857
14121014001;46;26;20;12;10;120;5;0.041666667
14121017001;46;26;20;12;10;120;4;0.033333333
14121019001;48;38;19;12;7;84;8;0.095238095
14121057001;34;26;24;10;12;120;6;0.05
14121059001;34;26;24;10;12;120;8;0.066666667
14121061001;39;36;27;10;6;60;5;0.083333333
14121062001;48;39;19;12;7;84;2;0.023809524
14121063001;39;31;22;12;9;108;36;0.333333333
14121064001;39;31;22;12;9;108;12;0.111111111
14121074001;33;19;28;12;14;168;2;0.011904762
14121075001;33;19;27;12;15;180;3;0.016666667
14121104001;37;24;24;12;11;132;7;0.053030303
14121112001;37;24;23;12;12;144;4;0.027777778
14121131001;43;32;16;12;11;132;3;0.022727273
14121136001;50;21;23;12;10;120;4;0.033333333
14121143001;34;25;25;10;11;110;4;0.036363636
14121164001;48;22;21;12;11;132;4;0.03030303
14130001001;43;28;28;8;7;56;3;0.053571429
14130007001;56;26;24;8;7;56;1;0.017857143
14130009001;56;26;23;8;7;56;5;0.089285714
14130013001;39;20;15;12;21;252;15;0.05952381
14130015001;43;29;28;8;7;56;13;0.232142857
14130016001;60;26;23;12;7;84;8;0.095238095
14130017001;59;27;22;12;7;84;9;0.107142857
14130042001;59;27;22;12;7;84;7;0.083333333
14130054001;48;30;22;8;8;64;3;0.046875
14131008001;59;27;22;12;7;84;2;0.023809524
14131011001;65;27;28;20;5;100;1;0.01
14131020001;44;29;28;8;7;56;10;0.178571429
14131022001;50;29;23;8;7;56;7;0.125
14131026001;47;29;32;12;5;60;1;0.016666667
14131027001;56;26;23;8;7;56;2;0.035714286
14131033001;53;31;25;15;6;90;10;0.111111111
14131040001;43;29;28;8;7;56;1;0.017857143
14131041001;56;26;24;8;7;56;4;0.071428571
14131043001;44;29;28;8;7;56;1;0.017857143
14131044001;30;26;21;10;15;150;4;0.026666667
14131047001;59;27;22;12;7;84;2;0.023809524
14131056001;50;29;23;8;7;56;6;0.107142857
14131074001;43;27;24;24;9;216;15;0.069444444
14131075001;55;29;24;12;6;72;5;0.069444444
14131092001;48;28;31;12;6;72;37;0.513888889
14131105001;48;28;31;12;6;72;2;0.027777778
14131121001;60;27;23;12;6;72;4;0.055555556
14132003001;38;33;26;10;7;70;6;0.085714286
14132015001;37;37;26;12;7;84;3;0.035714286
14132031001;54;29;22;12;7;84;33;0.392857143
14132038001;38;33;26;10;7;70;37;0.528571429
14132071001;40;31;23;10;8;80;16;0.2
14132074001;47;31;19;6;9;54;105;1.944444444
14132075001;47;31;19;6;9;54;31;0.574074074
14132116001;42;31;23;10;8;80;4;0.05
14132130001;50;33;21;12;7;84;8;0.095238095
14132131001;49;25;33;12;6;72;5;0.069444444
14132149001;42;32;21;12;9;108;8;0.074074074
14132153001;43;27;24;24;9;216;9;0.041666667
14133003001;44;26;35;12;6;72;4;0.055555556
14133007001;48;25;25;12;8;96;3;0.03125
14133013001;48;25;39;12;5;60;7;0.116666667
14133027001;48;25;25;12;8;96;2;0.020833333
14133028001;48;25;25;12;8;96;7;0.072916667
14133029001;40;23;37;12;7;84;5;0.05952381
14133030001;40;23;37;12;7;84;4;0.047619048
14133899001;48;27;32;6;6;36;24;0.666666667
14133914001;48;28;46;8;4;32;8;0.25
14133918001;58;47;21;4;4;16;6;0.375
14200006001;45;21;29;48;9;432;12;0.027777778
14200011001;40;27;13;10;18;180;1;0.005555556
14200012001;34;26;23;24;12;288;65;0.225694444
14200015001;40;27;13;10;18;180;25;0.138888889
14200018001;25;37;15;10;18;180;4;0.022222222
14200019001;37;25;12;10;22;220;14;0.063636364
14200033001;40;27;12;10;19;190;6;0.031578947
14200046001;40;27;13;10;18;180;1;0.005555556
14200047001;40;27;13;10;18;180;12;0.066666667
14200049001;41;27;13;10;17;170;3;0.017647059
14200059001;41;25;11;10;22;220;4;0.018181818
14200060001;41;25;13;10;19;190;2;0.010526316
14200061001;41;25;13;10;19;190;2;0.010526316
14200069001;43;30;30;12;6;72;4;0.055555556
14200070001;25;42;13;10;18;180;5;0.027777778
14200086001;37;29;19;24;12;288;12;0.041666667
14200087001;37;29;19;24;12;288;3;0.010416667
14200088001;37;29;19;24;12;288;10;0.034722222
14200089001;37;29;19;24;12;288;2;0.006944444
14200090001;37;29;19;24;12;288;5;0.017361111
14200091001;37;29;19;24;12;288;3;0.010416667
14200092001;37;29;19;24;12;288;7;0.024305556
14200093001;37;29;19;24;12;288;3;0.010416667
14200096001;37;29;19;24;12;288;8;0.027777778
14200119001;42;29;29;12;7;84;7;0.083333333
14201002001;39;28;29;10;8;80;2;0.025
14201003001;41;31;16;10;12;120;2;0.016666667
14201013001;42;29;29;20;7;140;5;0.035714286
14201019001;59;31;32;30;4;120;12;0.1
14201020001;56;31;32;30;4;120;4;0.033333333
14201021001;43;29;29;20;7;140;10;0.071428571
14201022001;43;29;29;20;7;140;1;0.007142857
14201049001;43;30;30;20;6;120;2;0.016666667
14202001001;43;29;29;20;7;140;6;0.042857143
14202009001;42;29;29;20;7;140;2;0.014285714
14202011001;56;31;32;30;4;120;4;0.033333333
14202013001;49;31;32;30;5;150;3;0.02
14202017001;37;27;21;24;12;288;1;0.003472222
14202018001;37;27;21;24;12;288;2;0.006944444
14202023001;59;31;32;30;4;120;1;0.008333333
14203001001;53;35;16;20;8;160;4;0.025
14203002001;43;30;18;20;10;200;3;0.015
14203003001;50;33;35;40;4;160;4;0.025
14203004001;53;35;20;20;6;120;1;0.008333333
14203016001;41;29;31;24;6;144;2;0.013888889
14203017001;53;34;33;40;4;160;1;0.00625
14203027001;53;36;33;25;4;100;2;0.02
14203032001;41;29;27;12;7;84;6;0.071428571
14203048001;37;30;18;10;12;120;2;0.016666667
14203053001;37;30;22;10;10;100;3;0.03
14203055001;37;30;18;10;12;120;2;0.016666667
14203058001;45;28;22;20;9;180;5;0.027777778
14203061001;45;28;22;20;9;180;7;0.038888889
14203062001;39;24;22;20;12;240;7;0.029166667
14203064001;39;24;22;20;12;240;3;0.0125
14203065001;39;30;19;20;11;220;3;0.013636364
14203078001;53;35;33;20;4;80;2;0.025
14203080001;41;29;31;24;6;144;7;0.048611111
14203083001;52;35;20;20;7;140;1;0.007142857
14203089001;41;29;31;24;6;144;3;0.020833333
14204010001;31;23;21;30;17;510;1;0.001960784
14204022001;52;40;40;20;3;60;1;0.016666667
14204025001;40;27;20;20;11;220;1;0.004545455
14204041001;37;29;17;10;13;130;7;0.053846154
14204044001;37;27;21;20;12;240;2;0.008333333
14204051001;38;27;22;20;11;220;2;0.009090909
14204052001;46;30;20;12;9;108;6;0.055555556
14204053001;46;30;19;12;9;108;1;0.009259259
14204054001;40;27;20;20;11;220;2;0.009090909
14204055001;39;27;20;20;12;240;7;0.029166667
14204061001;51;26;26;12;7;84;6;0.071428571
14204062001;54;27;25;12;6;72;2;0.027777778
14204065001;40;27;20;20;11;220;6;0.027272727
14204066001;56;45;45;10;2;20;1;0.05
14204067001;55;27;15;16;11;176;7;0.039772727
14204070001;49;40;22;24;5;120;1;0.008333333
14204071001;49;40;22;24;5;120;6;0.05
14204073001;49;41;22;24;5;120;5;0.041666667
14204077001;47;32;21;36;8;288;12;0.041666667
14204078001;48;33;24;36;6;216;4;0.018518519
14204083001;39;28;20;20;11;220;2;0.009090909
14204086001;39;28;20;20;11;220;41;0.186363636
14204107001;37;27;22;20;11;220;29;0.131818182
14204118001;39;27;21;20;11;220;8;0.036363636
14204125001;54;27;15;16;11;176;20;0.113636364
14204126001;49;32;28;20;5;100;1;0.01
14204127001;37;27;23;20;11;220;8;0.036363636
14204129001;56;37;41;4;3;12;1;0.083333333
14204131001;37;27;22;20;11;220;1;0.004545455
14204132001;48;32;15;20;11;220;3;0.013636364
14204135001;27;25;23;12;16;192;7;0.036458333
14204136001;33;28;23;12;11;132;31;0.234848485
14204148001;48;35;31;30;4;120;6;0.05
14204150001;39;28;20;20;11;220;6;0.027272727
14204197001;40;28;21;20;10;200;5;0.025
14204198001;40;27;21;20;11;220;9;0.040909091
14204892001;55;29;28;6;5;30;1;0.033333333
14210009001;39;20;11;12;29;348;2;0.005747126
14210010001;29;22;16;24;24;576;4;0.006944444
14210015001;38;33;15;24;13;312;7;0.022435897
14210019001;32;28;16;12;17;204;13;0.06372549
14210021001;48;37;12;12;11;132;2;0.015151515
14210025001;28;19;16;15;29;435;64;0.147126437
14210026001;28;19;16;15;29;435;1;0.002298851
14210029001;32;27;15;12;19;228;2;0.00877193
14210031001;35;27;13;12;20;240;6;0.025
14210034001;31;27;15;12;20;240;9;0.0375
14210035001;40;27;28;12;8;96;4;0.041666667
14210045001;43;32;13;12;14;168;11;0.06547619
14210046001;41;29;14;12;15;180;24;0.133333333
14210047001;40;29;13;12;16;192;14;0.072916667
14210048001;41;29;14;12;15;180;2;0.011111111
14210051001;34;26;18;20;16;320;1;0.003125
14210056001;36;21;19;20;17;340;7;0.020588235
14210068001;27;19;15;20;33;660;1;0.001515152
14210084001;42;29;30;12;6;72;5;0.069444444
14210108001;34;26;18;20;16;320;4;0.0125
14210110001;35;26;19;8;14;112;10;0.089285714
14210114001;41;29;13;12;16;192;8;0.041666667
14210127001;49;28;19;12;9;108;48;0.444444444
14211055001;31;24;28;30;12;360;1;0.002777778
14213004001;49;27;32;24;6;144;3;0.020833333
14213008001;34;27;18;12;15;180;1;0.005555556
14213010001;34;27;18;12;15;180;4;0.022222222
14213055001;45;30;22;12;8;96;8;0.083333333
14213092001;46;30;30;12;6;72;3;0.041666667
14220002001;40;30;21;16;10;160;1;0.00625
14220005001;31;26;22;12;14;168;8;0.047619048
14220085001;40;31;22;20;9;180;13;0.072222222
14220086001;35;28;17;24;15;360;3;0.008333333
14220110001;47;33;27;594;6;3564;3;0.000841751
14220140001;41;22;28;24;10;240;7;0.029166667
14220141001;41;22;28;24;10;240;13;0.054166667
14220155001;39;21;26;40;11;440;4;0.009090909
14221113001;47;28;18;10;10;100;12;0.12
14222001001;38;23;19;10;15;150;16;0.106666667
14222005001;47;30;15;12;12;144;6;0.041666667
14222006001;36;24;13;12;22;264;1;0.003787879
14222019001;36;24;14;12;21;252;6;0.023809524
14222025001;36;24;14;12;21;252;1;0.003968254
14222027001;23;17;14;96;46;4416;12;0.002717391
14222036001;45;26;16;30;13;390;4;0.01025641
14222042001;45;29;24;10;8;80;4;0.05
14222043001;45;29;24;10;8;80;1;0.0125
14222045001;41;19;15;24;21;504;9;0.017857143
14222046001;48;28;18;10;10;100;2;0.02
14222048001;41;19;15;24;21;504;2;0.003968254
14222049001;45;21;18;12;14;168;8;0.047619048
14222053001;40;28;22;12;10;120;2;0.016666667
14222068001;37;20;17;10;20;200;4;0.02
14222072001;37;20;17;10;20;200;3;0.015
14222087001;45;20;18;12;15;180;4;0.022222222
14222095001;37;20;17;10;20;200;3;0.015
14222114001;37;20;17;10;20;200;3;0.015
14222119001;29;11;20;10;39;390;8;0.020512821
14222120001;29;11;20;10;39;390;6;0.015384615
