item_code;minimum_inventory;minimum_inventory_ceiling;inventory_basis_source;paired_historical_product;pre_t_order_count;daily_observation_count;lead_time_sample_size;percentile_position;percentile_rank;percentile_weight
11103321001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
11103321002;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;6;6;6,3;6;0,0
11103322001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;5;8;8;8,1;8;0,0
11103323001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;18;18;17,1;17;0,10000000000000142
11103346001;3,900000000000002;4;full_horizon_lead_time_percentile_n_plus_one;;17;20;20;18,900000000000002;18;0,9000000000000021
11103350001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;3;3;3,6;3;0,0
11103354001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
11103361001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
11103365001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;15;15;14,4;14;0,40000000000000036
11103370001;2,4000000000000004;3;full_horizon_lead_time_percentile_n_plus_one;;5;15;15;14,4;14;0,40000000000000036
11103375001;10,0;10;full_horizon_lead_time_percentile_n_plus_one;;40;21;21;19,8;19;0,8000000000000007
11103377001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;7;7;7,2;7;0,0
11103380001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
11103884002;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
11103884003;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;18;18;17,1;17;0,10000000000000142
11104001001;1,6000000000000014;2;full_horizon_lead_time_percentile_n_plus_one;;5;16;16;15,3;15;0,3000000000000007
11104005001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;10;19;19;18,0;18;0,0
11104006001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;12;21;21;19,8;19;0,8000000000000007
11110006001;13,600000000000001;14;full_horizon_lead_time_percentile_n_plus_one;;23;21;21;19,8;19;0,8000000000000007
11110007001;15,200000000000003;16;full_horizon_lead_time_percentile_n_plus_one;;36;21;21;19,8;19;0,8000000000000007
11110013001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;8;21;21;19,8;19;0,8000000000000007
11110014001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;14;14;13,5;13;0,5
11110016001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;3;10;10;9,9;9;0,9000000000000004
11110018001;2,200000000000003;3;full_horizon_lead_time_percentile_n_plus_one;;6;18;18;17,1;17;0,10000000000000142
11110026001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;2;1;1;1,8;1;0,0
11110028001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;15;15;14,4;14;0,40000000000000036
11110029001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;6;18;18;17,1;17;0,10000000000000142
11110032001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
11110065001;5,4;6;full_horizon_lead_time_percentile_n_plus_one;;1;15;15;14,4;14;0,40000000000000036
11110066001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;7;21;21;19,8;19;0,8000000000000007
11110077003;7,199999999999996;8;full_horizon_lead_time_percentile_n_plus_one;;8;17;17;16,2;16;0,1999999999999993
11110078003;3,6000000000000014;4;full_horizon_lead_time_percentile_n_plus_one;;7;16;16;15,3;15;0,3000000000000007
11110082001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;7;19;19;18,0;18;0,0
11110083001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;8;19;19;18,0;18;0,0
11110085001;9,400000000000002;10;full_horizon_lead_time_percentile_n_plus_one;;23;21;21;19,8;19;0,8000000000000007
11110086001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;7;17;17;16,2;16;0,1999999999999993
11110088002;1,1000000000000014;2;full_horizon_lead_time_percentile_n_plus_one;;7;18;18;17,1;17;0,10000000000000142
11110089001;4,800000000000001;5;full_horizon_lead_time_percentile_n_plus_one;;19;21;21;19,8;19;0,8000000000000007
11110090001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;8;21;21;19,8;19;0,8000000000000007
11110091001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;6;19;19;18,0;18;0,0
11110093001;3,8000000000000007;4;full_horizon_lead_time_percentile_n_plus_one;;13;21;21;19,8;19;0,8000000000000007
11110094001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;10;19;19;18,0;18;0,0
11110095001;2,1000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;8;18;18;17,1;17;0,10000000000000142
11111004001;6,800000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;14;21;21;19,8;19;0,8000000000000007
11111007001;4,100000000000001;5;full_horizon_lead_time_percentile_n_plus_one;;13;18;18;17,1;17;0,10000000000000142
11111008001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
11111011001;14,0;14;full_horizon_lead_time_percentile_n_plus_one;;58;21;21;19,8;19;0,8000000000000007
11111012001;3,9000000000000004;4;full_horizon_lead_time_percentile_n_plus_one;;2;10;10;9,9;9;0,9000000000000004
11111013001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;24;21;21;19,8;19;0,8000000000000007
11111015001;4,600000000000001;5;full_horizon_lead_time_percentile_n_plus_one;;12;21;21;19,8;19;0,8000000000000007
11111017001;25,200000000000003;26;full_horizon_lead_time_percentile_n_plus_one;;108;21;21;19,8;19;0,8000000000000007
11111019001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;28;21;21;19,8;19;0,8000000000000007
11111021001;10,600000000000001;11;full_horizon_lead_time_percentile_n_plus_one;;40;21;21;19,8;19;0,8000000000000007
11111022001;3,8000000000000007;4;full_horizon_lead_time_percentile_n_plus_one;;16;21;21;19,8;19;0,8000000000000007
11111023001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
11111025001;6,100000000000001;7;full_horizon_lead_time_percentile_n_plus_one;;25;18;18;17,1;17;0,10000000000000142
11111030001;3,700000000000001;4;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
11111033001;25,0;25;full_horizon_lead_time_percentile_n_plus_one;;48;13;13;12,6;12;0,5999999999999996
11111037001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;5;7;7;7,2;7;0,0
11111050001;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;23;21;21;19,8;19;0,8000000000000007
11112001001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;8;8;8,1;8;0,0
11112004001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;6;19;19;18,0;18;0,0
11112005001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
11112007001;5,100000000000005;6;full_horizon_lead_time_percentile_n_plus_one;;5;16;16;15,3;15;0,3000000000000007
11112008001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
11112017001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000011001;2,900000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;18;20;20;18,900000000000002;18;0,9000000000000021
12000016001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;12;21;21;19,8;19;0,8000000000000007
12000020001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000042001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;6;6;6,3;6;0,0
12000044001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12000045001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;14;19;19;18,0;18;0,0
12000057001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;3;7;7;7,2;7;0,0
12000059001;13,900000000000002;14;full_horizon_lead_time_percentile_n_plus_one;;19;20;20;18,900000000000002;18;0,9000000000000021
12000067001;4,200000000000001;5;full_horizon_lead_time_percentile_n_plus_one;;8;15;15;14,4;14;0,40000000000000036
12000075001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000076001;2,6000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;3;11;11;10,8;10;0,8000000000000007
12000080001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000081001;5,100000000000003;6;full_horizon_lead_time_percentile_n_plus_one;;12;12;12;11,700000000000001;11;0,7000000000000011
12000089001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;8;21;21;19,8;19;0,8000000000000007
12000097001;2,8000000000000043;3;full_horizon_lead_time_percentile_n_plus_one;;5;20;20;18,900000000000002;18;0,9000000000000021
12000101001;2,8000000000000007;3;full_horizon_lead_time_percentile_n_plus_one;;4;21;21;19,8;19;0,8000000000000007
12000108001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;8;20;20;18,900000000000002;18;0,9000000000000021
12000126001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;10;10;9,9;9;0,9000000000000004
12000128001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;15;15;14,4;14;0,40000000000000036
12000129001;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;9;21;21;19,8;19;0,8000000000000007
12000135001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;4;4;4,5;4;0,0
12000149001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000150001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;2;3;3;3,6;3;0,0
12000152001;3,6000000000000014;4;full_horizon_lead_time_percentile_n_plus_one;;14;21;21;19,8;19;0,8000000000000007
12000163001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;3;3;3,6;3;0,0
12000165001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;20;20;18,900000000000002;18;0,9000000000000021
12000169001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;6;15;15;14,4;14;0,40000000000000036
12000170001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;8;21;21;19,8;19;0,8000000000000007
12000178001;12,0;12;full_horizon_lead_time_percentile_n_plus_one;;62;21;21;19,8;19;0,8000000000000007
12000179001;30,00000000000002;31;full_horizon_lead_time_percentile_n_plus_one;;37;20;20;18,900000000000002;18;0,9000000000000021
12000182001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;8;19;19;18,0;18;0,0
12000193001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000205001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;8;8;8,1;8;0,0
12000206001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;8;8;8,1;8;0,0
12000207001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;6;6;6,3;6;0,0
12000208001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;14;14;13,5;13;0,5
12000214001;1,4000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;8;15;15;14,4;14;0,40000000000000036
12000217001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;17;17;16,2;16;0,1999999999999993
12000220001;2,5999999999999996;3;full_horizon_lead_time_percentile_n_plus_one;;7;13;13;12,6;12;0,5999999999999996
12000221001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;7;7;7,2;7;0,0
12000223001;2,900000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;13;20;20;18,900000000000002;18;0,9000000000000021
12000224001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12000225001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;21;21;19,8;19;0,8000000000000007
12000226001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;4;4;4,5;4;0,0
12000232001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;13;13;12,6;12;0,5999999999999996
12000241001;5,199999999999999;6;full_horizon_lead_time_percentile_n_plus_one;;4;13;13;12,6;12;0,5999999999999996
12000246001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;8;19;19;18,0;18;0,0
12000261001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;15;15;14,4;14;0,40000000000000036
12000270001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000276001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000288001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;21;21;19,8;19;0,8000000000000007
12000309001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000314001;1,1999999999999993;2;full_horizon_lead_time_percentile_n_plus_one;;2;17;17;16,2;16;0,1999999999999993
12000317001;3,8000000000000007;4;full_horizon_lead_time_percentile_n_plus_one;;20;21;21;19,8;19;0,8000000000000007
12000319001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
12000320001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;5;20;20;18,900000000000002;18;0,9000000000000021
12000350001;7,399999999999997;8;full_horizon_lead_time_percentile_n_plus_one;;7;13;13;12,6;12;0,5999999999999996
12000359001;8,799999999999997;9;full_horizon_lead_time_percentile_n_plus_one;;8;13;13;12,6;12;0,5999999999999996
12000366001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;9;9;9,0;9;0,0
12000372001;1,700000000000001;2;full_horizon_lead_time_percentile_n_plus_one;;3;12;12;11,700000000000001;11;0,7000000000000011
12000374001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;14;14;13,5;13;0,5
12000375001;1,700000000000001;2;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
12000377001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;14;19;19;18,0;18;0,0
12000381001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;9;9;9,0;9;0,0
12000396001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12000425001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12000468001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12000485001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12000504001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;8;8;8,1;8;0,0
12000505001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12001004001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;7;15;15;14,4;14;0,40000000000000036
12001018001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12001019001;2,400000000000002;3;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
12001026001;2,200000000000003;3;full_horizon_lead_time_percentile_n_plus_one;;10;18;18;17,1;17;0,10000000000000142
12001027001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12001029001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;4;5;5;5,4;5;0,0
12001038001;4,700000000000006;5;full_horizon_lead_time_percentile_n_plus_one;;3;20;20;18,900000000000002;18;0,9000000000000021
12001041001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;20;20;18,900000000000002;18;0,9000000000000021
12001047001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;7;7;7,2;7;0,0
12001049001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;27;21;21;19,8;19;0,8000000000000007
12001051001;7,3000000000000025;8;full_horizon_lead_time_percentile_n_plus_one;;4;10;10;9,9;9;0,9000000000000004
12001055001;2,1999999999999993;3;full_horizon_lead_time_percentile_n_plus_one;;1;13;13;12,6;12;0,5999999999999996
12001058001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;4;8;8;8,1;8;0,0
12001063001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;15;15;14,4;14;0,40000000000000036
12001064001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;17;17;16,2;16;0,1999999999999993
12001067001;1,4000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;1;15;15;14,4;14;0,40000000000000036
12001070001;2,200000000000003;3;full_horizon_lead_time_percentile_n_plus_one;;3;16;16;15,3;15;0,3000000000000007
12001071001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12001077001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;5;13;13;12,6;12;0,5999999999999996
12001087001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;7;7;7,2;7;0,0
12001092001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12001093001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12001112001;2,599999999999998;3;full_horizon_lead_time_percentile_n_plus_one;;7;17;17;16,2;16;0,1999999999999993
12001999001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;16;16;15,3;15;0,3000000000000007
12002009001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12002018001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;3;16;16;15,3;15;0,3000000000000007
12002023001;5,0;5;full_horizon_lead_time_percentile_n_plus_one;;12;19;19;18,0;18;0,0
12002026001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12002036001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12002037001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;2;2;2,7;2;0,0
12002042001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12002044001;3,5;4;full_horizon_lead_time_percentile_n_plus_one;;8;14;14;13,5;13;0,5
12002052001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;6;20;20;18,900000000000002;18;0,9000000000000021
12002062001;1,3000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;1;16;16;15,3;15;0,3000000000000007
12002090001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12002096001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12002104001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
12002105001;1,1000000000000014;2;full_horizon_lead_time_percentile_n_plus_one;;3;18;18;17,1;17;0,10000000000000142
12002106001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;21;21;19,8;19;0,8000000000000007
12002107001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;17;17;16,2;16;0,1999999999999993
12002118001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;7;7;7,2;7;0,0
12002119001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12002124001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12002158001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12002948001;4,0;4;full_horizon_lead_time_percentile_n_plus_one;;1;7;7;7,2;7;0,0
12002949001;10,0;10;full_horizon_lead_time_percentile_n_plus_one;;3;5;5;5,4;5;0,0
12003006001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;21;21;19,8;19;0,8000000000000007
12003046001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12003058001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12003069001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;2;5;5;5,4;5;0,0
12003084001;1,700000000000001;2;full_horizon_lead_time_percentile_n_plus_one;;2;12;12;11,700000000000001;11;0,7000000000000011
12003086001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12003104001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;5;5;5,4;5;0,0
12003111001;1,700000000000001;2;full_horizon_lead_time_percentile_n_plus_one;;2;12;12;11,700000000000001;11;0,7000000000000011
12003113001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;6;6;6,3;6;0,0
12003115001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12003130001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;12;20;20;18,900000000000002;18;0,9000000000000021
12003134001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;3;6;6;6,3;6;0,0
12003135001;1,5999999999999996;2;full_horizon_lead_time_percentile_n_plus_one;;3;13;13;12,6;12;0,5999999999999996
12003911001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;10;10;9,9;9;0,9000000000000004
12004016001;17,0;17;full_horizon_lead_time_percentile_n_plus_one;;2;1;1;1,8;1;0,0
12004020001;9,0;9;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12005003001;1,9000000000000004;2;full_horizon_lead_time_percentile_n_plus_one;;3;10;10;9,9;9;0,9000000000000004
12005003002;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;5;12;12;11,700000000000001;11;0,7000000000000011
12005003003;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;4;16;16;15,3;15;0,3000000000000007
12005003004;7,0;7;full_horizon_lead_time_percentile_n_plus_one;;3;8;8;8,1;8;0,0
12005007001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12005009007;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;6;6;6,3;6;0,0
12005015001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005015003;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005015004;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005015006;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005015007;4,200000000000003;5;full_horizon_lead_time_percentile_n_plus_one;;2;11;11;10,8;10;0,8000000000000007
12005015008;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005015010;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12005019001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
12005019002;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12005019003;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;2;2;2;2,7;2;0,0
12005019005;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005019006;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;5;5;5,4;5;0,0
12005019008;1,8000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;2;11;11;10,8;10;0,8000000000000007
12005056001;5,199999999999999;6;full_horizon_lead_time_percentile_n_plus_one;;2;13;13;12,6;12;0,5999999999999996
12005056002;1,5;2;full_horizon_lead_time_percentile_n_plus_one;;2;14;14;13,5;13;0,5
12005056003;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;5;5;5,4;5;0,0
12005056004;2,6000000000000014;3;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
12005072003;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005072005;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12005082002;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005082003;1,3000000000000007;2;full_horizon_lead_time_percentile_n_plus_one;;2;16;16;15,3;15;0,3000000000000007
12005082006;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;4;4;4,5;4;0,0
12005082007;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;4;16;16;15,3;15;0,3000000000000007
12005082008;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005082010;1,700000000000001;2;full_horizon_lead_time_percentile_n_plus_one;;2;12;12;11,700000000000001;11;0,7000000000000011
12005082011;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;4;4;4,5;4;0,0
12005083002;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005084001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005084002;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005084004;4,200000000000003;5;full_horizon_lead_time_percentile_n_plus_one;;4;11;11;10,8;10;0,8000000000000007
12005084005;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005084006;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;8;8;8,1;8;0,0
12005084007;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;4;9;9;9,0;9;0,0
12005084008;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;1;1;1,8;1;0,0
12005084009;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005089004;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005093001;8,0;8;full_horizon_lead_time_percentile_n_plus_one;;10;19;19;18,0;18;0,0
12005093002;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005093004;7,599999999999994;8;full_horizon_lead_time_percentile_n_plus_one;;10;17;17;16,2;16;0,1999999999999993
12005093005;3,1999999999999993;4;full_horizon_lead_time_percentile_n_plus_one;;6;13;13;12,6;12;0,5999999999999996
12005093007;8,799999999999997;9;full_horizon_lead_time_percentile_n_plus_one;;11;13;13;12,6;12;0,5999999999999996
12005093008;3,200000000000003;4;full_horizon_lead_time_percentile_n_plus_one;;9;16;16;15,3;15;0,3000000000000007
12005093010;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;2;2;2,7;2;0,0
12005107006;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005107007;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12005108002;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;2;5;5;5,4;5;0,0
12005108003;6,0;6;full_horizon_lead_time_percentile_n_plus_one;;1;9;9;9,0;9;0,0
12005109003;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12006020001;3,0;3;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12006048001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12006067001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12006135001;2,0;2;full_horizon_lead_time_percentile_n_plus_one;;1;1;1;1,8;1;0,0
12006144001;1,0;1;full_horizon_lead_time_percentile_n_plus_one;;0;1;1;1,8;1;0,0
12010001001;24,0;24;full_horizon_lead_time_percentile_n_plus_one;;7;9;9;9,0;9;0,0
