item_code;minimum_inventory;inventory_basis_source;paired_historical_product;pre_t_order_count
12022153001;53;random_allocation_historical_average_proxy;;1
12022184001;1;historical_empirical_quantile;;2
12022224001;53;random_allocation_historical_average_proxy;;1
12022275001;53;random_allocation_historical_average_proxy;;1
12023020001;10;historical_empirical_quantile;;2
12023022001;53;random_allocation_historical_average_proxy;;1
12023079001;53;random_allocation_historical_average_proxy;;1
12023125001;53;random_allocation_historical_average_proxy;;1
12023195001;53;random_allocation_historical_average_proxy;;1
12023199001;53;random_allocation_historical_average_proxy;;1
12023202001;53;random_allocation_historical_average_proxy;;1
12023217001;2;historical_empirical_quantile;;3
12023227001;53;random_allocation_historical_average_proxy;;1
12023263001;53;random_allocation_historical_average_proxy;;1
12023278001;53;random_allocation_historical_average_proxy;;1
12023463001;1;historical_empirical_quantile;;2
12031016001;53;random_allocation_historical_average_proxy;;1
12032035001;53;random_allocation_historical_average_proxy;;1
12032072001;53;random_allocation_historical_average_proxy;;1
12032121001;2;historical_empirical_quantile;;2
12032224001;1;historical_empirical_quantile;;2
12032227001;1;historical_empirical_quantile;;2
12032540001;53;random_allocation_historical_average_proxy;;1
12032541001;2;historical_empirical_quantile;;3
12034001001;53;random_allocation_historical_average_proxy;;1
12034025001;2;historical_empirical_quantile;;2
12034038001;1;historical_empirical_quantile;;3
12034051001;3;historical_empirical_quantile;;3
12034053001;2;historical_empirical_quantile;;5
12034063001;53;random_allocation_historical_average_proxy;;1
12034071001;2;historical_empirical_quantile;;2
12034085001;7;historical_empirical_quantile;;2
12034104001;10;historical_empirical_quantile;;6
12034154001;53;random_allocation_historical_average_proxy;;1
12034171001;53;random_allocation_historical_average_proxy;;1
12034172001;53;random_allocation_historical_average_proxy;;1
12034201001;1;historical_empirical_quantile;;4
12034211001;1;historical_empirical_quantile;;2
12100002001;6;historical_empirical_quantile;;8
12100003001;14;historical_empirical_quantile;;21
12100008001;1;historical_empirical_quantile;;2
12100009001;10;historical_empirical_quantile;;2
12100011001;16;historical_empirical_quantile;;27
12100012001;10;historical_empirical_quantile;;13
12100013001;8;historical_empirical_quantile;;22
12100017001;53;random_allocation_historical_average_proxy;;1
12100018001;10;historical_empirical_quantile;;6
12100023001;8;historical_empirical_quantile;;13
12100026001;36;historical_empirical_quantile;;46
12100027001;27;historical_empirical_quantile;;14
12100028001;12;historical_empirical_quantile;;13
12100036001;10;historical_empirical_quantile;;4
12100039001;26;historical_empirical_quantile;;96
12100040001;10;historical_empirical_quantile;;7
12100051001;3;historical_empirical_quantile;;6
12100059001;6;historical_empirical_quantile;;4
12100061001;2;historical_empirical_quantile;;2
12100069001;7;historical_empirical_quantile;;7
12100091001;1;historical_empirical_quantile;;2
12100092001;3;historical_empirical_quantile;;4
12100101001;5;historical_empirical_quantile;;3
12100103001;6;historical_empirical_quantile;;6
12101001002;53;random_allocation_historical_average_proxy;;1
12101004001;15;historical_empirical_quantile;;20
12101005001;1;historical_empirical_quantile;;3
12101016001;1;historical_empirical_quantile;;2
12101020001;53;random_allocation_historical_average_proxy;;1
12101033001;2;historical_empirical_quantile;;5
12101040001;3;historical_empirical_quantile;;6
12102002001;3;historical_empirical_quantile;;4
12102013001;8;historical_empirical_quantile;;12
12102016001;8;historical_empirical_quantile;;6
12102020001;2;historical_empirical_quantile;;9
12102021001;4;historical_empirical_quantile;;2
12102022001;1;historical_empirical_quantile;;2
12102024001;6;historical_empirical_quantile;;3
12102026001;3;historical_empirical_quantile;;8
12102027001;12;historical_empirical_quantile;;4
12102033001;2;historical_empirical_quantile;;2
12102041001;1;historical_empirical_quantile;;3
12102042001;4;historical_empirical_quantile;;6
12102046001;53;random_allocation_historical_average_proxy;;1
12102047001;2;historical_empirical_quantile;;2
12102056001;3;historical_empirical_quantile;;4
12102058001;5;historical_empirical_quantile;;8
12102059001;2;historical_empirical_quantile;;8
12102060001;12;historical_empirical_quantile;;3
12102067001;53;random_allocation_historical_average_proxy;;1
12102075001;30;historical_empirical_quantile;;5
12102080001;10;historical_empirical_quantile;;20
12102087001;3;historical_empirical_quantile;;8
12102095001;16;historical_empirical_quantile;;53
12102100001;53;random_allocation_historical_average_proxy;;1
12102107001;53;random_allocation_historical_average_proxy;;1
12102109001;2;historical_empirical_quantile;;7
12102112001;3;historical_empirical_quantile;;15
12102132001;2;historical_empirical_quantile;;4
12102140001;20;historical_empirical_quantile;;62
12102141001;53;random_allocation_historical_average_proxy;;1
12102142001;10;historical_empirical_quantile;;18
12102996001;4;historical_empirical_quantile;;5
12102997001;52;historical_empirical_quantile;;3
12103004001;3;historical_empirical_quantile;;10
12103005001;53;random_allocation_historical_average_proxy;;1
12103008001;7;historical_empirical_quantile;;37
12103011001;18;historical_empirical_quantile;;10
12103016001;2;historical_empirical_quantile;;6
12103024001;9;historical_empirical_quantile;;9
12103025001;24;historical_empirical_quantile;;4
12103026001;20;historical_empirical_quantile;;7
12103027001;54;historical_empirical_quantile;;39
12103029001;9;historical_empirical_quantile;;6
12103030001;20;historical_empirical_quantile;;18
12103031001;3;historical_empirical_quantile;;4
12103039001;53;random_allocation_historical_average_proxy;;1
12103040001;3;historical_empirical_quantile;;6
12103041001;9;historical_empirical_quantile;;4
12103060001;15;historical_empirical_quantile;;9
12103066001;53;random_allocation_historical_average_proxy;;1
12103072001;2;historical_empirical_quantile;;2
12103080001;6;historical_empirical_quantile;;3
12103089001;3;historical_empirical_quantile;;5
12103099001;6;historical_empirical_quantile;;4
12103101001;3;historical_empirical_quantile;;8
12103125001;3;historical_empirical_quantile;;10
12103144001;6;historical_empirical_quantile;;6
12103154001;53;random_allocation_historical_average_proxy;;1
12103183001;6;historical_empirical_quantile;;3
12104001001;5;historical_empirical_quantile;;4
12104002001;3;historical_empirical_quantile;;2
12104003001;72;historical_empirical_quantile;;19
12104011001;12;historical_empirical_quantile;;8
12104015001;53;random_allocation_historical_average_proxy;;1
12104021001;24;historical_empirical_quantile;;11
12104027001;53;random_allocation_historical_average_proxy;;1
12105001001;8;historical_empirical_quantile;;14
12105002001;53;random_allocation_historical_average_proxy;;1
12105005001;4;historical_empirical_quantile;;3
12105006001;5;historical_empirical_quantile;;8
12105009001;9;historical_empirical_quantile;;23
12105012001;2;historical_empirical_quantile;;3
12105013001;2;historical_empirical_quantile;;3
12105021001;3;historical_empirical_quantile;;5
12105025001;2;historical_empirical_quantile;;2
12105034001;6;historical_empirical_quantile;;14
12105036001;53;random_allocation_historical_average_proxy;;1
12105043002;3;historical_empirical_quantile;;9
12105051001;4;historical_empirical_quantile;;5
12105058001;2;historical_empirical_quantile;;6
12105059001;1;historical_empirical_quantile;;4
12105066001;4;historical_empirical_quantile;;9
12105068001;3;historical_empirical_quantile;;5
12105070001;2;historical_empirical_quantile;;6
12105071001;2;historical_empirical_quantile;;2
12105072001;5;historical_empirical_quantile;;5
12106001001;32;historical_empirical_quantile;;30
12106004001;5;historical_empirical_quantile;;4
12106005001;53;random_allocation_historical_average_proxy;;1
12106006001;8;historical_empirical_quantile;;16
12106007001;2;historical_empirical_quantile;;3
12106012001;2;historical_empirical_quantile;;2
12106014001;1;historical_empirical_quantile;;2
12106016002;7;historical_empirical_quantile;;8
12106019001;1;historical_empirical_quantile;;6
12106026001;4;historical_empirical_quantile;;12
12106027001;10;historical_empirical_quantile;;2
12106029001;2;historical_empirical_quantile;;2
12106030001;42;historical_empirical_quantile;;15
12106031001;1;historical_empirical_quantile;;3
12106034001;53;random_allocation_historical_average_proxy;;1
12106035001;1;historical_empirical_quantile;;2
12106036002;53;random_allocation_historical_average_proxy;;1
12106039001;1;historical_empirical_quantile;;6
12106055001;2;historical_empirical_quantile;;3
12106056001;2;historical_empirical_quantile;;2
12106063001;3;historical_empirical_quantile;;3
12106066001;53;random_allocation_historical_average_proxy;;1
12106067001;4;historical_empirical_quantile;;4
12106070001;1;historical_empirical_quantile;;3
12106086001;2;historical_empirical_quantile;;5
12106087001;2;historical_empirical_quantile;;3
12106088001;53;random_allocation_historical_average_proxy;;1
12106097001;5;historical_empirical_quantile;;22
12106098001;1;historical_empirical_quantile;;4
12106107001;6;historical_empirical_quantile;;5
12106113001;3;historical_empirical_quantile;;2
12106999001;2;historical_empirical_quantile;;3
12110003001;53;random_allocation_historical_average_proxy;;1
12110015001;3;historical_empirical_quantile;;2
12110016001;2;historical_empirical_quantile;;2
12110022001;3;historical_empirical_quantile;;10
12110037001;1;historical_empirical_quantile;;2
12110059001;53;random_allocation_historical_average_proxy;;1
12110068001;2;historical_empirical_quantile;;3
12110074001;53;random_allocation_historical_average_proxy;;1
12111014001;1;historical_empirical_quantile;;2
12111030001;1;historical_empirical_quantile;;4
12112002001;3;historical_empirical_quantile;;4
12112009001;1;historical_empirical_quantile;;3
12112026001;1;historical_empirical_quantile;;3
12120001001;34;historical_empirical_quantile;;37
12120004001;6;historical_empirical_quantile;;3
12120006001;10;historical_empirical_quantile;;18
12120007001;12;historical_empirical_quantile;;17
12120015001;24;historical_empirical_quantile;;7
12120024001;6;historical_empirical_quantile;;7
12120034001;15;historical_empirical_quantile;;10
12120038001;42;historical_empirical_quantile;;24
12120039001;6;historical_empirical_quantile;;9
12120040001;53;random_allocation_historical_average_proxy;;1
12120052001;60;historical_empirical_quantile;;54
12120053001;32;historical_empirical_quantile;;22
12120064001;24;historical_empirical_quantile;;4
12120072001;53;random_allocation_historical_average_proxy;;1
12120085001;1;historical_empirical_quantile;;2
12120086001;8;historical_empirical_quantile;;3
12120088001;22;historical_empirical_quantile;;10
12120091001;6;historical_empirical_quantile;;4
12120898001;16;historical_empirical_quantile;;17
12121004001;36;historical_empirical_quantile;;45
12121006002;9;historical_empirical_quantile;;2
12121007001;10;historical_empirical_quantile;;2
12121023001;30;historical_empirical_quantile;;20
12121024001;53;random_allocation_historical_average_proxy;;1
12121027001;5;historical_empirical_quantile;;3
12121032001;53;random_allocation_historical_average_proxy;;1
12121034001;21;historical_empirical_quantile;;19
12121037001;6;historical_empirical_quantile;;7
12121038001;12;historical_empirical_quantile;;11
12121048001;9;historical_empirical_quantile;;7
12121050001;12;historical_empirical_quantile;;26
12121051001;53;random_allocation_historical_average_proxy;;1
12121056001;8;historical_empirical_quantile;;16
12121059001;4;historical_empirical_quantile;;12
12121066001;2;historical_empirical_quantile;;3
12121078001;3;historical_empirical_quantile;;3
12121087001;4;historical_empirical_quantile;;2
12121103001;3;historical_empirical_quantile;;3
12122002002;27;historical_empirical_quantile;;12
12122005001;6;historical_empirical_quantile;;5
12122007001;12;historical_empirical_quantile;;12
12122008001;2;historical_empirical_quantile;;4
12122009001;16;historical_empirical_quantile;;9
12122012001;24;historical_empirical_quantile;;3
12122014001;10;historical_empirical_quantile;;7
12122015001;4;historical_empirical_quantile;;3
12122021001;21;historical_empirical_quantile;;9
12122023002;12;historical_empirical_quantile;;4
12122030001;6;historical_empirical_quantile;;9
12122034001;7;historical_empirical_quantile;;12
12122045001;4;historical_empirical_quantile;;5
12122052001;16;historical_empirical_quantile;;18
12123001001;5;historical_empirical_quantile;;2
12123005001;3;historical_empirical_quantile;;5
12123013001;18;historical_empirical_quantile;;10
12123014001;12;historical_empirical_quantile;;13
12123015001;12;historical_empirical_quantile;;17
12123016002;24;historical_empirical_quantile;;4
12123024001;6;historical_empirical_quantile;;12
12123029001;12;historical_empirical_quantile;;16
12123031001;4;historical_empirical_quantile;;4
12123034001;9;historical_empirical_quantile;;11
12123038001;5;historical_empirical_quantile;;7
12123042001;21;historical_empirical_quantile;;15
12123055001;3;historical_empirical_quantile;;3
12123056001;9;historical_empirical_quantile;;7
12123057001;28;historical_empirical_quantile;;50
12123064001;45;historical_empirical_quantile;;49
12123066001;8;historical_empirical_quantile;;16
12123068001;8;historical_empirical_quantile;;5
12123075001;11;historical_empirical_quantile;;20
12123079001;11;historical_empirical_quantile;;12
12123080001;24;historical_empirical_quantile;;5
12123085001;39;historical_empirical_quantile;;18
12123086001;18;historical_empirical_quantile;;31
12123102001;4;historical_empirical_quantile;;3
12123110001;8;historical_empirical_quantile;;7
12123127001;2;historical_empirical_quantile;;4
12123128001;12;historical_empirical_quantile;;6
12123131001;9;historical_empirical_quantile;;7
12123132001;36;historical_empirical_quantile;;3
12123133001;4;historical_empirical_quantile;;3
12123147001;13;historical_empirical_quantile;;9
12123151001;53;random_allocation_historical_average_proxy;;1
12123897001;13;historical_empirical_quantile;;20
12123898001;10;historical_empirical_quantile;;11
12125001001;4;historical_empirical_quantile;;11
12125004001;3;historical_empirical_quantile;;10
12125006001;6;historical_empirical_quantile;;10
12130001001;12;historical_empirical_quantile;;6
12130004001;14;historical_empirical_quantile;;19
12130008001;46;historical_empirical_quantile;;54
12130010001;16;historical_empirical_quantile;;19
12130011001;4;historical_empirical_quantile;;2
12130012001;53;random_allocation_historical_average_proxy;;1
12130016001;15;historical_empirical_quantile;;7
12130026001;30;historical_empirical_quantile;;32
12130031001;5;historical_empirical_quantile;;8
12130035001;6;historical_empirical_quantile;;8
12130041001;2;historical_empirical_quantile;;2
12130045001;7;historical_empirical_quantile;;26
12130047001;24;historical_empirical_quantile;;6
12130049001;8;historical_empirical_quantile;;7
12130052001;53;random_allocation_historical_average_proxy;;1
12130071001;4;historical_empirical_quantile;;2
12130075001;4;historical_empirical_quantile;;18
12130084001;53;random_allocation_historical_average_proxy;;1
12130085001;12;historical_empirical_quantile;;5
12130086001;35;historical_empirical_quantile;;13
12130088001;2;historical_empirical_quantile;;3
12130089001;2;historical_empirical_quantile;;2
12130111001;3;historical_empirical_quantile;;2
12130112001;12;historical_empirical_quantile;;4
12150004001;53;random_allocation_historical_average_proxy;;1
12150005001;2;historical_empirical_quantile;;5
12150009001;10;historical_empirical_quantile;;17
12150016001;6;historical_empirical_quantile;;15
12151092001;2;historical_empirical_quantile;;4
12151096001;4;historical_empirical_quantile;;7
12151110001;2;historical_empirical_quantile;;5
12152004001;1;historical_empirical_quantile;;2
12152005001;1;historical_empirical_quantile;;2
12152062001;12;historical_empirical_quantile;;3
12201064001;160;historical_empirical_quantile;;7
12201067001;150;historical_empirical_quantile;;17
12201080001;15;historical_empirical_quantile;;35
12201099001;53;random_allocation_historical_average_proxy;;1
12201103001;1536;historical_empirical_quantile;;143
12201104001;1200;historical_empirical_quantile;;119
12201110001;48;historical_empirical_quantile;;7
12201111001;6;historical_empirical_quantile;;3
12201112001;12;historical_empirical_quantile;;10
12211017001;4;historical_empirical_quantile;;8
12212005001;24;historical_empirical_quantile;;51
12212006001;12;historical_empirical_quantile;;17
12212010001;20;historical_empirical_quantile;;2
12212011001;11;historical_empirical_quantile;;18
12212020001;2;historical_empirical_quantile;;3
12212030001;24;historical_empirical_quantile;;3
12212033001;35;historical_empirical_quantile;;122
12212035001;6;historical_empirical_quantile;;27
12212036001;6;historical_empirical_quantile;;7
12212037001;6;historical_empirical_quantile;;4
12212040001;2;historical_empirical_quantile;;6
12212056001;3;historical_empirical_quantile;;8
12212057001;2;historical_empirical_quantile;;6
12212058001;6;historical_empirical_quantile;;8
12212061001;48;historical_empirical_quantile;;49
12212062001;9;historical_empirical_quantile;;8
12212069001;32;historical_empirical_quantile;;20
12230008001;53;random_allocation_historical_average_proxy;;1
12231005001;53;random_allocation_historical_average_proxy;;1
12232999001;9;historical_empirical_quantile;;10
12233023001;21;historical_empirical_quantile;;22
12233034001;2;historical_empirical_quantile;;3
12233035001;2;historical_empirical_quantile;;2
12234005001;53;random_allocation_historical_average_proxy;;1
12234029001;15;historical_empirical_quantile;;28
12234038001;1;historical_empirical_quantile;;2
12234915001;1;historical_empirical_quantile;;2
12234920001;53;random_allocation_historical_average_proxy;;1
12234921001;53;random_allocation_historical_average_proxy;;1
12301001001;7;historical_empirical_quantile;;21
12301004001;3;historical_empirical_quantile;;7
12301010001;8;historical_empirical_quantile;;10
12301027001;18;historical_empirical_quantile;;7
12320030001;53;random_allocation_historical_average_proxy;;1
12321040001;4;historical_empirical_quantile;;3
12322054001;6;historical_empirical_quantile;;10
12323010001;1;historical_empirical_quantile;;2
12323109001;53;random_allocation_historical_average_proxy;;1
12324139001;1;historical_empirical_quantile;;2
12325047001;1;historical_empirical_quantile;;2
12326002001;53;random_allocation_historical_average_proxy;;1
12326005001;53;random_allocation_historical_average_proxy;;1
12326090001;53;random_allocation_historical_average_proxy;;1
12326152001;4;historical_empirical_quantile;;9
12326167001;53;random_allocation_historical_average_proxy;;1
12327002001;2;historical_empirical_quantile;;2
12327007001;6;historical_empirical_quantile;;3
12327014001;53;random_allocation_historical_average_proxy;;1
12327015001;53;random_allocation_historical_average_proxy;;1
12327023001;3;historical_empirical_quantile;;3
12327025001;3;historical_empirical_quantile;;8
12327027001;1;historical_empirical_quantile;;2
12327040001;3;historical_empirical_quantile;;4
12327048001;2;historical_empirical_quantile;;6
12327050001;3;historical_empirical_quantile;;8
12327052001;2;historical_empirical_quantile;;4
12327054001;3;historical_empirical_quantile;;5
12327057001;17;historical_empirical_quantile;;28
12327059001;2;historical_empirical_quantile;;3
12327064001;2;historical_empirical_quantile;;3
12327088001;2;historical_empirical_quantile;;4
12343304001;53;random_allocation_historical_average_proxy;;1
12344036001;53;random_allocation_historical_average_proxy;;1
12344037001;53;random_allocation_historical_average_proxy;;1
14000002001;21;historical_empirical_quantile;;84
14000003001;17;historical_empirical_quantile;;21
14000008001;20;historical_empirical_quantile;;8
14000010001;17;historical_empirical_quantile;;61
14000011001;41;historical_empirical_quantile;;200
14000014001;28;historical_empirical_quantile;;108
14000015001;9;historical_empirical_quantile;;21
14000018001;19;historical_empirical_quantile;;48
14000023001;53;random_allocation_historical_average_proxy;;1
14000027001;26;historical_empirical_quantile;;78
14000032001;47;historical_empirical_quantile;;275
14000033001;28;historical_empirical_quantile;;82
14000036001;4;historical_empirical_quantile;;12
14000040001;23;historical_empirical_quantile;;89
14000041001;21;historical_empirical_quantile;;62
14000050001;6;historical_empirical_quantile;;36
14000055001;13;historical_empirical_quantile;;13
14000057001;99;historical_empirical_quantile;;497
14000060001;23;historical_empirical_quantile;;107
14000061001;6;historical_empirical_quantile;;36
14000066001;6;historical_empirical_quantile;;19
14000067001;6;historical_empirical_quantile;;16
14000071001;22;historical_empirical_quantile;;111
14000073001;175;historical_empirical_quantile;;192
14000075001;30;historical_empirical_quantile;;125
14000098001;4;historical_empirical_quantile;;15
14000099001;3;historical_empirical_quantile;;8
14000106001;7;historical_empirical_quantile;;11
14000123001;9;historical_empirical_quantile;;48
14000131001;5;historical_empirical_quantile;;14
14000196001;70;historical_empirical_quantile;;208
14000197001;82;historical_empirical_quantile;;310
14000219001;2;historical_empirical_quantile;;5
14000220001;7;historical_empirical_quantile;;26
14000322001;8;historical_empirical_quantile;;15
14001002001;22;historical_empirical_quantile;;66
14001003001;9;historical_empirical_quantile;;41
14001007001;48;historical_empirical_quantile;;44
14001008001;78;historical_empirical_quantile;;40
14001009001;37;historical_empirical_quantile;;57
14001010001;18;historical_empirical_quantile;;21
14001012001;31;historical_empirical_quantile;;127
14001017001;46;historical_empirical_quantile;;170
14001018001;24;historical_empirical_quantile;;37
14001019001;16;historical_empirical_quantile;;23
14001029001;3;historical_empirical_quantile;;12
14001030001;18;historical_empirical_quantile;;43
14001031001;26;historical_empirical_quantile;;60
14001034001;28;historical_empirical_quantile;;78
14001035001;24;historical_empirical_quantile;;14
14001036001;25;historical_empirical_quantile;;50
14001044001;53;random_allocation_historical_average_proxy;;1
14001046001;42;historical_empirical_quantile;;96
14001050001;10;historical_empirical_quantile;;11
14001052001;60;historical_empirical_quantile;;158
14001058001;13;historical_empirical_quantile;;19
14001060001;69;historical_empirical_quantile;;56
14001066001;16;historical_empirical_quantile;;58
14001074001;52;historical_empirical_quantile;;109
14001075001;36;historical_empirical_quantile;;37
14001080001;3;historical_empirical_quantile;;11
14001084001;9;historical_empirical_quantile;;23
14001085001;7;historical_empirical_quantile;;24
14001086001;6;historical_empirical_quantile;;19
14001089001;5;historical_empirical_quantile;;14
14001090001;55;historical_empirical_quantile;;175
14001092001;12;historical_empirical_quantile;;41
14001093001;50;historical_empirical_quantile;;131
14001096001;4;historical_empirical_quantile;;14
14001104001;14;historical_empirical_quantile;;36
14001128001;4;historical_empirical_quantile;;10
14001136001;5;historical_empirical_quantile;;14
14001138001;12;historical_empirical_quantile;;51
14001149001;2;historical_empirical_quantile;;9
14001150001;5;historical_empirical_quantile;;8
14001635001;18;historical_empirical_quantile;;46
14002002001;46;historical_empirical_quantile;;232
14002003001;6;historical_empirical_quantile;;18
14002008001;12;historical_empirical_quantile;;3
14002013001;11;historical_empirical_quantile;;40
14002021001;5;historical_empirical_quantile;;21
14002022001;24;historical_empirical_quantile;;6
14002024001;1;historical_empirical_quantile;;2
14002026001;2;historical_empirical_quantile;;4
14002027001;5;historical_empirical_quantile;;21
14002040001;4;historical_empirical_quantile;;9
14002046001;4;historical_empirical_quantile;;14
14003005001;1;historical_empirical_quantile;;2
14003009001;31;historical_empirical_quantile;;121
14003011001;8;historical_empirical_quantile;;28
14003013001;11;historical_empirical_quantile;;66
14003019001;29;historical_empirical_quantile;;121
14003029001;71;historical_empirical_quantile;;212
14003037001;33;historical_empirical_quantile;;143
14010002001;48;historical_empirical_quantile;;102
14010006001;45;historical_empirical_quantile;;9
14010011001;82;historical_empirical_quantile;;379
14010012001;14;historical_empirical_quantile;;43
14010019001;12;historical_empirical_quantile;;72
14010025001;28;historical_empirical_quantile;;44
14010027001;108;historical_empirical_quantile;;99
14010029001;18;historical_empirical_quantile;;32
14010031001;52;historical_empirical_quantile;;179
14010034001;55;historical_empirical_quantile;;228
14010036001;28;historical_empirical_quantile;;137
14010038001;30;historical_empirical_quantile;;13
14010040001;254;historical_empirical_quantile;;677
14010041001;13;historical_empirical_quantile;;47
14010047001;5;historical_empirical_quantile;;16
14010048001;6;historical_empirical_quantile;;16
14010049001;13;historical_empirical_quantile;;63
14010050001;105;historical_empirical_quantile;;19
14010060001;38;historical_empirical_quantile;;120
14010064001;17;historical_empirical_quantile;;56
14010071001;52;historical_empirical_quantile;;222
14010072001;30;historical_empirical_quantile;;61
14010079001;18;historical_empirical_quantile;;64
14010084001;33;historical_empirical_quantile;;136
14010088001;44;historical_empirical_quantile;;14
14010094001;17;historical_empirical_quantile;;92
14010097001;12;historical_empirical_quantile;;30
14010140001;7;historical_empirical_quantile;;15
14010142001;173;historical_empirical_quantile;;625
14010145001;10;historical_empirical_quantile;;17
14010149001;18;historical_empirical_quantile;;51
14010151001;8;historical_empirical_quantile;;15
14010173001;29;historical_empirical_quantile;;120
14010178001;21;historical_empirical_quantile;;72
14010187001;16;historical_empirical_quantile;;55
14010194001;8;historical_empirical_quantile;;22
14010210001;34;historical_empirical_quantile;;161
14010219001;6;historical_empirical_quantile;;15
14010247001;43;historical_empirical_quantile;;235
14010283001;3;historical_empirical_quantile;;4
14010284001;4;historical_empirical_quantile;;8
14010285001;8;historical_empirical_quantile;;11
14010897001;53;random_allocation_historical_average_proxy;;1
14010898001;1;historical_empirical_quantile;;2
14011003001;99;historical_empirical_quantile;;429
14011004001;9;historical_empirical_quantile;;31
14011005001;9;historical_empirical_quantile;;54
14011006001;24;historical_empirical_quantile;;100
14011009001;19;historical_empirical_quantile;;53
14011010001;16;historical_empirical_quantile;;85
14011014001;21;historical_empirical_quantile;;34
14011015001;6;historical_empirical_quantile;;27
14011018001;2;historical_empirical_quantile;;5
14011027001;11;historical_empirical_quantile;;32
14011028001;44;historical_empirical_quantile;;235
14011029001;168;historical_empirical_quantile;;483
14011030001;225;historical_empirical_quantile;;158
14011031001;46;historical_empirical_quantile;;151
14011032001;102;historical_empirical_quantile;;316
14011034001;57;historical_empirical_quantile;;221
14011042001;17;historical_empirical_quantile;;45
14011045001;53;random_allocation_historical_average_proxy;;1
14011051001;22;historical_empirical_quantile;;37
14011052001;896;historical_empirical_quantile;;239
14011053001;256;historical_empirical_quantile;;339
14011059001;41;historical_empirical_quantile;;196
14011063001;2;historical_empirical_quantile;;4
14011065001;5;historical_empirical_quantile;;5
14011095001;42;historical_empirical_quantile;;150
14011929001;14;historical_empirical_quantile;;46
14012019001;28;historical_empirical_quantile;;98
14013001001;7;historical_empirical_quantile;;22
14013002001;10;historical_empirical_quantile;;33
14013004001;19;historical_empirical_quantile;;56
14013006001;53;random_allocation_historical_average_proxy;;1
14013007001;5;historical_empirical_quantile;;14
14013014001;7;historical_empirical_quantile;;7
14013022001;12;historical_empirical_quantile;;11
14013964001;1;historical_empirical_quantile;;3
14014005001;83;historical_empirical_quantile;;362
14014006001;335;historical_empirical_quantile;;973
14014011001;14;historical_empirical_quantile;;68
14014013001;24;historical_empirical_quantile;;51
14014014001;190;historical_empirical_quantile;;778
14014015001;234;historical_empirical_quantile;;705
14014018001;28;historical_empirical_quantile;;104
14020006001;18;historical_empirical_quantile;;96
14020008001;21;historical_empirical_quantile;;60
14020013001;35;historical_empirical_quantile;;44
14020030001;12;historical_empirical_quantile;;22
14020053001;63;historical_empirical_quantile;;298
14020926001;61;historical_empirical_quantile;;280
14020949001;11;historical_empirical_quantile;;9
14020951001;19;historical_empirical_quantile;;77
14020956001;8;historical_empirical_quantile;;10
14020960001;6;historical_empirical_quantile;;22
14020977001;7;historical_empirical_quantile;;19
14021005001;51;historical_empirical_quantile;;151
14021006001;8;historical_empirical_quantile;;46
14021010001;83;historical_empirical_quantile;;341
14021015001;6;historical_empirical_quantile;;4
14021017001;65;historical_empirical_quantile;;314
14021036001;7;historical_empirical_quantile;;24
14021055001;15;historical_empirical_quantile;;35
14021109001;5;historical_empirical_quantile;;22
14022001001;7;historical_empirical_quantile;;22
14022002001;16;historical_empirical_quantile;;45
14022003001;19;historical_empirical_quantile;;53
14022012001;6;historical_empirical_quantile;;29
14022019001;45;historical_empirical_quantile;;199
14022020001;4;historical_empirical_quantile;;19
14022027001;13;historical_empirical_quantile;;12
14022029001;17;historical_empirical_quantile;;60
14022032001;27;historical_empirical_quantile;;159
14022059001;3;historical_empirical_quantile;;7
14022086001;14;historical_empirical_quantile;;28
14022118001;8;historical_empirical_quantile;;30
14023003001;13;historical_empirical_quantile;;41
14023017001;5;historical_empirical_quantile;;32
14023019001;2;historical_empirical_quantile;;7
14023027001;21;historical_empirical_quantile;;107
14023028001;148;historical_empirical_quantile;;515
14023029001;90;historical_empirical_quantile;;314
14023034001;10;historical_empirical_quantile;;33
14023044001;33;historical_empirical_quantile;;22
14023050001;55;historical_empirical_quantile;;118
14023083001;29;historical_empirical_quantile;;118
14023126001;34;historical_empirical_quantile;;43
14023127001;28;historical_empirical_quantile;;129
14023129001;11;historical_empirical_quantile;;48
14023132001;13;historical_empirical_quantile;;51
14023140001;2;historical_empirical_quantile;;5
14023194001;7;historical_empirical_quantile;;3
14023210001;8;historical_empirical_quantile;;13
14023212001;5;historical_empirical_quantile;;24
14023310001;11;historical_empirical_quantile;;31
14023503001;25;historical_empirical_quantile;;47
14100001001;15;historical_empirical_quantile;;63
14100003001;64;historical_empirical_quantile;;329
14100005001;5;historical_empirical_quantile;;9
14100007001;11;historical_empirical_quantile;;4
14100009001;10;historical_empirical_quantile;;39
14100012001;19;historical_empirical_quantile;;66
14100020001;10;historical_empirical_quantile;;15
14100027001;6;historical_empirical_quantile;;28
14101002001;2;historical_empirical_quantile;;5
14101004001;14;historical_empirical_quantile;;61
14101007001;19;historical_empirical_quantile;;50
14101016001;6;historical_empirical_quantile;;10
14101017001;6;historical_empirical_quantile;;8
14101021001;14;historical_empirical_quantile;;13
14101074001;25;historical_empirical_quantile;;43
14102007001;7;historical_empirical_quantile;;8
14102008001;4;historical_empirical_quantile;;17
14102025001;3;historical_empirical_quantile;;15
14102026001;16;historical_empirical_quantile;;29
14102040001;31;historical_empirical_quantile;;108
14102223001;12;historical_empirical_quantile;;7
14102238001;26;historical_empirical_quantile;;157
