title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;item_code_resolution_status;master_candidate_count;order_supported_master_candidates;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;discount_numeric;promo_numeric;carton_length_cm;carton_width_cm;carton_height_cm;carton_weight;units_per_carton;is_new_product;item_role;log_capacity;log_original_price;log_estimation_discount;log_shelf_life;Promo_normalized;log_capacity_normalized;log_original_price_normalized;log_estimation_discount_normalized;log_shelf_life_normalized;cluster;distance_to_new_product;same_cluster_as_new;new_product_first
寶礦力水得(低卡)Pet 580ml;飲料零食;79.0;金車;規格：580ml毫升x1x4Bottle瓶;寶礦力水得(低卡)Pet 580ml;98.0;1;580.0;12.0;277;19.39%;1;10021010001;unique_master_match;1;1;ml;4;bottle;19.75;24.5;19.387755102040817;volume;month;19.39;1.0;42.0;28.0;24.0;15.6;24.0;0;historical;6.364750756851911;4.59511985013459;3.014934480537927;2.5649493574615367;0.6587581226451357;0.1511093677974113;0.5039314849826474;0.950485941502446;-0.2269901202749257;143;3.6048783376318334;1;1
寶礦力水得Pet580ml;飲料零食;79.0;寶礦力;規格：580ml毫升x1x4Bottle瓶;寶礦力水得Pet580ml;98.0;1;580.0;12.0;281;19.39%;1;10021017001;unique_master_match;1;1;ml;4;bottle;19.75;24.5;19.387755102040817;volume;month;19.39;1.0;40.0;28.0;23.0;16.08;24.0;0;historical;6.364750756851911;4.59511985013459;3.014934480537927;2.5649493574615367;0.6587581226451357;0.1511093677974113;0.5039314849826474;0.950485941502446;-0.2269901202749257;143;3.6048783376318334;1;1
義美寶吉純果汁蘋果TP125ml;飲料零食;76.0;義美;規格：125ml毫升x1x6Bottle瓶;義美寶吉純果汁蘋果TP125ml;79.0;1;125.0;12.0;117;3.80%;1;10011023001;unique_master_match;1;1;ml;6;bottle;12.666666666666666;13.166666666666666;3.79746835443038;volume;month;3.8;1.0;27.0;16.0;9.0;3.41;24.0;0;historical;4.836281906951478;4.382026634673881;1.568088352615405;2.5649493574615367;0.6587581226451357;-1.4639845687829982;0.4139116332063979;-0.1599329059415292;-0.2269901202749257;56;3.608890636112498;1;1
義美寶吉純果汁柳橙TP125ml;飲料零食;76.0;義美;規格：125ml毫升x1x6Bottle瓶;義美寶吉純果汁柳橙TP125ml;79.0;1;125.0;12.0;121;3.80%;1;10012006001;unique_master_match;1;1;ml;6;bottle;12.666666666666666;13.166666666666666;3.79746835443038;volume;month;3.8;1.0;28.0;16.0;9.0;3.4;24.0;0;historical;4.836281906951478;4.382026634673881;1.568088352615405;2.5649493574615367;0.6587581226451357;-1.4639845687829982;0.4139116332063979;-0.1599329059415292;-0.2269901202749257;56;3.608890636112498;1;1
義美寶吉純果汁葡萄TP125ml;飲料零食;76.0;義美;規格：125ml毫升x1x6Bottle瓶;義美寶吉純果汁葡萄TP125ml;79.0;1;125.0;12.0;133;3.80%;1;10013012001;unique_master_match;1;1;ml;6;bottle;12.666666666666666;13.166666666666666;3.79746835443038;volume;month;3.8;1.0;27.0;16.0;9.0;3.41;24.0;0;historical;4.836281906951478;4.382026634673881;1.568088352615405;2.5649493574615367;0.6587581226451357;-1.4639845687829982;0.4139116332063979;-0.1599329059415292;-0.2269901202749257;56;3.608890636112498;1;1
光泉冷泡茶茶王烏龍-1235ml;飲料零食;384.0;光泉;規格：1235ml毫升x1x12Bottle瓶;冷泡茶茶王烏龍 1235ml;430.0;1;1235.0;13.0;396;10.70%;1;10030017001;unique_master_match;1;1;ml;12;bottle;32.0;35.833333333333336;10.697674418604656;volume;month;10.7;1.0;35.0;26.0;31.0;15.83;12.0;0;historical;7.119635638017636;6.066108090103747;2.4593900544061773;2.6390573296152584;0.6587581226451357;0.9487769123249997;1.1253409608326457;0.5241192467559151;-0.01177506715826356;25;3.611661968153749;1;1
伯朗絲絨奶茶580ml;飲料零食;100.0;;規格：580ml毫升x1x4Bottle瓶;伯朗絲絨奶茶 580ml;140.0;1;580.0;15.0;465;28.57%;1;10032059001;unique_master_match;1;1;ml;4;bottle;25.0;35.0;28.57142857142857;volume;month;28.57;1.0;38.0;25.0;24.0;15.8;24.0;0;historical;6.364750756851911;4.948759890378168;3.386808644210056;2.772588722239781;0.6587581226451357;0.1511093677974113;0.6533244346176098;1.2358902234435523;0.3760100107658437;159;3.615668514067039;1;1
白蘭氏黑醋栗+金盞花葉黃素精華飲60mlx18;飲料零食;939.0;白蘭氏;規格：60ml毫升x18x1BOX盒;白蘭氏黑醋栗+金盞花葉黃素精華飲60mlx18;0.0;1;60.0;24.0;323;0.00%;0;10023008001;unique_master_match;1;1;ml;18;box;52.16666666666666;0.0;0.0;volume;month;0.0;0.0;48.0;33.0;21.0;13.54;4.0;0;historical;4.110873864173311;0.0;0.0;3.2188758248682006;-1.5180078478344428;-2.230504692182307;-1.4372472001711705;-1.3634021813521084;1.6720608903962488;180;3.624341062014647;1;1
白蘭氏旭沛蜆精60ml*12;飲料零食;585.0;白蘭氏;規格：60ml毫升x12x1Box盒;白蘭氏旭沛蜆精60ml*12;0.0;1;60.0;24.0;332;0.00%;0;10023031001;unique_master_match;1;1;ml;12;box;48.75;0.0;0.0;volume;month;0.0;0.0;36.0;25.0;25.0;13.0;6.0;0;historical;4.110873864173311;0.0;0.0;3.2188758248682006;-1.5180078478344428;-2.230504692182307;-1.4372472001711705;-1.3634021813521084;1.6720608903962488;180;3.624341062014647;1;1
茉莉茶園茉香柚茶 250ml;飲料零食;165.0;光泉;規格：250ml毫升x1x24Bottle瓶;光泉茉莉柚茶TP250ml;179.0;1;250.0;12.0;525;7.82%;1;10034003001;unique_master_match;1;1;ml;24;bottle;6.875;7.458333333333333;7.821229050279325;volume;month;7.82;1.0;34.0;20.0;11.0;6.64;24.0;0;historical;5.5254529391317835;5.19295685089021;2.1771612084148866;2.5649493574615367;0.6587581226451357;-0.7357551675663615;0.7564838624857296;0.30751554313258533;-0.2269901202749257;65;3.630359398028341;1;1
老北京酸梅湯Pet900ml;飲料零食;69.0;老北京;規格：900ml毫升x1x1Bottle瓶;老北京酸梅湯Pet900ml;90.0;1;900.0;12.0;184;23.33%;1;10014097001;unique_master_match;1;1;ml;1;bottle;69.0;90.0;23.33333333333333;volume;month;23.33;1.0;30.0;23.0;24.0;12.18;12.0;0;historical;6.803505257608338;4.51085950651685;3.1918471524802814;2.5649493574615367;0.6587581226451357;0.6147300257291913;0.46833624734598317;1.0862620696512875;-0.2269901202749257;147;3.638855093192275;1;1
開喜凍頂烏龍茶(無糖) 1.5L;飲料零食;456.0;統一;規格：1500ml毫升x1x12BOTTLE瓶;開喜凍頂烏龍茶無糖1.5L;504.0;1;1500.0;13.0;385;9.52%;1;10030001001;unique_master_match;1;1;ml;12;bottle;38.0;42.0;9.523809523809524;volume;month;9.52;1.0;38.0;28.0;32.0;19.37;12.0;0;historical;7.313886831633462;6.22455842927536;2.35364026379433;2.6390573296152584;0.6587581226451357;1.154037179816133;1.192277282645083;0.44295888122536753;-0.01177506715826356;25;3.6399878062685174;1;1
寶礦力水得Pet1460ml;飲料零食;35.0;金車;規格：1460ml毫升x1x1Bottle瓶;寶礦力水得Pet1460ml;42.0;1;1460.0;10.0;274;16.67%;1;10021007001;unique_master_match;1;1;ml;1;bottle;35.0;42.0;16.666666666666664;volume;month;16.67;1.0;38.0;29.0;32.0;19.57;12.0;0;historical;7.2868764117507;3.7612001156935624;2.871679624884012;2.3978952727983707;0.6587581226451357;1.1254959600326995;0.15164748229691966;0.8405413602259416;-0.7121275846972759;113;3.643653332914884;1;1
悅氏礦泉水600ml;飲料零食;188.0;悅氏;規格：600ml毫升x1x24Bottle瓶;悅氏礦泉水600ml;218.0;1;600.0;12.0;596;13.76%;1;10040005001;unique_master_match;1;1;ml;24;bottle;7.833333333333333;9.083333333333334;13.761467889908266;volume;month;13.76;1.0;41.0;27.0;24.0;15.68;24.0;0;historical;6.398594934535208;5.389071729816501;2.69202026476324;2.5649493574615367;0.6587581226451357;0.18687164464616965;0.8393313257139382;0.7026572163990643;-0.2269901202749257;165;3.6453616376040223;1;1
七喜汽水330ml;飲料零食;77.0;七喜;規格：330ml毫升x1x6Bottle瓶;七喜汽水330ml;92.0;1;330.0;12.0;22;16.30%;1;10001005001;unique_master_match;1;1;ml;6;bottle;12.833333333333334;15.333333333333334;16.304347826086957;volume;month;16.3;1.0;40.0;27.0;12.0;9.11;24.0;0;historical;5.802118375377063;4.532599493153256;2.850957789355288;2.5649493574615367;0.6587581226451357;-0.44340987798441633;0.47752016420788723;0.8246378606894923;-0.2269901202749257;54;3.6460974233407955;1;1
海尼根0.0零酒精Can330ml;飲料零食;189.0;海尼根;規格：330ml毫升x1x6CAN罐;海尼根0.0零酒精Can330ml;210.0;1;330.0;12.0;721;10.00%;1;10100132001;unique_master_match;1;1;ml;6;can;31.5;35.0;10.0;volume;month;10.0;1.0;40.0;28.0;12.0;8.55;24.0;0;historical;5.802118375377063;5.351858133476067;2.3978952727983707;2.5649493574615367;0.6587581226451357;-0.44340987798441633;0.8236106824293341;0.47692351308463127;-0.2269901202749257;189;3.6521843001339294;1;1
統一H2O純水5800ml;飲料零食;84.0;統一;規格：5800ml毫升x1x2Bucket桶;統一H2O純水5800ml;90.0;1;5800.0;12.0;617;6.67%;1;10040026001;unique_master_match;1;1;ml;2;bucket;42.0;45.0;6.666666666666667;volume;month;6.67;1.0;35.0;18.0;25.0;12.39;2.0;0;historical;8.665785595466064;4.51085950651685;2.03688192726104;2.5649493574615367;0.6587581226451357;2.5825540229816446;0.46833624734598317;0.199854642161183;-0.2269901202749257;36;3.6536881468561626;1;1
開心成長可爾必思蘋果口味160ml;飲料零食;63.0;可爾必思;規格：160ml毫升x1x6Bottle瓶;開心成長可爾必思蘋果口味160ml;69.0;1;160.0;12.0;375;8.70%;1;10024004001;unique_master_match;1;1;ml;6;bottle;10.5;11.5;8.695652173913043;volume;month;8.7;1.0;33.0;16.0;10.0;4.37;24.0;0;historical;5.081404364984463;4.248495242049359;2.271677555530969;2.5649493574615367;0.6587581226451357;-1.2049699374317937;0.35750215932639984;0.3800545168380707;-0.2269901202749257;98;3.6568740545683034;1;1
開心成長可爾必思160mlx6;飲料零食;63.0;可爾必思;規格：160ml毫升x1x6Set組;開心成長可爾必思160ml;69.0;1;160.0;12.0;378;8.70%;1;10024007001;unique_master_match;1;1;ml;6;set;10.5;11.5;8.695652173913043;volume;month;8.7;1.0;33.0;16.0;10.0;4.4;24.0;0;historical;5.081404364984463;4.248495242049359;2.271677555530969;2.5649493574615367;0.6587581226451357;-1.2049699374317937;0.35750215932639984;0.3800545168380707;-0.2269901202749257;98;3.6568740545683034;1;1
統一麥香紅茶TP375ml;飲料零食;69.0;統一;規格：375ml毫升x1x6Bottle瓶;統一麥香紅茶TP375ml;90.0;1;375.0;13.0;417;23.33%;1;10031013001;unique_master_match;1;1;ml;6;bottle;11.5;15.0;23.33333333333333;volume;month;23.33;1.0;40.0;20.0;14.0;9.82;24.0;0;historical;5.929589143389895;4.51085950651685;3.1918471524802814;2.6390573296152584;0.6587581226451357;-0.3087147780337803;0.46833624734598317;1.0862620696512875;-0.01177506715826356;82;3.663345628456709;1;1
統一麥香奶茶TP375ml;飲料零食;69.0;統一;規格：375ml毫升x1x6Bottle瓶;統一麥香奶茶TP375ml;90.0;1;375.0;13.0;449;23.33%;1;10032013001;unique_master_match;1;1;ml;6;bottle;11.5;15.0;23.33333333333333;volume;month;23.33;1.0;40.0;20.0;14.0;9.8;24.0;0;historical;5.929589143389895;4.51085950651685;3.1918471524802814;2.6390573296152584;0.6587581226451357;-0.3087147780337803;0.46833624734598317;1.0862620696512875;-0.01177506715826356;82;3.663345628456709;1;1
統一麥香綠茶TP375ml;飲料零食;69.0;統一;規格：375ml毫升x1x6Bottle瓶;統一麥香綠茶TP375ml;90.0;1;375.0;13.0;515;23.33%;1;10033064001;unique_master_match;1;1;ml;6;bottle;11.5;15.0;23.33333333333333;volume;month;23.33;1.0;40.0;20.0;14.0;9.82;24.0;0;historical;5.929589143389895;4.51085950651685;3.1918471524802814;2.6390573296152584;0.6587581226451357;-0.3087147780337803;0.46833624734598317;1.0862620696512875;-0.01177506715826356;82;3.663345628456709;1;1
古道梅子綠茶1500ml;飲料零食;42.0;古道;規格：1500ml毫升x1x1Bottle瓶;古道梅子綠茶1500ml;46.0;1;1500.0;13.0;494;8.70%;0;10033031001;unique_master_match;1;1;ml;1;bottle;42.0;46.0;8.695652173913043;volume;month;8.7;0.0;38.0;29.0;32.0;19.8;12.0;0;historical;7.313886831633462;3.8501476017100584;2.271677555530969;2.6390573296152584;-1.5180078478344428;1.154037179816133;0.18922277294971562;0.3800545168380707;-0.01177506715826356;167;3.673625982299142;1;1
光泉果汁時刻蘋果汁TP-250ml;飲料零食;175.0;光泉;規格：250ml毫升x1x24Bottle瓶;光泉果汁時刻蘋果汁TP250ml;192.0;1;250.0;12.0;109;8.85%;1;10011001001;unique_master_match;1;1;ml;24;bottle;7.291666666666667;8.0;8.854166666666663;volume;month;8.85;1.0;34.0;20.0;11.0;6.59;24.0;0;historical;5.5254529391317835;5.262690188904886;2.2878943775840415;2.5649493574615367;0.6587581226451357;-0.7357551675663615;0.7859422604848044;0.39250052924108475;-0.2269901202749257;65;3.6879334387472538;1;1
茶裏王濃韻烏龍茶-975ml;飲料零食;36.0;濃韻;規格：975ml毫升x1x1Bottle瓶;濃韻烏龍茶 975mL;0.0;1;975.0;6.0;399;0.00%;1;10030020001;unique_master_match;1;1;ml;1;bottle;36.0;0.0;0.0;volume;month;0.0;1.0;40.0;22.0;22.0;12.48;12.0;0;historical;6.883462586413092;0.0;0.0;1.9459101490553132;0.6587581226451357;0.6992188898274928;-1.4372472001711705;-1.3634021813521084;-2.0247259406815474;52;3.696924229955522;1;1
白蘭氏雙認證雞精68mlx19(裸瓶裝);飲料零食;959.0;白蘭氏;規格：68ml毫升x19x1BoX盒;白蘭氏雙認證雞精68mlx19;0.0;1;68.0;36.0;340;0.00%;0;10023049001;unique_master_match;1;1;ml;19;box;50.47368421052632;0.0;0.0;volume;month;0.0;0.0;37.0;32.0;20.0;10.33;3.0;0;historical;4.23410650459726;0.0;0.0;3.6109179126442243;-1.5180078478344428;-2.1002879132466563;-1.4372472001711705;-1.3634021813521084;2.810580219594314;43;3.700585530274123;1;1
白蘭氏冬蟲夏草雞精68mlx18;飲料零食;1045.0;白蘭氏;規格：68ml毫升x18x1BoX盒;白蘭氏冬蟲夏草雞精68mlx18;0.0;1;68.0;36.0;347;0.00%;0;10023063001;unique_master_match;1;1;ml;18;box;58.05555555555556;0.0;0.0;volume;month;0.0;0.0;37.0;33.0;21.0;10.45;3.0;0;historical;4.23410650459726;0.0;0.0;3.6109179126442243;-1.5180078478344428;-2.1002879132466563;-1.4372472001711705;-1.3634021813521084;2.810580219594314;43;3.700585530274123;1;1
光泉正庄冬瓜茶 250ml;飲料零食;175.0;光泉;規格：250ml毫升x1x24BOTTLE瓶;光泉正庄冬瓜茶 250ml;199.0;1;250.0;13.0;579;12.06%;1;10035028001;unique_master_match;1;1;ml;24;bottle;7.291666666666667;8.291666666666666;12.060301507537678;volume;month;12.06;1.0;34.0;20.0;11.0;6.63;24.0;0;historical;5.5254529391317835;5.298317366548036;2.569577209916997;2.6390573296152584;0.6587581226451357;-0.7357551675663615;0.8009927314428247;0.6086851807997365;-0.01177506715826356;3;3.701735091527022;1;1
茶裏王日式綠茶無糖1250ml;飲料零食;30.0;統一;規格：1250ml毫升x1x1Bottle瓶;茶裏王日式綠茶無糖Pet1250 ml;0.0;1;1250.0;6.0;497;0.00%;1;10033034001;unique_master_match;1;1;ml;1;bottle;30.0;0.0;0.0;volume;month;0.0;1.0;35.0;27.0;31.0;16.0;12.0;0;historical;7.1316985104669115;0.0;0.0;1.9459101490553132;0.6587581226451357;0.9615234410827413;-1.4372472001711705;-1.3634021813521084;-2.0247259406815474;52;3.70847317655512;1;1
白蘭氏強化型葉黃素精華飲60ml*14入;飲料零食;939.0;白蘭氏;規格：60ml毫升x14x1BOX盒;白蘭氏強化型金盞花葉黃素精華飲60ml*14入;0.0;1;60.0;18.0;345;0.00%;0;10023058001;unique_master_match;1;1;ml;14;box;67.07142857142857;0.0;0.0;volume;month;0.0;0.0;42.0;28.0;20.0;10.41;4.0;0;historical;4.110873864173311;0.0;0.0;2.9444389791664403;-1.5180078478344428;-2.230504692182307;-1.4372472001711705;-1.3634021813521084;0.8750759155225646;187;3.710934273734832;1;1
波蜜靠茶初茗綠茶 250ml;飲料零食;155.0;波蜜;規格：250ml毫升x1x24Bottle瓶;波蜜靠茶初茗綠茶 250ml;179.0;1;250.0;13.0;518;13.41%;1;10033068001;unique_master_match;1;1;ml;24;bottle;6.458333333333333;7.458333333333333;13.40782122905028;volume;month;13.41;1.0;35.0;20.0;11.0;5.0;24.0;0;historical;5.5254529391317835;5.19295685089021;2.66777120004059;2.6390573296152584;0.6587581226451357;-0.7357551675663615;0.7564838624857296;0.684046655136698;-0.01177506715826356;3;3.715978854315141;1;1
可口可樂 Can 250 ml;飲料零食;239.0;CocaCola 可口可樂;規格：250ml毫升x1x24Bottle瓶;可口可樂 Can 250 ml;259.0;1;250.0;12.0;11;7.72%;1;10000011001;unique_master_match;1;1;ml;24;bottle;9.958333333333334;10.791666666666666;7.722007722007712;volume;month;7.72;1.0;40.0;27.0;10.0;6.76;24.0;0;historical;5.5254529391317835;5.560681631015528;2.1658494547684644;2.5649493574615367;0.6587581226451357;-0.7357551675663615;0.9118268194624083;0.298834050191338;-0.2269901202749257;65;3.7224004863478934;1;1
雪碧250ml;飲料零食;239.0;Sprite 雪碧;規格：250ml毫升x1x24Bottle瓶;雪碧汽水Can 250 ml;259.0;1;250.0;12.0;28;7.72%;1;10001012001;unique_master_match;1;1;ml;24;bottle;9.958333333333334;10.791666666666666;7.722007722007712;volume;month;7.72;1.0;40.0;27.0;10.0;6.79;24.0;0;historical;5.5254529391317835;5.560681631015528;2.1658494547684644;2.5649493574615367;0.6587581226451357;-0.7357551675663615;0.9118268194624083;0.298834050191338;-0.2269901202749257;65;3.7224004863478934;1;1
茶裏王日式綠茶無糖600ml;飲料零食;68.0;統一;規格：600ml毫升x1x4Bottle瓶;茶裏王日式綠茶無糖600ml;0.0;1;600.0;6.0;479;0.00%;1;10033015001;unique_master_match;1;1;ml;4;bottle;17.0;0.0;0.0;volume;month;0.0;1.0;40.0;28.0;24.0;16.0;24.0;0;historical;6.398594934535208;0.0;0.0;1.9459101490553132;0.6587581226451357;0.18687164464616965;-1.4372472001711705;-1.3634021813521084;-2.0247259406815474;137;3.7278798777129247;1;1
味丹青草茶 560ml;飲料零食;72.0;味丹;規格：560ml毫升x1x4Bottle瓶;味丹青草茶Pet560ml;79.0;1;560.0;9.0;572;8.86%;1;10035012001;unique_master_match;1;1;ml;4;bottle;18.0;19.75;8.860759493670885;volume;month;8.86;1.0;41.0;28.0;25.0;16.49;24.0;0;historical;6.329720905522696;4.382026634673881;2.2885631934037267;2.302585092994046;0.6587581226451357;0.11409421993567133;0.4139116332063979;0.3930138289467788;-0.9889154229422368;108;3.728091815816784;1;1
台鹽海洋鹼性離子水Pet850ml**隨機出貨不挑款，以實際出貨為準。**;飲料零食;440.0;台鹽;規格：850ml毫升x1x20Bottle瓶;家福鹼性離子水850ml;490.0;1;850.0;12.0;644;10.20%;1;10040071001;unique_master_match;1;1;ml;20;bottle;22.0;24.5;10.20408163265306;volume;month;10.2;1.0;40.0;32.0;25.0;18.4;20.0;0;historical;6.7464121285733745;6.19644412779452;2.416278143398904;2.5649493574615367;0.6587581226451357;0.5544011766782088;1.1804005776705662;0.4910319145179377;-0.2269901202749257;155;3.729632281605272;1;1
崇德發易開罐黑麥汁250ml;飲料零食;579.0;崇德發;規格：250ml毫升x1x24Can罐;崇德發易開罐黑麥汁250ml;675.0;1;250.0;24.0;161;14.22%;1;10014051001;unique_master_match;1;1;ml;24;can;24.125;28.125;14.22222222222222;volume;month;14.22;1.0;33.0;22.0;13.0;7.0;24.0;0;historical;5.5254529391317835;6.516193076042964;2.7227563484919055;3.2188758248682006;0.6587581226451357;-0.7357551675663615;1.3154764545102204;0.7262464053323285;1.6720608903962488;80;3.7299881146370084;1;1
波蜜果菜汁 Pet 580ml;飲料零食;85.0;波蜜;規格：580ml毫升x1x4Bottle瓶;波蜜果菜汁 Pet 580ml;89.0;1;580.0;12.0;96;4.49%;0;10010012001;unique_master_match;1;1;ml;4;bottle;21.25;22.25;4.49438202247191;volume;month;4.49;0.0;42.0;28.0;24.0;15.8;24.0;0;historical;6.364750756851911;4.499809670330265;1.7037261197427322;2.5649493574615367;-1.5180078478344428;0.1511093677974113;0.4636683154575012;-0.05583425292189977;-0.2269901202749257;35;3.7328834259322057;1;1
【限量】桂格熬雞精52mlx9(無提袋);飲料零食;1269.0;桂格;規格：52ml毫升x1x1BOX盒;桂格滴雞精52mlx9;0.0;1;52.0;24.0;325;0.00%;0;10023017001;unique_master_match;1;1;ml;1;box;1269.0;0.0;0.0;volume;month;0.0;0.0;43.0;36.0;20.0;6.3;6.0;0;historical;3.970291913552122;0.0;0.0;3.2188758248682006;-1.5180078478344428;-2.3790540434207834;-1.4372472001711705;-1.3634021813521084;1.6720608903962488;27;3.7441771718098678;1;1
悅氏油切綠茶(無糖) 550ml;飲料零食;69.0;悅氏;規格：550ml毫升x1x4Bottle瓶;悅氏油切綠茶550ml;100.0;1;550.0;13.0;476;31.00%;1;10033012001;unique_master_match;1;1;ml;4;bottle;17.25;25.0;31.0;volume;month;31.0;1.0;41.0;28.0;24.0;13.9;24.0;0;historical;6.311734809152915;4.61512051684126;3.4657359027997265;2.6390573296152584;0.6587581226451357;0.09508877197284456;0.5123806373804278;1.2964649548014042;-0.01177506715826356;94;3.7468284771652054;1;1
舒跑S運補飲料TP250ml;飲料零食;164.0;舒跑;規格：250ml毫升x1x24BOTTLE瓶;舒跑TP250ml;184.0;1;250.0;12.0;275;10.87%;1;10021008001;unique_master_match;1;1;ml;24;bottle;6.833333333333333;7.666666666666667;10.869565217391312;volume;month;10.87;1.0;35.0;20.0;11.0;6.58;24.0;0;historical;5.5254529391317835;5.220355825078324;2.4739775792558105;2.5649493574615367;0.6587581226451357;-0.7357551675663615;0.7680583820681707;0.5353148135946975;-0.2269901202749257;101;3.7474773220855715;1;1
百事可樂2L;飲料零食;36.0;百事可樂;規格：2000ml毫升x1x1Bottle瓶;百事可樂2L;52.0;1;2000.0;12.0;5;30.77%;1;10000004001;unique_master_match;1;1;ml;1;bottle;36.0;52.0;30.76923076923077;volume;month;30.77;1.0;34.0;23.0;31.0;14.0;6.0;0;historical;7.601402334583733;3.970291913552122;3.458498235499496;2.5649493574615367;0.6587581226451357;1.4578474573485145;0.23997696106593117;1.2909102230116147;-0.2269901202749257;87;3.753630600273672;1;1
味丹多喝水6200ml;飲料零食;96.0;味丹;規格：6200ml毫升x1x2Bucket桶;味丹多喝水6200ml;104.0;1;6200.0;12.0;595;7.69%;1;10040004001;unique_master_match;1;1;ml;2;bucket;48.0;52.0;7.6923076923076925;volume;month;7.69;1.0;36.0;18.0;36.0;12.39;2.0;0;historical;8.732465848349879;4.653960350157523;2.162438461250804;2.5649493574615367;0.6587581226451357;2.6530133405721297;0.5287882739660653;0.2962161964905041;-0.2269901202749257;36;3.764159744071163;1;1
樹頂100嚴選蔓越莓綜合果汁 200ml;飲料零食;153.0;樹頂 Tree Top;規格：200ml毫升x1x6Bottle瓶;樹頂100蔓越莓綜合果汁200ml;174.0;1;200.0;13.0;173;12.07%;1;10014080001;unique_master_match;1;1;ml;6;bottle;25.5;29.0;12.06896551724138;volume;month;12.07;1.0;41.0;27.0;16.0;12.41;24.0;0;historical;5.303304908059076;5.1647859739235145;2.5702403750959526;2.6390573296152584;0.6587581226451357;-0.9704933096175906;0.7445832575628266;0.6091941437775331;-0.01177506715826356;184;3.764218539150345;1;1
舒跑S補給飲料Pet590ml;飲料零食;78.0;舒跑;規格：590ml毫升x1x4Bottle瓶;舒跑S健康補給飲料Pet590ml;92.0;1;590.0;10.0;279;15.22%;1;10021015001;unique_master_match;1;1;ml;4;bottle;19.5;23.0;15.217391304347828;volume;month;15.22;1.0;43.0;29.0;24.0;16.27;24.0;0;historical;6.3818160174060985;4.532599493153256;2.786084203714666;2.3978952727983707;0.6587581226451357;0.16914179210820363;0.47752016420788723;0.7748489779559476;-0.7121275846972759;121;3.7644407414599774;1;1
黑松FIN補給飲料Pet975ml;飲料零食;370.0;黑松;規格：975ml毫升x1x12Bottle瓶;FIN健康補給飲料Pet975ml;394.0;1;975.0;10.0;290;6.09%;1;10021034001;unique_master_match;1;1;ml;12;bottle;30.83333333333333;32.833333333333336;6.091370558375645;volume;month;6.09;1.0;38.0;22.0;21.0;12.85;12.0;0;historical;6.883462586413092;5.978885764901122;1.9588786305189747;2.3978952727983707;0.6587581226451357;0.6992188898274928;1.0884944532169776;0.13998902881532974;-0.7121275846972759;114;3.7848284773341327;1;1
伊藤園Tea's Tea蘋果紅茶535mlx24;飲料零食;600.0;伊藤園;規格：535ml毫升x1x24Bottle瓶;伊藤園TEASTEA蘋果紅茶535ml;672.0;1;535.0;13.0;539;10.71%;1;10034022001;unique_master_match;1;1;ml;24;bottle;25.0;28.0;10.714285714285714;volume;month;10.71;1.0;42.0;28.0;24.0;14.38;24.0;0;historical;6.284134161070802;6.511745329644728;2.46080909820894;2.6390573296152584;0.6587581226451357;0.06592387314876046;1.3135975327874336;0.5252083280020312;-0.01177506715826356;57;3.7856318343088162;1;1
伊藤園 Tea's Tea 蜜桃紅茶535mlx24;飲料零食;600.0;伊藤園;規格：535ml毫升x1x24Bottle瓶;伊藤園TEASTEA蜜桃紅茶535ml;672.0;1;535.0;13.0;553;10.71%;1;10034041001;unique_master_match;1;1;ml;24;bottle;25.0;28.0;10.714285714285714;volume;month;10.71;1.0;42.0;28.0;24.0;14.38;24.0;0;historical;6.284134161070802;6.511745329644728;2.46080909820894;2.6390573296152584;0.6587581226451357;0.06592387314876046;1.3135975327874336;0.5252083280020312;-0.01177506715826356;57;3.7856318343088162;1;1
古道百香綠茶 Pet 2000ml;飲料零食;53.0;古道;規格：2000ml毫升x1x1Bottle瓶;古道百香綠茶 Pet 2000ml;75.0;1;2000.0;12.0;563;29.33%;1;10034057001;unique_master_match;1;1;ml;1;bottle;53.0;75.0;29.33333333333333;volume;month;29.33;1.0;38.0;22.0;31.0;18.0;8.0;0;historical;7.601402334583733;4.330733340286331;3.41224721784874;2.5649493574615367;0.6587581226451357;1.4578474573485145;0.39224311247053156;1.2554137035672102;-0.2269901202749257;87;3.7995419328479385;1;1
立頓英式奶茶-535ml;飲料零食;79.0;立頓;規格：535ml毫升x1x4BOTTLE瓶;立頓英式奶茶535ml;88.0;1;535.0;9.0;458;10.23%;1;10032048001;unique_master_match;1;1;ml;4;bottle;19.75;22.0;10.227272727272728;volume;month;10.23;1.0;42.0;28.0;24.0;15.46;24.0;0;historical;6.284134161070802;4.48863636973214;2.4183458832696614;2.302585092994046;0.6587581226451357;0.06592387314876046;0.4589482268262412;0.4926188540547613;-0.9889154229422368;108;3.8056372099133386;1;1
